,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,controlledscore,repetition,correctedscore
21,21,"[<__main__.Word instance at 0x119aea290>
 <__main__.Word instance at 0x119aea128>
 <__main__.Word instance at 0x119aea368>
 <__main__.Word instance at 0x119aea200>
 <__main__.Word instance at 0x119aea440>]",Lily,4_0,False,False,"[['picture'], ['in'], ['this'], [""it's"", 'not']]",it'snotinthispicture,thisit'snotinpicture,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
22,22,"[<__main__.Word instance at 0x119aea4d0>
 <__main__.Word instance at 0x119aea3b0>
 <__main__.Word instance at 0x119aea7e8>
 <__main__.Word instance at 0x119aea6c8>]",Lily,4_0,False,False,"[['one'], ['not'], [""that's""], ['that']]",that'snotthatone,thatonethat'snot,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
23,23,"[<__main__.Word instance at 0x119aea998>
 <__main__.Word instance at 0x119aea830>
 <__main__.Word instance at 0x119aeaa70>]",Lily,4_0,False,False,"[['that'], [""it's"", 'not']]",it'snotthat,thatit'snot,0.5,-0.69314718056,False,-0.6931471805599453
24,24,[<__main__.Word instance at 0x119aeab48>],Lily,4_0,False,True,[['mhm']],mhm,mhm,1.0,0.0,False,-0.0
25,25,[<__main__.Word instance at 0x119aeac20>],Lily,4_0,False,True,[['Mama']],Mama,Mama,1.0,0.0,False,-0.0
26,26,"[<__main__.Word instance at 0x119aeacf8>
 <__main__.Word instance at 0x119aeab90>
 <__main__.Word instance at 0x119aeadd0>
 <__main__.Word instance at 0x119aeac68>
 <__main__.Word instance at 0x119aeaea8>]",Lily,4_0,False,True,"[['some', 'more'], ['I'], ['strawberries'], ['want']]",Iwantsomemorestrawberries,Iwantsomemorestrawberries,0.0416666666667,3.17805383035,False,3.1780538303479458
27,27,"[<__main__.Word instance at 0x119aeaf38>
 <__main__.Word instance at 0x119aeae18>
 <__main__.Word instance at 0x119aeafc8>]",Lily,4_0,False,False,"[['some', 'more'], ['&-um']]",&-umsomemore,somemore&-um,0.5,-0.69314718056,False,-0.6931471805599453
28,28,"[<__main__.Word instance at 0x119aea638>
 <__main__.Word instance at 0x119aee170>
 <__main__.Word instance at 0x119aee248>]",Lily,4_0,False,False,"[['is'], ['it'], ['what']]",whatisit,isitwhat,0.166666666667,-0.182321556794,False,-0.1823215567939546
29,29,"[<__main__.Word instance at 0x119aee1b8>
 <__main__.Word instance at 0x119aee3f8>
 <__main__.Word instance at 0x119aee290>
 <__main__.Word instance at 0x119aee488>]",Lily,4_0,False,False,"[['boat'], ['big'], ['the'], [""what's""]]",what'sthebigboat,thewhat'sboatbig,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
30,30,[<__main__.Word instance at 0x119aee518>],Lily,4_0,False,True,[['mhm']],mhm,mhm,1.0,0.0,False,-0.0
31,31,"[<__main__.Word instance at 0x119aee128>
 <__main__.Word instance at 0x119aee830>
 <__main__.Word instance at 0x119aee6c8>]",Lily,4_0,False,False,"[['it'], ['is'], ['what']]",whatisit,isitwhat,0.166666666667,-0.182321556794,False,-0.1823215567939546
32,32,[<__main__.Word instance at 0x119aee368>],Lily,4_0,False,True,[['mhm']],mhm,mhm,1.0,0.0,False,-0.0
33,33,[<__main__.Word instance at 0x119aee878>],Lily,4_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
34,34,[<__main__.Word instance at 0x119aee950>],Lily,4_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
35,35,[<__main__.Word instance at 0x119aeea28>],Lily,4_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
36,36,"[<__main__.Word instance at 0x119aeeb00>
 <__main__.Word instance at 0x119aeed40>]",Lily,4_0,False,True,"[[""Liberty's""], ['kids']]",Liberty'skids,Liberty'skids,0.5,0.69314718056,False,0.6931471805599453
37,37,[<__main__.Word instance at 0x119aeee18>],Lily,4_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
38,38,[<__main__.Word instance at 0x119aee7e8>],Lily,4_0,False,True,[['who']],who,who,1.0,0.0,False,-0.0
39,39,[<__main__.Word instance at 0x119aeef38>],Lily,4_0,False,True,[['Daddy']],Daddy,Daddy,1.0,0.0,False,-0.0
40,40,"[<__main__.Word instance at 0x119aeeef0>
 <__main__.Word instance at 0x119aee7a0>]",Lily,4_0,False,True,"[['Yoddy'], ['did']]",Yoddydid,Yoddydid,0.5,0.69314718056,False,0.6931471805599453
41,41,"[<__main__.Word instance at 0x119af1098>
 <__main__.Word instance at 0x119af1170>
 <__main__.Word instance at 0x119af1248>
 <__main__.Word instance at 0x119af10e0>
 <__main__.Word instance at 0x119af12d8>]",Lily,4_0,False,False,"[['talking'], [""I'm""], ['daddy'], ['about'], ['my']]",I'mtalkingaboutmydaddy,I'maboutmydaddytalking,0.00833333333333,-0.00836824967052,False,-0.00836824967051658
42,42,"[<__main__.Word instance at 0x119af13f8>
 <__main__.Word instance at 0x119af14d0>]",Lily,4_0,False,True,"[['my'], ['daddy']]",mydaddy,mydaddy,0.5,0.69314718056,False,0.6931471805599453
43,43,[<__main__.Word instance at 0x119af1878>],Lily,4_0,False,True,[['Mom']],Mom,Mom,1.0,0.0,False,-0.0
44,44,"[<__main__.Word instance at 0x119af1a28>
 <__main__.Word instance at 0x119af18c0>
 <__main__.Word instance at 0x119af1b00>
 <__main__.Word instance at 0x119af1758>
 <__main__.Word instance at 0x119af1bd8>
 <__main__.Word instance at 0x119af1518>]",Lily,4_0,False,False,"[['&-um'], ['now'], ['you'], ['get'], ['can'], ['the']]",canyounowgetthe&-um,cangettheyounow&-um,0.00138888888889,-0.00138985428905,False,-0.0013898542890543016
45,45,[<__main__.Word instance at 0x119af1b48>],Lily,4_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
46,46,[<__main__.Word instance at 0x119af1a70>],Lily,4_0,False,True,[['okay']],okay,okay,1.0,0.0,False,-0.0
47,47,[<__main__.Word instance at 0x119af1cf8>],Lily,4_0,False,True,[['whoops']],whoops,whoops,1.0,0.0,False,-0.0
48,48,"[<__main__.Word instance at 0x119af1dd0>
 <__main__.Word instance at 0x119af1fc8>]",Lily,4_0,False,False,"[['&-um'], ['four']]",&-umfour,four&-um,0.5,-0.69314718056,False,-0.6931471805599453
49,49,"[<__main__.Word instance at 0x119af19e0>
 <__main__.Word instance at 0x119af1c20>
 <__main__.Word instance at 0x119af5200>]",Lily,4_0,False,False,"[['thank'], ['you'], ['Mommy']]",thankyouMommy,youthankMommy,0.166666666667,-0.182321556794,False,-0.1823215567939546
50,50,"[<__main__.Word instance at 0x119af5290>
 <__main__.Word instance at 0x119af5488>]",Lily,4_0,False,True,"[['yes'], ['oh']]",ohyes,ohyes,0.5,0.69314718056,False,0.6931471805599453
51,51,[<__main__.Word instance at 0x119af5560>],Lily,4_0,False,True,[['yes']],yes,yes,1.0,0.0,False,-0.0
52,52,"[<__main__.Word instance at 0x119af55f0>
 <__main__.Word instance at 0x119af54d0>
 <__main__.Word instance at 0x119af57e8>
 <__main__.Word instance at 0x119af5680>
 <__main__.Word instance at 0x119af58c0>
 <__main__.Word instance at 0x119af5440>]",Lily,4_0,False,False,"[['yes'], ['oh'], ['yes'], ['oh'], ['yes'], ['oh']]",ohyesohyesohyes,yesohohohyesyes,0.00138888888889,-0.00138985428905,True,-0.051293294387550585
53,53,"[<__main__.Word instance at 0x119af5830>
 <__main__.Word instance at 0x119af5a70>
 <__main__.Word instance at 0x119af5b00>]",Lily,4_0,False,False,"[['&-um'], ['there'], ['&-uh']]",&-um&-uhthere,there&-uh&-um,0.166666666667,-0.182321556794,False,-0.1823215567939546
54,54,[<__main__.Word instance at 0x119af5e18>],Lily,4_0,False,True,[['mm']],mm,mm,1.0,0.0,False,-0.0
55,55,"[<__main__.Word instance at 0x119af5ea8>
 <__main__.Word instance at 0x119af5c68>
 <__main__.Word instance at 0x119af5f38>
 <__main__.Word instance at 0x119af5b90>
 <__main__.Word instance at 0x119af5908>
 <__main__.Word instance at 0x119af80e0>
 <__main__.Word instance at 0x119af81b8>]",Lily,4_0,False,False,"[['their'], ['self'], [""that's""], ['portraits'], ['self'], [""that's""], ['their']]",that'stheirselfthat'stheirselfportraits,theirportraitsselfselfthat'stheirthat's,0.000198412698413,-0.000198432384816,True,-0.0015885626851378416
56,56,[<__main__.Word instance at 0x119af8128>],Lily,4_0,False,True,[['right']],right,right,1.0,0.0,False,-0.0
57,57,[<__main__.Word instance at 0x119af8440>],Lily,4_0,False,True,[['mhm']],mhm,mhm,1.0,0.0,False,-0.0
58,58,[<__main__.Word instance at 0x119af84d0>],Lily,4_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
59,59,"[<__main__.Word instance at 0x119af86c8>
 <__main__.Word instance at 0x119af85a8>
 <__main__.Word instance at 0x119af87a0>
 <__main__.Word instance at 0x119af8098>]",Lily,4_0,False,False,"[['seen'], ['I'], ['one'], ['that']]",Iseenthatone,Iseenonethat,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
60,60,"[<__main__.Word instance at 0x119af8710>
 <__main__.Word instance at 0x119af89e0>
 <__main__.Word instance at 0x119af8908>]",Lily,4_0,False,False,"[['remember'], ['&-um'], ['mm']]",&-umremembermm,remember&-ummm,0.166666666667,-0.182321556794,False,-0.1823215567939546
61,61,[<__main__.Word instance at 0x119af8a70>],Lily,4_0,False,True,[['mhm']],mhm,mhm,1.0,0.0,False,-0.0
62,62,[<__main__.Word instance at 0x119af88c0>],Lily,4_0,False,True,[['mhm']],mhm,mhm,1.0,0.0,False,-0.0
63,63,[<__main__.Word instance at 0x119af8cf8>],Lily,4_0,False,True,[['mhm']],mhm,mhm,1.0,0.0,False,-0.0
64,64,"[<__main__.Word instance at 0x119af8f38>
 <__main__.Word instance at 0x119af8dd0>]",Lily,4_0,False,False,"[['&-uh'], ['huh']]",&-uhhuh,huh&-uh,0.5,-0.69314718056,False,-0.6931471805599453
65,65,[<__main__.Word instance at 0x119afb050>],Lily,4_0,False,True,[['mhm']],mhm,mhm,1.0,0.0,False,-0.0
66,66,[<__main__.Word instance at 0x119afb170>],Lily,4_0,False,True,[['mhm']],mhm,mhm,1.0,0.0,False,-0.0
67,67,"[<__main__.Word instance at 0x119afb3f8>
 <__main__.Word instance at 0x119afb128>
 <__main__.Word instance at 0x119afb5a8>]",Lily,4_0,False,True,"[['Mommy'], ['know'], ['I']]",IknowMommy,IknowMommy,0.166666666667,1.79175946923,False,1.791759469228055
68,68,"[<__main__.Word instance at 0x119afb8c0>
 <__main__.Word instance at 0x119afb7a0>
 <__main__.Word instance at 0x119afb998>]",Lily,4_0,False,False,"[['too'], ['you'], ['do']]",youdotoo,doyoutoo,0.166666666667,-0.182321556794,False,-0.1823215567939546
69,69,[<__main__.Word instance at 0x119afba28>],Lily,4_0,False,True,[['mm']],mm,mm,1.0,0.0,False,-0.0
70,70,[<__main__.Word instance at 0x119afbbd8>],Lily,4_0,False,True,[['fireworks']],fireworks,fireworks,1.0,0.0,False,-0.0
71,71,"[<__main__.Word instance at 0x119afbdd0>
 <__main__.Word instance at 0x119afbc68>]",Lily,4_0,False,True,"[['that'], ['one']]",thatone,thatone,0.5,0.69314718056,False,0.6931471805599453
72,72,"[<__main__.Word instance at 0x119afb098>
 <__main__.Word instance at 0x119afbef0>]",Lily,4_0,False,True,"[['one'], ['that']]",thatone,thatone,0.5,0.69314718056,False,0.6931471805599453
73,73,[<__main__.Word instance at 0x119afe200>],Lily,4_0,False,True,[['Mama']],Mama,Mama,1.0,0.0,False,-0.0
74,74,[<__main__.Word instance at 0x119afe3b0>],Lily,4_0,False,True,[['mhm']],mhm,mhm,1.0,0.0,False,-0.0
75,75,"[<__main__.Word instance at 0x119afe5a8>
 <__main__.Word instance at 0x119afe440>
 <__main__.Word instance at 0x119afe4d0>
 <__main__.Word instance at 0x119afe368>
 <__main__.Word instance at 0x119afe7e8>
 <__main__.Word instance at 0x119afe6c8>
 <__main__.Word instance at 0x119afe878>]",Lily,4_0,False,False,"[['I'], ['strawberries'], ['a'], ['have'], ['some', 'more'], ['can']]",canIhaveasomemorestrawberries,canIhaveastrawberriessomemore,0.00138888888889,-0.00138985428905,False,-0.0013898542890543016
76,76,"[<__main__.Word instance at 0x119afeab8>
 <__main__.Word instance at 0x119afea70>
 <__main__.Word instance at 0x119afec68>
 <__main__.Word instance at 0x119afeb00>
 <__main__.Word instance at 0x119afed40>
 <__main__.Word instance at 0x119afe680>
 <__main__.Word instance at 0x119afee18>]",Lily,4_0,False,False,"[['one'], ['I'], ['that'], ['one'], ['that'], ['and'], ['want']]",Iwantthatoneandthatone,Iwantoneandthatonethat,0.000198412698413,-0.000198432384816,True,-0.000793965901176512
77,77,[<__main__.Word instance at 0x119afeea8>],Lily,4_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
78,78,"[<__main__.Word instance at 0x119afef80>
 <__main__.Word instance at 0x119afec20>
 <__main__.Word instance at 0x119afe5f0>
 <__main__.Word instance at 0x119b010e0>
 <__main__.Word instance at 0x119b011b8>]",Lily,4_0,False,False,"[['other'], ['so'], ['ones'], ['are'], ['the']]",soaretheotherones,theotheronesareso,0.00833333333333,-0.00836824967052,False,-0.00836824967051658
79,79,[<__main__.Word instance at 0x119b01128>],Lily,4_0,False,True,[['Mama']],Mama,Mama,1.0,0.0,False,-0.0
80,80,[<__main__.Word instance at 0x119b01320>],Lily,4_0,False,True,[['yup']],yup,yup,1.0,0.0,False,-0.0
81,81,"[<__main__.Word instance at 0x119b01488>
 <__main__.Word instance at 0x119b014d0>]",Lily,4_0,False,True,"[['a', 'dinosaur']]",adinosaur,adinosaur,1.0,0.0,False,-0.0
82,82,[<__main__.Word instance at 0x119b017e8>],Lily,4_0,False,True,[['well']],well,well,1.0,0.0,False,-0.0
83,83,[<__main__.Word instance at 0x119b01908>],Lily,4_0,False,True,[['&-uh']],&-uh,&-uh,1.0,0.0,False,-0.0
84,84,"[<__main__.Word instance at 0x119b01878>
 <__main__.Word instance at 0x119b01bd8>
 <__main__.Word instance at 0x119b019e0>]",Lily,4_0,False,True,"[['can'], ['you'], ['look']]",canyoulook,canyoulook,0.166666666667,1.79175946923,False,1.791759469228055
85,85,"[<__main__.Word instance at 0x119b01638>
 <__main__.Word instance at 0x119b01e18>
 <__main__.Word instance at 0x119b01cb0>
 <__main__.Word instance at 0x119b01ef0>]",Lily,4_0,False,False,"[['what', 'kind'], ['is'], ['it']]",whatkinditis,isitwhatkind,0.166666666667,-0.182321556794,False,-0.1823215567939546
86,86,[<__main__.Word instance at 0x119b01f80>],Lily,4_0,False,True,[['no']],no,no,1.0,0.0,False,-0.0
87,87,"[<__main__.Word instance at 0x119b052d8>
 <__main__.Word instance at 0x119b051b8>
 <__main__.Word instance at 0x119b05368>]",Lily,4_0,False,False,"[['museum'], ['a'], [""that's""]]",that'samuseum,amuseumthat's,0.166666666667,-0.182321556794,False,-0.1823215567939546
88,88,"[<__main__.Word instance at 0x119b05560>
 <__main__.Word instance at 0x119b053f8>]",Lily,4_0,False,False,"[['chick'], ['mm']]",mmchick,chickmm,0.5,-0.69314718056,False,-0.6931471805599453
89,89,[<__main__.Word instance at 0x119b05050>],Lily,4_0,False,True,[['mm']],mm,mm,1.0,0.0,False,-0.0
90,90,"[<__main__.Word instance at 0x119b055a8>
 <__main__.Word instance at 0x119b05998>
 <__main__.Word instance at 0x119b058c0>]",Lily,4_0,False,False,"[['Mom'], ['strawberries'], ['more']]",Mommorestrawberries,moreMomstrawberries,0.166666666667,-0.182321556794,False,-0.1823215567939546
91,91,"[<__main__.Word instance at 0x119b057e8>
 <__main__.Word instance at 0x119b05b00>]",Lily,4_0,False,True,"[['more', 'strawberries']]",morestrawberries,morestrawberries,1.0,0.0,False,-0.0
92,92,"[<__main__.Word instance at 0x119b05bd8>
 <__main__.Word instance at 0x119b05878>
 <__main__.Word instance at 0x119b05dd0>]",Lily,4_0,False,False,"[['thank'], ['you'], ['Mama']]",thankyouMama,youthankMama,0.166666666667,-0.182321556794,False,-0.1823215567939546
93,93,"[<__main__.Word instance at 0x119b05f80>
 <__main__.Word instance at 0x119b05ea8>
 <__main__.Word instance at 0x119b05d88>]",Lily,4_0,False,False,"[['one'], ['two'], ['three']]",onetwothree,twoonethree,0.166666666667,-0.182321556794,False,-0.1823215567939546
94,94,"[<__main__.Word instance at 0x119b05758>
 <__main__.Word instance at 0x119b05cf8>
 <__main__.Word instance at 0x119b08098>]",Lily,4_0,False,False,"[['three'], ['one'], ['two']]",onetwothree,twothreeone,0.166666666667,-0.182321556794,False,-0.1823215567939546
95,95,"[<__main__.Word instance at 0x119b08200>
 <__main__.Word instance at 0x119b080e0>]",Lily,4_0,False,True,"[['four'], ['five']]",fourfive,fourfive,0.5,0.69314718056,False,0.6931471805599453
96,96,"[<__main__.Word instance at 0x119b08320>
 <__main__.Word instance at 0x119b084d0>
 <__main__.Word instance at 0x119b086c8>
 <__main__.Word instance at 0x119b08560>
 <__main__.Word instance at 0x119b08758>
 <__main__.Word instance at 0x119b08908>]",Lily,4_0,False,False,"[['five'], ['two'], ['four'], ['one'], ['six'], ['three']]",onetwothreefourfivesix,sixthreefouronefivetwo,0.00138888888889,-0.00138985428905,False,-0.0013898542890543016
97,97,[<__main__.Word instance at 0x119b08a70>],Lily,4_0,False,True,[['seven']],seven,seven,1.0,0.0,False,-0.0
98,98,"[<__main__.Word instance at 0x119b08b48>
 <__main__.Word instance at 0x119b08950>
 <__main__.Word instance at 0x119b08d40>
 <__main__.Word instance at 0x119b08bd8>]",Lily,4_0,False,False,"[['one'], ['two'], ['one'], ['two']]",onetwoonetwo,twotwooneone,0.0416666666667,-0.0425596144188,True,-0.1823215567939546
99,99,"[<__main__.Word instance at 0x119b08680>
 <__main__.Word instance at 0x119b08ef0>
 <__main__.Word instance at 0x119b08d88>
 <__main__.Word instance at 0x119b08f80>]",Lily,4_0,False,False,"[['five'], ['six'], ['three'], ['four']]",threefourfivesix,fivefoursixthree,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
100,100,[<__main__.Word instance at 0x119b08a28>],Lily,4_0,False,True,[['Mommy']],Mommy,Mommy,1.0,0.0,False,-0.0
101,101,[<__main__.Word instance at 0x119b0b098>],Lily,4_0,False,True,[['read']],read,read,1.0,0.0,False,-0.0
102,102,"[<__main__.Word instance at 0x119b0b248>
 <__main__.Word instance at 0x119b0b4d0>]",Lily,4_0,False,False,"[['ah'], ['read']]",ahread,readah,0.5,-0.69314718056,False,-0.6931471805599453
103,103,"[<__main__.Word instance at 0x119b0b7e8>
 <__main__.Word instance at 0x119b0b6c8>]",Lily,4_0,False,True,"[['read'], ['Mama']]",readMama,readMama,0.5,0.69314718056,False,0.6931471805599453
104,104,[<__main__.Word instance at 0x119b0b638>],Lily,4_0,False,True,[['Mama']],Mama,Mama,1.0,0.0,False,-0.0
105,105,"[<__main__.Word instance at 0x119b0b830>
 <__main__.Word instance at 0x119b0b758>]",Lily,4_0,False,True,"[['please'], ['read']]",readplease,readplease,0.5,0.69314718056,False,0.6931471805599453
106,106,"[<__main__.Word instance at 0x119b0bbd8>
 <__main__.Word instance at 0x119b0bab8>]",Lily,4_0,False,True,"[['please'], ['read']]",readplease,readplease,0.5,0.69314718056,False,0.6931471805599453
107,107,"[<__main__.Word instance at 0x119b0b560>
 <__main__.Word instance at 0x119b0bd88>]",Lily,4_0,False,True,"[['please'], ['read']]",readplease,readplease,0.5,0.69314718056,False,0.6931471805599453
108,108,"[<__main__.Word instance at 0x119b0be18>
 <__main__.Word instance at 0x119b0bea8>]",Lily,4_0,False,True,"[['please'], ['read']]",readplease,readplease,0.5,0.69314718056,False,0.6931471805599453
109,109,"[<__main__.Word instance at 0x119b0bfc8>
 <__main__.Word instance at 0x119b0e050>]",Lily,4_0,False,True,"[['please'], ['read']]",readplease,readplease,0.5,0.69314718056,False,0.6931471805599453
110,110,"[<__main__.Word instance at 0x119b0e2d8>
 <__main__.Word instance at 0x119b0e170>]",Lily,4_0,False,True,"[['read'], ['please']]",readplease,readplease,0.5,0.69314718056,False,0.6931471805599453
111,111,"[<__main__.Word instance at 0x119b0e560>
 <__main__.Word instance at 0x119b0e3f8>]",Lily,4_0,False,True,"[['mm'], ['mm']]",mmmm,mmmm,0.5,0.69314718056,True,-0.0
112,112,"[<__main__.Word instance at 0x119b0e290>
 <__main__.Word instance at 0x119b0e7e8>]",Lily,4_0,False,True,"[['the'], ['museum']]",themuseum,themuseum,0.5,0.69314718056,False,0.6931471805599453
113,113,"[<__main__.Word instance at 0x119b0e878>
 <__main__.Word instance at 0x119b0e518>]",Lily,4_0,False,True,"[['a'], ['saber']]",asaber,asaber,0.5,0.69314718056,False,0.6931471805599453
114,114,[<__main__.Word instance at 0x119b0e908>],Lily,4_0,False,True,[['oh']],oh,oh,1.0,0.0,False,-0.0
115,115,[<__main__.Word instance at 0x119b0eab8>],Lily,4_0,False,True,[['mhm']],mhm,mhm,1.0,0.0,False,-0.0
116,116,[<__main__.Word instance at 0x119b0ea70>],Lily,4_0,False,True,[['&-uh']],&-uh,&-uh,1.0,0.0,False,-0.0
117,117,[<__main__.Word instance at 0x119b0ecf8>],Lily,4_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
118,118,[<__main__.Word instance at 0x119b0eb48>],Lily,4_0,False,True,[['&']],&,&,1.0,0.0,False,-0.0
119,119,[<__main__.Word instance at 0x119b0ef80>],Lily,4_0,False,True,[['Brontotherium']],Brontotherium,Brontotherium,1.0,0.0,False,-0.0
120,120,"[<__main__.Word instance at 0x119b0e7a0>
 <__main__.Word instance at 0x119b12050>
 <__main__.Word instance at 0x119b120e0>
 <__main__.Word instance at 0x119b122d8>]",Lily,4_0,False,False,"[['a'], ['y'], ['I', 'made']]",Imadeay,Imadeya,0.166666666667,-0.182321556794,False,-0.1823215567939546
121,121,[<__main__.Word instance at 0x119b123b0>],Lily,4_0,False,True,[['thanks']],thanks,thanks,1.0,0.0,False,-0.0
122,122,"[<__main__.Word instance at 0x119b12320>
 <__main__.Word instance at 0x119b12518>]",Lily,4_0,False,False,"[['me'], ['too']]",metoo,toome,0.5,-0.69314718056,False,-0.6931471805599453
123,123,"[<__main__.Word instance at 0x119b125a8>
 <__main__.Word instance at 0x119b128c0>]",Lily,4_0,False,True,"[['thanks'], ['mm']]",mmthanks,mmthanks,0.5,0.69314718056,False,0.6931471805599453
124,124,"[<__main__.Word instance at 0x119b12950>
 <__main__.Word instance at 0x119b12680>]",Lily,4_0,False,True,"[['hm'], ['hm']]",hmhm,hmhm,0.5,0.69314718056,True,-0.0
125,125,"[<__main__.Word instance at 0x119b12b48>
 <__main__.Word instance at 0x119b12e18>
 <__main__.Word instance at 0x119b12cb0>
 <__main__.Word instance at 0x119b12ef0>
 <__main__.Word instance at 0x119b12878>]",Lily,4_0,False,False,"[[""that's""], ['said'], ['I'], ['hey'], ['what']]",heythat'swhatIsaid,Isaidheywhatthat's,0.00833333333333,-0.00836824967052,False,-0.00836824967051658
126,126,[<__main__.Word instance at 0x119b12e60>],Lily,4_0,False,True,[['mhm']],mhm,mhm,1.0,0.0,False,-0.0
127,127,[<__main__.Word instance at 0x119b12dd0>],Lily,4_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
128,128,[<__main__.Word instance at 0x119b193f8>],Lily,4_0,False,True,[['what']],what,what,1.0,0.0,False,-0.0
