num;utterance;child;age;skipped;reconstructed;bow;gold;prediction;chance;controlledscore
32;"[<__main__.Word instance at 0x115cc42d8>
 <__main__.Word instance at 0x115cc44d0>
 <__main__.Word instance at 0x115cc43b0>
 <__main__.Word instance at 0x115cc4560>]";William;3_0;False;False;[['it'], ['I'], ['down'], ['let']];Idownletit;itdownletI;0.0416666666667;-0.0425596144188
33;"[<__main__.Word instance at 0x115cc4368>
 <__main__.Word instance at 0x115cc47a0>
 <__main__.Word instance at 0x115cc4830>
 <__main__.Word instance at 0x115cc4710>
 <__main__.Word instance at 0x115cc49e0>]";William;3_0;False;False;[['circle'], ['fill'], ['I'], ['oh'], ['the']];ohIfillthecircle;theIfillohcircle;0.00833333333333;-0.00836824967052
34;"[<__main__.Word instance at 0x115cc4c68>
 <__main__.Word instance at 0x115cc4bd8>
 <__main__.Word instance at 0x115cc4d88>
 <__main__.Word instance at 0x115cc4cf8>]";William;3_0;False;False;"[['circles'], ['red'], [""lot's""], ['of']]";redlot'sofcircles;ofcirclesredlot's;0.0416666666667;-0.0425596144188
35;[<__main__.Word instance at 0x115cc4e60>];William;3_0;False;True;[['ah']];ah;ah;1.0;0.0
36;[<__main__.Word instance at 0x115cc4f38>];William;3_0;False;True;[['ah']];ah;ah;1.0;0.0
37;[<__main__.Word instance at 0x115cc4f80>];William;3_0;False;True;[['ah']];ah;ah;1.0;0.0
38;[<__main__.Word instance at 0x115cc4ea8>];William;3_0;False;True;[['ah']];ah;ah;1.0;0.0
39;[<__main__.Word instance at 0x115cc70e0>];William;3_0;False;True;[['ah']];ah;ah;1.0;0.0
40;"[<__main__.Word instance at 0x115cc7248>
 <__main__.Word instance at 0x115cc7128>]";William;3_0;False;True;[['ah'], ['&-uh']];&-uhah;&-uhah;0.5;0.69314718056
41;"[<__main__.Word instance at 0x115cc73f8>
 <__main__.Word instance at 0x115cc75f0>]";William;3_0;False;True;[['&-uh'], ['ah']];&-uhah;&-uhah;0.5;0.69314718056
42;"[<__main__.Word instance at 0x115cc7518>
 <__main__.Word instance at 0x115cc77e8>
 <__main__.Word instance at 0x115cc7830>]";William;3_0;False;False;[['maybe'], ['blue'], ['orange']];orangemaybeblue;orangebluemaybe;0.166666666667;-0.182321556794
43;[<__main__.Word instance at 0x115cc75a8>];William;3_0;False;True;[['no']];no;no;1.0;0.0
44;"[<__main__.Word instance at 0x115cc7758>
 <__main__.Word instance at 0x115cc7ab8>]";William;3_0;False;True;[['blue'], ['blue']];blueblue;blueblue;0.5;0.69314718056
45;[<__main__.Word instance at 0x115cc7b48>];William;3_0;False;True;[['yep']];yep;yep;1.0;0.0
46;"[<__main__.Word instance at 0x115cc7bd8>
 <__main__.Word instance at 0x115cc77a0>
 <__main__.Word instance at 0x115cc7dd0>
 <__main__.Word instance at 0x115cc7cb0>]";William;3_0;False;False;[['I'], ['do'], ['want'], ['it']];Iwantdoit;doitIwant;0.0416666666667;-0.0425596144188
47;[<__main__.Word instance at 0x115cc7d88>];William;3_0;False;True;[['ah']];ah;ah;1.0;0.0
48;[<__main__.Word instance at 0x115cc7fc8>];William;3_0;False;True;[['ah']];ah;ah;1.0;0.0
49;"[<__main__.Word instance at 0x115cc7ef0>
 <__main__.Word instance at 0x115cc7680>
 <__main__.Word instance at 0x115cca098>
 <__main__.Word instance at 0x115cca1b8>
 <__main__.Word instance at 0x115cca3b0>]";William;3_0;False;False;[['wanna'], ['be'], ['I'], ['a', 'monster']];Iwannabeamonster;wannabeamonsterI;0.0416666666667;-0.0425596144188
50;[<__main__.Word instance at 0x115cca440>];William;3_0;False;True;[['yes']];yes;yes;1.0;0.0
51;[<__main__.Word instance at 0x115cca248>];William;3_0;False;True;[['finger']];finger;finger;1.0;0.0
52;[<__main__.Word instance at 0x115cca680>];William;3_0;False;True;[['Vicky']];Vicky;Vicky;1.0;0.0
53;[<__main__.Word instance at 0x115cca170>];William;3_0;False;True;[['finger']];finger;finger;1.0;0.0
54;[<__main__.Word instance at 0x115ccaa28>];William;3_0;False;True;[['smocks']];smocks;smocks;1.0;0.0
55;[<__main__.Word instance at 0x115ccab00>];William;3_0;False;True;[['&-um']];&-um;&-um;1.0;0.0
56;"[<__main__.Word instance at 0x115ccabd8>
 <__main__.Word instance at 0x115ccaa70>
 <__main__.Word instance at 0x115ccac68>]";William;3_0;False;False;[['fingerpaint'], ['want'], ['I']];Iwantfingerpaint;wantfingerpaintI;0.166666666667;-0.182321556794
57;[<__main__.Word instance at 0x115ccae60>];William;3_0;False;True;[['yeah']];yeah;yeah;1.0;0.0
58;"[<__main__.Word instance at 0x115ccaef0>
 <__main__.Word instance at 0x115cca4d0>
 <__main__.Word instance at 0x115ccaf80>
 <__main__.Word instance at 0x115cca908>
 <__main__.Word instance at 0x115cce0e0>
 <__main__.Word instance at 0x115cce440>]";William;3_0;False;False;"[['my'], [""I'm""], ['hands'], ['I'], ['ready'], ['wash']]";I'mreadyIwashmyhands;handswashI'mreadymyI;0.00138888888889;-0.00138985428905
59;[<__main__.Word instance at 0x115cce200>];William;3_0;False;True;[['yeah']];yeah;yeah;1.0;0.0
60;"[<__main__.Word instance at 0x115cce1b8>
 <__main__.Word instance at 0x115cce680>
 <__main__.Word instance at 0x115cce518>
 <__main__.Word instance at 0x115cce710>]";William;3_0;False;False;[['want'], ['face', 'cloth'], ['I']];Iwantfacecloth;wantfaceclothI;0.166666666667;-0.182321556794
61;"[<__main__.Word instance at 0x115cce7e8>
 <__main__.Word instance at 0x115cce368>
 <__main__.Word instance at 0x115cce9e0>
 <__main__.Word instance at 0x115cce878>
 <__main__.Word instance at 0x115cceab8>]";William;3_0;False;False;"[['I', ""don't""], ['face', 'cloth'], ['want']]";Idon'twantfacecloth;wantfaceclothIdon't;0.166666666667;-0.182321556794
62;"[<__main__.Word instance at 0x115ccebd8>
 <__main__.Word instance at 0x115cceb00>
 <__main__.Word instance at 0x115ccee18>
 <__main__.Word instance at 0x115ccecf8>
 <__main__.Word instance at 0x115cceef0>]";William;3_0;False;False;"[['I', ""don't""], ['want'], ['face', 'cloth']]";Idon'twantfacecloth;wantfaceclothIdon't;0.166666666667;-0.182321556794
63;"[<__main__.Word instance at 0x115ccefc8>
 <__main__.Word instance at 0x115ccee60>]";William;3_0;False;False;[['hands'], ['wash']];washhands;handswash;0.5;-0.69314718056
64;"[<__main__.Word instance at 0x115cd0cb0>
 <__main__.Word instance at 0x115cd0ef0>]";William;3_0;False;True;"[[""I'm""], ['miserable']]";I'mmiserable;I'mmiserable;0.5;0.69314718056
65;"[<__main__.Word instance at 0x115cd0f80>
 <__main__.Word instance at 0x115cd0bd8>]";William;3_0;False;True;"[['miserable'], [""I'm""]]";I'mmiserable;I'mmiserable;0.5;0.69314718056
66;"[<__main__.Word instance at 0x115cd41b8>
 <__main__.Word instance at 0x115cd4050>]";William;3_0;False;True;"[['miserable'], [""I'm""]]";I'mmiserable;I'mmiserable;0.5;0.69314718056
67;[<__main__.Word instance at 0x115cd4998>];William;3_0;False;True;[['soap']];soap;soap;1.0;0.0
68;"[<__main__.Word instance at 0x115cd4a70>
 <__main__.Word instance at 0x115cd4680>
 <__main__.Word instance at 0x115cd4908>]";William;3_0;False;False;[['way'], ['the', 'other']];theotherway;waytheother;0.5;-0.69314718056
69;[<__main__.Word instance at 0x115cd4e18>];William;3_0;False;True;[['oh']];oh;oh;1.0;0.0
70;[<__main__.Word instance at 0x115cd4ea8>];William;3_0;False;True;[['no']];no;no;1.0;0.0
71;[<__main__.Word instance at 0x115cd4f38>];William;3_0;False;True;[['yeah']];yeah;yeah;1.0;0.0
72;[<__main__.Word instance at 0x115cd4bd8>];William;3_0;False;True;[['yeah']];yeah;yeah;1.0;0.0
73;"[<__main__.Word instance at 0x115cd4d40>
 <__main__.Word instance at 0x115cd4560>]";William;3_0;False;False;[['wash'], ['them']];themwash;washthem;0.5;-0.69314718056
74;"[<__main__.Word instance at 0x115cd72d8>
 <__main__.Word instance at 0x115cd7290>]";William;3_0;False;True;[['all', 'done']];alldone;alldone;1.0;0.0
75;"[<__main__.Word instance at 0x115cd7248>
 <__main__.Word instance at 0x115cd7488>]";William;3_0;False;True;[['gone'], ['no']];nogone;nogone;0.5;0.69314718056
76;"[<__main__.Word instance at 0x115cd7680>
 <__main__.Word instance at 0x115cd7518>]";William;3_0;False;True;[['and'], ['gone']];andgone;andgone;0.5;0.69314718056
77;"[<__main__.Word instance at 0x115cd7908>
 <__main__.Word instance at 0x115cd77a0>
 <__main__.Word instance at 0x115cd79e0>]";William;3_0;False;False;[['then'], ['wipe'], ['it']];thenwipeit;thenitwipe;0.166666666667;-0.182321556794
78;[<__main__.Word instance at 0x115cd7cf8>];William;3_0;False;True;[['ah']];ah;ah;1.0;0.0
79;"[<__main__.Word instance at 0x115cd7e18>
 <__main__.Word instance at 0x115cd78c0>]";William;3_0;False;False;"[['o'], [""I'm""]]";I'mo;oI'm;0.5;-0.69314718056
80;"[<__main__.Word instance at 0x115cd7b00>
 <__main__.Word instance at 0x115cd7f80>
 <__main__.Word instance at 0x115cd7d88>]";William;3_0;False;False;"[[""I'm""], ['all'], ['better']]";I'mallbetter;betterI'mall;0.166666666667;-0.182321556794
81;[<__main__.Word instance at 0x115cd7a70>];William;3_0;False;True;[['yeah']];yeah;yeah;1.0;0.0
82;"[<__main__.Word instance at 0x115cd7d40>
 <__main__.Word instance at 0x115cd7c68>
 <__main__.Word instance at 0x115cdd098>]";William;3_0;False;False;"[[""it's""], ['outside'], ['down']]";it'soutsidedown;downit'soutside;0.166666666667;-0.182321556794
83;[<__main__.Word instance at 0x115cdd1b8>];William;3_0;False;True;[['oh']];oh;oh;1.0;0.0
84;[<__main__.Word instance at 0x115cdd368>];William;3_0;False;True;[['&-uh']];&-uh;&-uh;1.0;0.0
85;[<__main__.Word instance at 0x115cdd680>];William;3_0;False;True;[['no']];no;no;1.0;0.0
86;[<__main__.Word instance at 0x115cdd7e8>];William;3_0;False;True;[['no']];no;no;1.0;0.0
87;[<__main__.Word instance at 0x115cdd9e0>];William;3_0;False;True;[['nope']];nope;nope;1.0;0.0
88;"[<__main__.Word instance at 0x115cddb90>
 <__main__.Word instance at 0x115cddab8>
 <__main__.Word instance at 0x115cddc20>
 <__main__.Word instance at 0x115cdd998>
 <__main__.Word instance at 0x115cddcb0>
 <__main__.Word instance at 0x115cdd908>
 <__main__.Word instance at 0x115cddea8>
 <__main__.Word instance at 0x115cdddd0>]";William;3_0;False;True;[['bo'], ['bo'], ['bo'], ['bo'], ['bo'], ['bo'], ['bop'], ['bo']];bobobopbobobobobo;bobobopbobobobobo;2.48015873016e-05;10.6046029027
89;"[<__main__.Word instance at 0x115cddd88>
 <__main__.Word instance at 0x115cdda28>
 <__main__.Word instance at 0x115cda098>]";William;3_0;False;False;[['first'], ['go'], ['I']];Igofirst;firstgoI;0.166666666667;-0.182321556794
90;[<__main__.Word instance at 0x115cda248>];William;3_0;False;True;[['okay']];okay;okay;1.0;0.0
91;"[<__main__.Word instance at 0x115cda2d8>
 <__main__.Word instance at 0x115cda1b8>]";William;3_0;False;False;[['green'], ['&-uh']];&-uhgreen;green&-uh;0.5;-0.69314718056
92;[<__main__.Word instance at 0x115cda518>];William;3_0;False;True;[['Mommy']];Mommy;Mommy;1.0;0.0
93;"[<__main__.Word instance at 0x115cda5a8>
 <__main__.Word instance at 0x115cda710>]";William;3_0;False;True;[['Mommy'], ['red']];Mommyred;Mommyred;0.5;0.69314718056
94;"[<__main__.Word instance at 0x115cda998>
 <__main__.Word instance at 0x115cdab48>]";William;3_0;False;True;[['red'], ['you']];youred;youred;0.5;0.69314718056
95;"[<__main__.Word instance at 0x115cdacf8>
 <__main__.Word instance at 0x115cdabd8>
 <__main__.Word instance at 0x115cdaf38>
 <__main__.Word instance at 0x115cdadd0>]";William;3_0;False;False;[['Daddy'], ['what', 'about'], ['ow']];owwhataboutDaddy;Daddywhataboutow;0.166666666667;-0.182321556794
96;"[<__main__.Word instance at 0x115cdaf80>
 <__main__.Word instance at 0x115cdaef0>
 <__main__.Word instance at 0x115cdacb0>
 <__main__.Word instance at 0x115cdaea8>]";William;3_0;False;False;[['I'], ['want'], ['first'], ['I']];IwantIfirst;firstIwantI;0.0416666666667;-0.0425596144188
97;"[<__main__.Word instance at 0x115ce0248>
 <__main__.Word instance at 0x115ce0128>]";William;3_0;False;False;[['first'], ['go']];gofirst;firstgo;0.5;-0.69314718056
98;[<__main__.Word instance at 0x115ce02d8>];William;3_0;False;True;[['yes']];yes;yes;1.0;0.0
99;"[<__main__.Word instance at 0x115ce07a0>
 <__main__.Word instance at 0x115ce06c8>
 <__main__.Word instance at 0x115ce0878>]";William;3_0;False;False;[['juice'], ['glass'], ['of']];glassofjuice;juiceofglass;0.166666666667;-0.182321556794
100;[<__main__.Word instance at 0x115ce0908>];William;3_0;False;True;[['yeah']];yeah;yeah;1.0;0.0
101;"[<__main__.Word instance at 0x115ce0a28>
 <__main__.Word instance at 0x115ce03b0>
 <__main__.Word instance at 0x115ce0a70>]";William;3_0;False;True;[['over'], ['your', 'tongue']];overyourtongue;overyourtongue;0.5;0.69314718056
102;"[<__main__.Word instance at 0x115ce0b90>
 <__main__.Word instance at 0x115ce0950>
 <__main__.Word instance at 0x115ce0d40>
 <__main__.Word instance at 0x115ce0cb0>
 <__main__.Word instance at 0x115ce0e60>
 <__main__.Word instance at 0x115ce0c20>
 <__main__.Word instance at 0x115ce0ea8>]";William;3_0;False;False;[['this'], ['my'], ['is'], ['it'], ['I', 'got'], ['tongue']];Igotitthisismytongue;isthismytongueitIgot;0.00138888888889;-0.00138985428905
103;"[<__main__.Word instance at 0x115ce0f80>
 <__main__.Word instance at 0x115ce0d88>]";William;3_0;False;False;[['want'], ['see']];wantsee;seewant;0.5;-0.69314718056
104;[<__main__.Word instance at 0x115ce0710>];William;3_0;False;True;[['ah']];ah;ah;1.0;0.0
105;"[<__main__.Word instance at 0x115ce3098>
 <__main__.Word instance at 0x115ce3368>
 <__main__.Word instance at 0x115ce3248>
 <__main__.Word instance at 0x115ce32d8>
 <__main__.Word instance at 0x115ce34d0>
 <__main__.Word instance at 0x115ce3680>
 <__main__.Word instance at 0x115ce35f0>]";William;3_0;False;False;"[['and'], [""that's""], [""that's""], ['me'], ['that'], ['Mommy'], ['you']]";that'sMommythat'smeandthatyou;youandthat'sMommythatthat'sme;0.000198412698413;-0.000198432384816
106;"[<__main__.Word instance at 0x115ce3440>
 <__main__.Word instance at 0x115ce3998>
 <__main__.Word instance at 0x115ce3830>
 <__main__.Word instance at 0x115ce39e0>]";William;3_0;False;False;[['friend'], ['this'], ['that'], ['my']];thisthatmyfriend;thismythatfriend;0.0416666666667;-0.0425596144188
107;[<__main__.Word instance at 0x115ce3b00>];William;3_0;False;True;"[[""that's""]]";that's;that's;1.0;0.0
108;"[<__main__.Word instance at 0x115ce3cf8>
 <__main__.Word instance at 0x115ce3c20>
 <__main__.Word instance at 0x115ce3e18>
 <__main__.Word instance at 0x115ce38c0>
 <__main__.Word instance at 0x115ce3ef0>]";William;3_0;False;False;"[['his'], ['his'], [""that's""], ['friend'], ['friend']]";hisfriendthat'shisfriend;histhat'shisfriendfriend;0.00833333333333;-0.00836824967052
109;[<__main__.Word instance at 0x115ce3f38>];William;3_0;False;True;[['yeah']];yeah;yeah;1.0;0.0
110;"[<__main__.Word instance at 0x115ce3dd0>
 <__main__.Word instance at 0x115ce3fc8>
 <__main__.Word instance at 0x115ce6098>]";William;3_0;False;False;[['how', 'bout'], ['blue']];howboutblue;bluehowbout;0.5;-0.69314718056
111;"[<__main__.Word instance at 0x115ce6488>
 <__main__.Word instance at 0x115ce63b0>
 <__main__.Word instance at 0x115ce6638>]";William;3_0;False;False;[['do'], ['orange'], ['or']];ordoorange;doororange;0.166666666667;-0.182321556794
112;"[<__main__.Word instance at 0x115ce67a0>
 <__main__.Word instance at 0x115ce6680>
 <__main__.Word instance at 0x115ce68c0>
 <__main__.Word instance at 0x115ce6518>
 <__main__.Word instance at 0x115ce6950>]";William;3_0;False;False;[['how', 'bout'], ['orange'], ['the'], ['to']];howbouttotheorange;orangethehowboutto;0.0416666666667;-0.0425596144188
113;[<__main__.Word instance at 0x115ce6cf8>];William;3_0;False;True;[['okay']];okay;okay;1.0;0.0
114;[<__main__.Word instance at 0x115ce6d88>];William;3_0;False;True;[['&-uh']];&-uh;&-uh;1.0;0.0
115;[<__main__.Word instance at 0x115ce6e60>];William;3_0;False;True;[['orange']];orange;orange;1.0;0.0
116;[<__main__.Word instance at 0x115ce6f38>];William;3_0;False;True;[['yeah']];yeah;yeah;1.0;0.0
117;[<__main__.Word instance at 0x115ce6ea8>];William;3_0;False;True;[['mm']];mm;mm;1.0;0.0
118;[<__main__.Word instance at 0x115ce9050>];William;3_0;False;True;[['okay']];okay;okay;1.0;0.0
119;[<__main__.Word instance at 0x115ce90e0>];William;3_0;False;True;[['okay']];okay;okay;1.0;0.0
120;[<__main__.Word instance at 0x115ce9170>];William;3_0;False;True;[['okay']];okay;okay;1.0;0.0
121;[<__main__.Word instance at 0x115ce93f8>];William;3_0;False;True;[['okay']];okay;okay;1.0;0.0
122;[<__main__.Word instance at 0x115ce94d0>];William;3_0;False;True;[['okay']];okay;okay;1.0;0.0
123;[<__main__.Word instance at 0x115ce9680>];William;3_0;False;True;[['ha']];ha;ha;1.0;0.0
124;[<__main__.Word instance at 0x115ce9908>];William;3_0;False;True;[['ah']];ah;ah;1.0;0.0
125;[<__main__.Word instance at 0x115ce9b48>];William;3_0;False;True;[['huh']];huh;huh;1.0;0.0
126;[<__main__.Word instance at 0x115ce9cb0>];William;3_0;False;True;[['oh']];oh;oh;1.0;0.0
127;"[<__main__.Word instance at 0x115ce9ef0>
 <__main__.Word instance at 0x115ce9c68>]";William;3_0;False;True;[['now'], ['Mommy']];nowMommy;nowMommy;0.5;0.69314718056
128;[<__main__.Word instance at 0x115ce9e60>];William;3_0;False;True;[['okay']];okay;okay;1.0;0.0
129;[<__main__.Word instance at 0x115ce9d40>];William;3_0;False;True;[['okay']];okay;okay;1.0;0.0
130;[<__main__.Word instance at 0x115cee098>];William;3_0;False;True;[['okay']];okay;okay;1.0;0.0
131;[<__main__.Word instance at 0x115cee5f0>];William;3_0;False;True;[['okay']];okay;okay;1.0;0.0
132;[<__main__.Word instance at 0x115cee128>];William;3_0;False;True;[['okay']];okay;okay;1.0;0.0
133;[<__main__.Word instance at 0x115cee908>];William;3_0;False;True;[['&']];&;&;1.0;0.0
134;"[<__main__.Word instance at 0x115ceeb00>
 <__main__.Word instance at 0x115ceed40>
 <__main__.Word instance at 0x115cee9e0>]";William;3_0;False;False;[['twos'], ['blue'], ['blues']];bluetwosblues;bluebluestwos;0.166666666667;-0.182321556794
135;"[<__main__.Word instance at 0x115ceecb0>
 <__main__.Word instance at 0x115ceeea8>]";William;3_0;False;True;[['blue'], ['a']];ablue;ablue;0.5;0.69314718056
136;"[<__main__.Word instance at 0x115ceef80>
 <__main__.Word instance at 0x115cee7a0>
 <__main__.Word instance at 0x115ced098>
 <__main__.Word instance at 0x115ced4d0>]";William;3_0;False;False;[['the'], ['up'], ['candy'], ['higher']];higherupthecandy;thecandyhigherup;0.0416666666667;-0.0425596144188
137;[<__main__.Word instance at 0x115ced560>];William;3_0;False;True;[['okay']];okay;okay;1.0;0.0
138;[<__main__.Word instance at 0x115ced5f0>];William;3_0;False;True;[['okay']];okay;okay;1.0;0.0
139;[<__main__.Word instance at 0x115ced710>];William;3_0;False;True;[['oh']];oh;oh;1.0;0.0
140;"[<__main__.Word instance at 0x115ced680>
 <__main__.Word instance at 0x115cedab8>]";William;3_0;False;True;[['two'], ['orange']];twoorange;twoorange;0.5;0.69314718056
141;"[<__main__.Word instance at 0x115cedef0>
 <__main__.Word instance at 0x115cedb90>]";William;3_0;False;False;[['green'], ['a']];agreen;greena;0.5;-0.69314718056
142;[<__main__.Word instance at 0x115ced7e8>];William;3_0;False;True;[['yeah']];yeah;yeah;1.0;0.0
143;[<__main__.Word instance at 0x115cedc68>];William;3_0;False;True;[['yeah']];yeah;yeah;1.0;0.0
144;"[<__main__.Word instance at 0x115cf41b8>
 <__main__.Word instance at 0x115cf4518>]";William;3_0;False;False;"[['yours'], [""where's""]]";where'syours;yourswhere's;0.5;-0.69314718056
145;[<__main__.Word instance at 0x115cf4638>];William;3_0;False;True;[['yeah']];yeah;yeah;1.0;0.0
146;"[<__main__.Word instance at 0x115cf4710>
 <__main__.Word instance at 0x115cf4248>
 <__main__.Word instance at 0x115cf4998>]";William;3_0;False;False;[['blue'], ['one'], ['&-uh']];one&-uhblue;oneblue&-uh;0.166666666667;-0.182321556794
147;[<__main__.Word instance at 0x115cf4cf8>];William;3_0;False;True;[['here']];here;here;1.0;0.0
148;[<__main__.Word instance at 0x115cf4d40>];William;3_0;False;True;[['throw']];throw;throw;1.0;0.0
149;[<__main__.Word instance at 0x115cf4e18>];William;3_0;False;True;[['yes']];yes;yes;1.0;0.0
150;"[<__main__.Word instance at 0x115cf4ef0>
 <__main__.Word instance at 0x115cf4bd8>
 <__main__.Word instance at 0x115cf47a0>]";William;3_0;False;False;[['want'], ['juice'], ['I']];Iwantjuice;wantjuiceI;0.166666666667;-0.182321556794
151;"[<__main__.Word instance at 0x115cf2170>
 <__main__.Word instance at 0x115cf2200>]";William;3_0;False;True;[['juice'], ['juice']];juicejuice;juicejuice;0.5;0.69314718056
