,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,repetition,correctedscore
66,66,"[<__main__.Word instance at 0x11669fcb0>
 <__main__.Word instance at 0x1166a3290>
 <__main__.Word instance at 0x1166a3200>
 <__main__.Word instance at 0x1166a32d8>
 <__main__.Word instance at 0x1166a33b0>
 <__main__.Word instance at 0x1166a3128>
 <__main__.Word instance at 0x1166a35a8>]",Naima,2_6,False,False,"[['picking'], ['up'], [""I'm""], ['that'], ['nursie'], ['I', 'love']]",I'mpickingupnursiethatIlove,nursieIlovethatI'muppicking,0.00138888888889,False,-0.0013898542890543016
67,67,"[<__main__.Word instance at 0x1166a37e8>
 <__main__.Word instance at 0x1166a3050>
 <__main__.Word instance at 0x1166a3878>
 <__main__.Word instance at 0x1166a3710>
 <__main__.Word instance at 0x1166a3950>]",Naima,2_6,False,False,"[['nursies'], [""I'm""], ['the'], ['Mommy'], ['to']]",I'mthenursiestoMommy,thenursiesI'mMommyto,0.00833333333333,False,-0.00836824967051658
68,68,[<__main__.Word instance at 0x1166a39e0>],Naima,2_6,False,True,[['yes']],yes,yes,1.0,False,-0.0
69,69,"[<__main__.Word instance at 0x1166a3b90>
 <__main__.Word instance at 0x1166a3a70>
 <__main__.Word instance at 0x1166a3d40>
 <__main__.Word instance at 0x1166a3c20>
 <__main__.Word instance at 0x1166a3f38>]",Naima,2_6,False,False,"[['my'], ['for'], ['the'], ['nursies'], ['nurse']]",thenursiesformynurse,mynursenursiesforthe,0.00833333333333,False,-0.00836824967051658
70,70,"[<__main__.Word instance at 0x1166a3cf8>
 <__main__.Word instance at 0x1166a3f80>
 <__main__.Word instance at 0x1166a3758>
 <__main__.Word instance at 0x1166a6050>
 <__main__.Word instance at 0x1166a6128>
 <__main__.Word instance at 0x1166a61b8>]",Naima,2_6,False,False,"[['for'], ['nursie'], ['nursie'], ['computer'], ['my'], ['the']]",thenursieformycomputernursie,nursiemythecomputernursiefor,0.00277777777778,True,-0.002781642961876803
71,71,"[<__main__.Word instance at 0x1166a63f8>
 <__main__.Word instance at 0x1166a65f0>]",Naima,2_6,False,False,"[['nursies'], ['computer']]",computernursies,nursiescomputer,0.5,False,-0.6931471805599453
72,72,"[<__main__.Word instance at 0x1166a6830>
 <__main__.Word instance at 0x1166a6710>
 <__main__.Word instance at 0x1166a68c0>
 <__main__.Word instance at 0x1166a6248>
 <__main__.Word instance at 0x1166a6a70>]",Naima,2_6,False,False,"[['nursie'], ['I'], ['the'], ['ones'], ['want']]",Iwantthenursieones,nursietheoneswantI,0.00833333333333,False,-0.00836824967051658
73,73,"[<__main__.Word instance at 0x1166a6b00>
 <__main__.Word instance at 0x1166a69e0>
 <__main__.Word instance at 0x1166a6b90>
 <__main__.Word instance at 0x1166a67e8>]",Naima,2_6,False,False,"[['want'], ['shirt'], ['I'], ['nursing']]",Iwantnursingshirt,Iwantshirtnursing,0.0416666666667,False,-0.04255961441879589
74,74,[<__main__.Word instance at 0x1166a6c20>],Naima,2_6,False,True,[['yes']],yes,yes,1.0,False,-0.0
75,75,"[<__main__.Word instance at 0x1166a6560>
 <__main__.Word instance at 0x1166a6ef0>
 <__main__.Word instance at 0x1166a6638>
 <__main__.Word instance at 0x1166a6f80>
 <__main__.Word instance at 0x1166a6d40>
 <__main__.Word instance at 0x1166aa128>
 <__main__.Word instance at 0x1166aa2d8>
 <__main__.Word instance at 0x1166aa248>]",Naima,2_6,False,False,"[['I'], ['wanna'], ['do'], ['nursing'], ['wear'], ['do'], ['shirt'], ['I']]",IdowannawearnursingshirtIdo,doIwannawearIdonursingshirt,9.92063492063e-05,True,-9.921127048169414e-05
76,76,[<__main__.Word instance at 0x1166aa050>],Naima,2_6,False,True,[['no']],no,no,1.0,False,-0.0
77,77,"[<__main__.Word instance at 0x1166aa320>
 <__main__.Word instance at 0x1166aa638>
 <__main__.Word instance at 0x1166aa7a0>
 <__main__.Word instance at 0x1166aa680>]",Naima,2_6,False,False,"[['want'], ['I', ""don't""], ['it']]",Idon'twantit,itwantIdon't,0.166666666667,False,-0.1823215567939546
78,78,"[<__main__.Word instance at 0x1166aa878>
 <__main__.Word instance at 0x1166aaa28>
 <__main__.Word instance at 0x1166aa710>
 <__main__.Word instance at 0x1166aab48>
 <__main__.Word instance at 0x1166aa830>
 <__main__.Word instance at 0x1166aac68>
 <__main__.Word instance at 0x1166aa1b8>
 <__main__.Word instance at 0x1166aad40>
 <__main__.Word instance at 0x1166aabd8>
 <__main__.Word instance at 0x1166aaab8>
 <__main__.Word instance at 0x1166aacb0>
 <__main__.Word instance at 0x1166aaf38>]",Naima,2_6,False,False,"[['the'], ['nursie'], ['I', ""don't""], ['shirt'], ['I', ""don't""], ['the'], ['want'], ['it'], ['want'], ['orange']]",Idon'twantIdon'twantitthetheorangenursieshirt,nursieorangewanttheshirtwanttheitIdon'tIdon't,2.20458553792e-06,True,-2.2045879680038616e-06
79,79,"[<__main__.Word instance at 0x1166aae18>
 <__main__.Word instance at 0x1166aa4d0>
 <__main__.Word instance at 0x1166ad098>
 <__main__.Word instance at 0x1166ad170>
 <__main__.Word instance at 0x1166ad248>
 <__main__.Word instance at 0x1166ad0e0>
 <__main__.Word instance at 0x1166ad320>
 <__main__.Word instance at 0x1166ad1b8>
 <__main__.Word instance at 0x1166ad3b0>]",Naima,2_6,False,False,"[['inside'], ['I'], ['my'], ['a'], ['have_to'], ['I'], ['nursies'], ['hair'], ['put']]",IIhave_toputanursiesinsidemyhair,insidehairputmyhave_toanursiesII,5.5114638448e-06,True,-5.511479032926645e-06
80,80,"[<__main__.Word instance at 0x1166ad560>
 <__main__.Word instance at 0x1166ad440>
 <__main__.Word instance at 0x1166ad710>
 <__main__.Word instance at 0x1166ad5f0>
 <__main__.Word instance at 0x1166ad998>]",Naima,2_6,False,False,"[['the'], ['go'], [""where'd""], ['the'], ['theme']]",where'dthethethemego,thethemewhere'dgothe,0.0166666666667,True,-0.01680711831638129
81,81,"[<__main__.Word instance at 0x1166ada28>
 <__main__.Word instance at 0x1166ad8c0>
 <__main__.Word instance at 0x1166adb48>
 <__main__.Word instance at 0x1166ad9e0>
 <__main__.Word instance at 0x1166adbd8>]",Naima,2_6,False,False,"[['I'], ['what'], ['no'], ['say'], ['am']]",nowhatamIsay,amIsaywhatno,0.00833333333333,False,-0.00836824967051658
82,82,"[<__main__.Word instance at 0x1166addd0>
 <__main__.Word instance at 0x1166adc68>
 <__main__.Word instance at 0x1166adea8>
 <__main__.Word instance at 0x1166ad7a0>]",Naima,2_6,False,False,"[['it'], ['there'], ['was'], ['why']]",whywasitthere,therewasitwhy,0.0416666666667,False,-0.04255961441879589
83,83,"[<__main__.Word instance at 0x1166add88>
 <__main__.Word instance at 0x1166ad6c8>
 <__main__.Word instance at 0x1166b00e0>]",Naima,2_6,False,False,"[[""where'd""], ['go'], ['it']]",where'ditgo,itwhere'dgo,0.166666666667,False,-0.1823215567939546
84,84,"[<__main__.Word instance at 0x1166b03b0>
 <__main__.Word instance at 0x1166b0248>
 <__main__.Word instance at 0x1166b04d0>
 <__main__.Word instance at 0x1166b0098>]",Naima,2_6,False,False,"[['did'], ['what'], ['where'], ['it']]",wherediditwhat,diditwhatwhere,0.0416666666667,False,-0.04255961441879589
85,85,"[<__main__.Word instance at 0x1166b0440>
 <__main__.Word instance at 0x1166b0758>
 <__main__.Word instance at 0x1166b05f0>
 <__main__.Word instance at 0x1166b0830>
 <__main__.Word instance at 0x1166b0368>
 <__main__.Word instance at 0x1166b0908>
 <__main__.Word instance at 0x1166b07a0>
 <__main__.Word instance at 0x1166b0998>
 <__main__.Word instance at 0x1166b0878>]",Naima,2_6,False,False,"[['I'], ['shirt'], ['a', 'nursing'], ['wear'], ['wanna'], ['shirt'], ['a', 'nursing']]",anursingshirtIwannawearanursingshirt,Iwannawearanursingshirtshirtanursing,0.000793650793651,True,-0.000793965901176512
86,86,"[<__main__.Word instance at 0x1166b0a28>
 <__main__.Word instance at 0x1166b0c20>
 <__main__.Word instance at 0x1166b0710>
 <__main__.Word instance at 0x1166b0ea8>
 <__main__.Word instance at 0x1166b0b48>
 <__main__.Word instance at 0x1166b0f38>]",Naima,2_6,False,False,"[['wanna'], ['shirt'], ['I'], ['wear'], ['a', 'nursing']]",Iwannawearanursingshirt,Iwannawearshirtanursing,0.00833333333333,False,-0.00836824967051658
87,87,"[<__main__.Word instance at 0x1166b0d88>
 <__main__.Word instance at 0x1166b0d40>
 <__main__.Word instance at 0x1166b0cb0>
 <__main__.Word instance at 0x1166b3050>
 <__main__.Word instance at 0x1166b3248>
 <__main__.Word instance at 0x1166b3290>
 <__main__.Word instance at 0x1166b33b0>
 <__main__.Word instance at 0x1166b31b8>]",Naima,2_6,False,False,"[['is'], ['getting'], ['that', 'cat'], ['I', 'think'], ['smoothie'], ['maybe']]",Ithinkmaybethatcatisgettingsmoothie,thatcatmaybesmoothiegettingisIthink,0.00138888888889,False,-0.0013898542890543016
