,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,controlledscore,repetition,correctedscore
10,10,"[<__main__.Word instance at 0x11f42d7a0>
 <__main__.Word instance at 0x11f42d638>]",Naima,2_6,False,True,"[['no'], ['yeah']]",yeahno,yeahno,0.5,0.69314718056,False,0.6931471805599453
11,11,[<__main__.Word instance at 0x11f42d710>],Naima,2_6,False,True,[['no']],no,no,1.0,0.0,False,-0.0
12,12,[<__main__.Word instance at 0x11f42dab8>],Naima,2_6,False,True,[['yes']],yes,yes,1.0,0.0,False,-0.0
13,13,[<__main__.Word instance at 0x11f42db48>],Naima,2_6,False,True,[['no']],no,no,1.0,0.0,False,-0.0
14,14,"[<__main__.Word instance at 0x11f42dc68>
 <__main__.Word instance at 0x11f42d950>
 <__main__.Word instance at 0x11f42dd88>
 <__main__.Word instance at 0x11f42d8c0>
 <__main__.Word instance at 0x11f42de60>]",Naima,2_6,False,False,"[['want'], ['the', 'water'], ['I', ""don't""]]",Idon'twantthewater,Idon'tthewaterwant,0.166666666667,-0.182321556794,False,-0.1823215567939546
15,15,"[<__main__.Word instance at 0x11f42df38>
 <__main__.Word instance at 0x11f42ddd0>]",Naima,2_6,False,True,"[[""I'm"", 'gonna']]",I'mgonna,I'mgonna,1.0,0.0,False,-0.0
16,16,"[<__main__.Word instance at 0x11f42df80>
 <__main__.Word instance at 0x11f42da70>]",Naima,2_6,False,True,"[['to', 'Dad']]",toDad,toDad,1.0,0.0,False,-0.0
17,17,[<__main__.Word instance at 0x11f430128>],Naima,2_6,False,True,[['yes']],yes,yes,1.0,0.0,False,-0.0
18,18,"[<__main__.Word instance at 0x11f430098>
 <__main__.Word instance at 0x11f430320>
 <__main__.Word instance at 0x11f430170>]",Naima,2_6,True,,,what'sthatpose,,,,NaN,NaN
19,19,[<__main__.Word instance at 0x11f4301b8>],Naima,2_6,False,True,[['why']],why,why,1.0,0.0,False,-0.0
20,20,"[<__main__.Word instance at 0x11f430290>
 <__main__.Word instance at 0x11f430638>
 <__main__.Word instance at 0x11f4304d0>
 <__main__.Word instance at 0x11f4307a0>
 <__main__.Word instance at 0x11f430830>
 <__main__.Word instance at 0x11f4306c8>]",Naima,2_6,False,False,"[['book'], ['a', 'good'], ['read'], ['tonight'], ['library']]",readagoodlibrarybooktonight,librarybooktonightreadagood,0.00833333333333,-0.00836824967052,False,-0.00836824967051658
21,21,"[<__main__.Word instance at 0x11f4305a8>
 <__main__.Word instance at 0x11f430ab8>
 <__main__.Word instance at 0x11f430950>
 <__main__.Word instance at 0x11f430bd8>]",Naima,2_6,False,False,"[['and', 'then'], ['this'], ['this']]",thisandthenthis,thisthisandthen,0.166666666667,-0.182321556794,True,-0.4054651081081643
22,22,"[<__main__.Word instance at 0x11f430cb0>
 <__main__.Word instance at 0x11f4305f0>]",Naima,2_6,False,False,"[['this'], ['then']]",thenthis,thisthen,0.5,-0.69314718056,False,-0.6931471805599453
23,23,"[<__main__.Word instance at 0x11f430c20>
 <__main__.Word instance at 0x11f430f38>
 <__main__.Word instance at 0x11f430dd0>
 <__main__.Word instance at 0x11f430fc8>
 <__main__.Word instance at 0x11f430a70>]",Naima,2_6,False,False,"[['this'], ['then'], ['this'], ['and', 'then']]",thenthisandthenthis,thisthisthenandthen,0.0416666666667,-0.0425596144188,True,-0.08701137698962981
24,24,"[<__main__.Word instance at 0x11f4341b8>
 <__main__.Word instance at 0x11f434098>]",Naima,2_6,False,False,"[['then'], ['this']]",thenthis,thisthen,0.5,-0.69314718056,False,-0.6931471805599453
25,25,[<__main__.Word instance at 0x11f434290>],Naima,2_6,False,True,[['this']],this,this,1.0,0.0,False,-0.0
26,26,[<__main__.Word instance at 0x11f434170>],Naima,2_6,False,True,[['this']],this,this,1.0,0.0,False,-0.0
27,27,"[<__main__.Word instance at 0x11f434518>
 <__main__.Word instance at 0x11f434710>]",Naima,2_6,False,False,"[['and'], ['this']]",andthis,thisand,0.5,-0.69314718056,False,-0.6931471805599453
28,28,"[<__main__.Word instance at 0x11f4347e8>
 <__main__.Word instance at 0x11f434680>
 <__main__.Word instance at 0x11f434878>
 <__main__.Word instance at 0x11f434758>
 <__main__.Word instance at 0x11f434998>
 <__main__.Word instance at 0x11f4344d0>
 <__main__.Word instance at 0x11f434a70>
 <__main__.Word instance at 0x11f434b00>
 <__main__.Word instance at 0x11f434440>]",Naima,2_6,False,False,"[['my'], ['is'], ['and'], ['and'], ['this'], ['this'], ['this'], ['and'], ['favorite']]",andthisthisthisismyfavoriteandand,thisisthisthisandmyandandfavorite,2.7557319224e-06,-2.75573571947e-06,True,-9.921127048169414e-05
29,29,[<__main__.Word instance at 0x11f434c68>],Naima,2_6,False,True,[['this']],this,this,1.0,0.0,False,-0.0
30,30,"[<__main__.Word instance at 0x11f4349e0>
 <__main__.Word instance at 0x11f434e18>
 <__main__.Word instance at 0x11f434f80>]",Naima,2_6,False,False,"[['Mommy'], ['I'], ['want']]",IwantMommy,MommyIwant,0.166666666667,-0.182321556794,False,-0.1823215567939546
31,31,"[<__main__.Word instance at 0x11f4370e0>
 <__main__.Word instance at 0x11f437290>]",Naima,2_6,False,False,"[[""it's""], ['like']]",it'slike,likeit's,0.5,-0.69314718056,False,-0.6931471805599453
32,32,[<__main__.Word instance at 0x11f4373b0>],Naima,2_6,False,True,[['this']],this,this,1.0,0.0,False,-0.0
33,33,"[<__main__.Word instance at 0x11f437908>
 <__main__.Word instance at 0x11f4375f0>]",Naima,2_6,False,False,"[['and'], ['this']]",andthis,thisand,0.5,-0.69314718056,False,-0.6931471805599453
34,34,"[<__main__.Word instance at 0x11f4374d0>
 <__main__.Word instance at 0x11f437bd8>]",Naima,2_6,False,True,"[['spots'], ['and']]",andspots,andspots,0.5,0.69314718056,False,0.6931471805599453
35,35,"[<__main__.Word instance at 0x11f437c20>
 <__main__.Word instance at 0x11f437b48>
 <__main__.Word instance at 0x11f437e18>
 <__main__.Word instance at 0x11f437cb0>
 <__main__.Word instance at 0x11f437ea8>
 <__main__.Word instance at 0x11f4377a0>
 <__main__.Word instance at 0x11f4379e0>
 <__main__.Word instance at 0x11f437dd0>]",Naima,2_6,False,False,"[['I'], ['I'], ['like'], ['this'], ['love'], ['bears'], ['would'], ['book']]",IwouldlovethisbookIlikebears,thisbookIwouldlovelikeIbears,2.48015873016e-05,-2.4801894866e-05,True,-4.9604404881379266e-05
36,36,"[<__main__.Word instance at 0x11f43a170>
 <__main__.Word instance at 0x11f43a200>
 <__main__.Word instance at 0x11f43a0e0>
 <__main__.Word instance at 0x11f43a2d8>
 <__main__.Word instance at 0x11f43a3b0>
 <__main__.Word instance at 0x11f43a248>
 <__main__.Word instance at 0x11f43a488>
 <__main__.Word instance at 0x11f43a320>]",Naima,2_6,True,,,tostayawayDadDad'safoghorn,,,,NaN,NaN
37,37,"[<__main__.Word instance at 0x11f43a638>
 <__main__.Word instance at 0x11f43a4d0>
 <__main__.Word instance at 0x11f43a710>
 <__main__.Word instance at 0x11f43a5a8>
 <__main__.Word instance at 0x11f43a7a0>
 <__main__.Word instance at 0x11f43a680>
 <__main__.Word instance at 0x11f43a950>]",Naima,2_6,True,,,Dad'safoghorntelltheships,,,,NaN,NaN
38,38,"[<__main__.Word instance at 0x11f43ab00>
 <__main__.Word instance at 0x11f43aa28>]",Naima,2_6,False,False,"[['yes'], ['read']]",yesread,readyes,0.5,-0.69314718056,False,-0.6931471805599453
39,39,[<__main__.Word instance at 0x11f43ab90>],Naima,2_6,False,True,[['and']],and,and,1.0,0.0,False,-0.0
40,40,"[<__main__.Word instance at 0x11f43aa70>
 <__main__.Word instance at 0x11f43ae60>
 <__main__.Word instance at 0x11f43ab48>
 <__main__.Word instance at 0x11f43af38>]",Naima,2_6,False,False,"[['and'], ['want'], ['and'], ['I']]",andandIwant,andIwantand,0.0416666666667,-0.0425596144188,True,-0.08701137698962981
41,41,"[<__main__.Word instance at 0x11f43e248>
 <__main__.Word instance at 0x11f43e1b8>
 <__main__.Word instance at 0x11f43e3f8>
 <__main__.Word instance at 0x11f43e320>
 <__main__.Word instance at 0x11f43e5f0>]",Naima,2_6,False,False,"[['and'], ['that'], ['after'], ['the', 'Spot']]",andtheSpotafterthat,afterthatandtheSpot,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
42,42,"[<__main__.Word instance at 0x11f43e6c8>
 <__main__.Word instance at 0x11f43e3b0>
 <__main__.Word instance at 0x11f43e758>
 <__main__.Word instance at 0x11f43e638>
 <__main__.Word instance at 0x11f43eb90>
 <__main__.Word instance at 0x11f43e2d8>]",Naima,2_6,False,False,"[['flaps'], ['and'], ['has'], ['in'], ['this'], ['it']]",andthishasflapsinit,thisinithasandflaps,0.00138888888889,-0.00138985428905,False,-0.0013898542890543016
43,43,"[<__main__.Word instance at 0x11f43ea70>
 <__main__.Word instance at 0x11f43ee60>
 <__main__.Word instance at 0x11f43ed88>
 <__main__.Word instance at 0x11f43eef0>
 <__main__.Word instance at 0x11f43e950>
 <__main__.Word instance at 0x11f43efc8>
 <__main__.Word instance at 0x11f440098>
 <__main__.Word instance at 0x11f440170>
 <__main__.Word instance at 0x11f440248>
 <__main__.Word instance at 0x11f4400e0>]",Naima,2_6,False,False,"[['Spot'], ['this'], ['to'], ['this'], ['flap'], ['the', 'circus'], ['go'], ['book'], ['is']]",thisthisisflapbookSpotgotothecircus,thisbookisthistogothecircusSpotflap,2.7557319224e-06,-2.75573571947e-06,True,-5.511479032926645e-06
44,44,"[<__main__.Word instance at 0x11f440320>
 <__main__.Word instance at 0x11f4404d0>
 <__main__.Word instance at 0x11f440290>
 <__main__.Word instance at 0x11f440560>
 <__main__.Word instance at 0x11f440440>
 <__main__.Word instance at 0x11f440638>]",Naima,2_6,False,False,"[['I'], ['do'], ['cause'], ['like', 'flaps'], ['I']]",IdocauseIlikeflaps,doIIcauselikeflaps,0.00833333333333,-0.00836824967052,True,-0.01680711831638129
45,45,"[<__main__.Word instance at 0x11f4406c8>
 <__main__.Word instance at 0x11f440c20>
 <__main__.Word instance at 0x11f440a70>
 <__main__.Word instance at 0x11f440cb0>
 <__main__.Word instance at 0x11f440050>
 <__main__.Word instance at 0x11f440d40>]",Naima,2_6,False,False,"[['I', ""don't""], ['on'], ['the', 'backpack'], ['want']]",Idon'twantthebackpackon,onthebackpackwantIdon't,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
46,46,"[<__main__.Word instance at 0x11f440e18>
 <__main__.Word instance at 0x11f440b90>]",Naima,2_6,False,False,"[['this'], ['read']]",readthis,thisread,0.5,-0.69314718056,False,-0.6931471805599453
47,47,"[<__main__.Word instance at 0x11f4409e0>
 <__main__.Word instance at 0x11f440ea8>
 <__main__.Word instance at 0x11f443050>]",Naima,2_6,False,False,"[['for'], ['and'], ['this']]",andforthis,thisforand,0.166666666667,-0.182321556794,False,-0.1823215567939546
48,48,[<__main__.Word instance at 0x11f4432d8>],Naima,2_6,False,True,[['yes']],yes,yes,1.0,0.0,False,-0.0
49,49,"[<__main__.Word instance at 0x11f4435f0>
 <__main__.Word instance at 0x11f4434d0>
 <__main__.Word instance at 0x11f443710>]",Naima,2_6,False,False,"[['gonna'], ['read'], ['this']]",gonnareadthis,thisgonnaread,0.166666666667,-0.182321556794,False,-0.1823215567939546
50,50,"[<__main__.Word instance at 0x11f443758>
 <__main__.Word instance at 0x11f4435a8>
 <__main__.Word instance at 0x11f443908>
 <__main__.Word instance at 0x11f4437e8>]",Naima,2_6,False,False,"[['this'], ['one'], ['one'], ['this']]",thisonethisone,thisoneonethis,0.0416666666667,-0.0425596144188,True,-0.1823215567939546
51,51,[<__main__.Word instance at 0x11f443c68>],Naima,2_6,False,True,[['yes']],yes,yes,1.0,0.0,False,-0.0
52,52,"[<__main__.Word instance at 0x11f443fc8>
 <__main__.Word instance at 0x11f443ea8>
 <__main__.Word instance at 0x11f443638>
 <__main__.Word instance at 0x11f443e18>]",Naima,2_6,True,,,Heatherhastwomommies,,,,NaN,NaN
53,53,"[<__main__.Word instance at 0x11f446170>
 <__main__.Word instance at 0x11f446050>]",Naima,2_6,False,True,"[['the', 'library']]",thelibrary,thelibrary,1.0,0.0,False,-0.0
54,54,[<__main__.Word instance at 0x11f446200>],Naima,2_6,False,True,[['yes']],yes,yes,1.0,0.0,False,-0.0
55,55,"[<__main__.Word instance at 0x11f4463b0>
 <__main__.Word instance at 0x11f446680>
 <__main__.Word instance at 0x11f446560>
 <__main__.Word instance at 0x11f446878>]",Naima,2_6,False,False,"[['little'], ['sweet'], ['a'], [""I'm""]]",I'masweetlittle,asweetlittleI'm,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
56,56,"[<__main__.Word instance at 0x11f446a28>
 <__main__.Word instance at 0x11f446c20>
 <__main__.Word instance at 0x11f446710>
 <__main__.Word instance at 0x11f446d88>
 <__main__.Word instance at 0x11f446c68>
 <__main__.Word instance at 0x11f446f80>]",Naima,2_6,False,False,"[['a'], ['yeah'], ['little'], [""I'm""], ['sweet'], ['mommy']]",yeahI'masweetlittlemommy,asweetlittleI'myeahmommy,0.00138888888889,-0.00138985428905,False,-0.0013898542890543016
57,57,"[<__main__.Word instance at 0x11f446cf8>
 <__main__.Word instance at 0x11f446e18>]",Naima,2_6,False,False,"[[""I'm""], ['a']]",I'ma,aI'm,0.5,-0.69314718056,False,-0.6931471805599453
58,58,"[<__main__.Word instance at 0x11f449050>
 <__main__.Word instance at 0x11f449128>
 <__main__.Word instance at 0x11f449368>]",Naima,2_6,False,False,"[['warm'], [""I'm"", 'getting']]",I'mgettingwarm,warmI'mgetting,0.5,-0.69314718056,False,-0.6931471805599453
59,59,"[<__main__.Word instance at 0x11f4493f8>
 <__main__.Word instance at 0x11f4496c8>]",Naima,2_6,False,False,"[['I'], ['go']]",Igo,goI,0.5,-0.69314718056,False,-0.6931471805599453
60,60,"[<__main__.Word instance at 0x11f4497a0>
 <__main__.Word instance at 0x11f4495f0>
 <__main__.Word instance at 0x11f449dd0>
 <__main__.Word instance at 0x11f449a70>
 <__main__.Word instance at 0x11f449fc8>
 <__main__.Word instance at 0x11f449ea8>]",Naima,2_6,False,True,"[['drop'], ['off'], ['nursie'], ['my'], ['nursie'], ['me']]",mynursienursiedropmeoff,mynursienursiedropmeoff,0.00138888888889,6.57925121201,True,5.886104031450156
61,61,"[<__main__.Word instance at 0x11f449c68>
 <__main__.Word instance at 0x11f449320>
 <__main__.Word instance at 0x11f449f80>
 <__main__.Word instance at 0x11f449cf8>
 <__main__.Word instance at 0x11f44c098>
 <__main__.Word instance at 0x11f44c1b8>
 <__main__.Word instance at 0x11f44c2d8>
 <__main__.Word instance at 0x11f44c3b0>]",Naima,2_6,False,False,"[['at'], ['my'], ['me'], ['nursie'], ['drops'], ['the', 'house'], ['off']]",mynursiedropsmeoffatthehouse,atmynursiedropsoffmethehouse,0.000198412698413,-0.000198432384816,False,-0.0001984323848162081
62,62,[<__main__.Word instance at 0x11f44c128>],Naima,2_6,False,True,[['yes']],yes,yes,1.0,0.0,False,-0.0
63,63,"[<__main__.Word instance at 0x11f44c5f0>
 <__main__.Word instance at 0x11f44c4d0>
 <__main__.Word instance at 0x11f44c680>
 <__main__.Word instance at 0x11f44c7a0>]",Naima,2_6,False,False,"[['my'], ['I'], ['want'], ['pajamas']]",Iwantmypajamas,mypajamasIwant,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
64,64,"[<__main__.Word instance at 0x11f44c8c0>
 <__main__.Word instance at 0x11f44c998>
 <__main__.Word instance at 0x11f44c830>
 <__main__.Word instance at 0x11f44ca70>]",Naima,2_6,False,True,"[['I'], ['want'], ['nursie'], ['pajamas']]",Iwantnursiepajamas,Iwantnursiepajamas,0.0416666666667,3.17805383035,False,3.1780538303479458
65,65,"[<__main__.Word instance at 0x11f44cbd8>
 <__main__.Word instance at 0x11f44cb48>
 <__main__.Word instance at 0x11f44ccb0>
 <__main__.Word instance at 0x11f44cc20>
 <__main__.Word instance at 0x11f44cd88>]",Naima,2_6,False,False,"[['I'], ['I'], ['do'], ['nursie'], ['have']]",IdoIhavenursie,dohaveIInursie,0.00833333333333,-0.00836824967052,True,-0.01680711831638129
66,66,"[<__main__.Word instance at 0x11f44ce18>
 <__main__.Word instance at 0x11f44ccf8>
 <__main__.Word instance at 0x11f44c5a8>
 <__main__.Word instance at 0x11f44cf38>
 <__main__.Word instance at 0x11f44c9e0>
 <__main__.Word instance at 0x11f450050>
 <__main__.Word instance at 0x11f450560>]",Naima,2_6,False,False,"[[""I'm"", 'picking'], ['up'], ['that'], ['nursie'], ['I', 'love']]",I'mpickingupnursiethatIlove,thatupIloveI'mpickingnursie,0.00833333333333,-0.00836824967052,False,-0.00836824967051658
67,67,"[<__main__.Word instance at 0x11f450368>
 <__main__.Word instance at 0x11f4506c8>
 <__main__.Word instance at 0x11f450758>
 <__main__.Word instance at 0x11f450248>
 <__main__.Word instance at 0x11f450830>]",Naima,2_6,False,False,"[['nursies'], ['the'], [""I'm""], ['Mommy'], ['to']]",I'mthenursiestoMommy,MommytothenursiesI'm,0.00833333333333,-0.00836824967052,False,-0.00836824967051658
68,68,[<__main__.Word instance at 0x11f450a70>],Naima,2_6,False,True,[['yes']],yes,yes,1.0,0.0,False,-0.0
69,69,"[<__main__.Word instance at 0x11f450b00>
 <__main__.Word instance at 0x11f4503f8>
 <__main__.Word instance at 0x11f450cf8>
 <__main__.Word instance at 0x11f450b90>
 <__main__.Word instance at 0x11f450dd0>]",Naima,2_6,False,True,"[['the'], ['nursies'], ['nurse'], ['my'], ['for']]",thenursiesformynurse,thenursiesformynurse,0.00833333333333,4.78749174278,False,4.787491742782046
70,70,"[<__main__.Word instance at 0x11f450fc8>
 <__main__.Word instance at 0x11f450e60>
 <__main__.Word instance at 0x11f450cb0>
 <__main__.Word instance at 0x11f4505a8>
 <__main__.Word instance at 0x11f450f80>
 <__main__.Word instance at 0x11f453128>]",Naima,2_6,False,False,"[['for'], ['the'], ['nursie'], ['computer'], ['nursie'], ['my']]",thenursieformycomputernursie,computernursienursietheformy,0.00138888888889,-0.00138985428905,True,-0.002781642961876803
71,71,"[<__main__.Word instance at 0x11f4533b0>
 <__main__.Word instance at 0x11f453248>]",Naima,2_6,False,True,"[['nursies'], ['computer']]",computernursies,computernursies,0.5,0.69314718056,False,0.6931471805599453
72,72,"[<__main__.Word instance at 0x11f4535a8>
 <__main__.Word instance at 0x11f453440>
 <__main__.Word instance at 0x11f453680>
 <__main__.Word instance at 0x11f453518>
 <__main__.Word instance at 0x11f453710>]",Naima,2_6,False,False,"[['I'], ['the'], ['ones'], ['nursie'], ['want']]",Iwantthenursieones,theonesIwantnursie,0.00833333333333,-0.00836824967052,False,-0.00836824967051658
73,73,"[<__main__.Word instance at 0x11f453908>
 <__main__.Word instance at 0x11f4537e8>
 <__main__.Word instance at 0x11f453998>
 <__main__.Word instance at 0x11f453368>]",Naima,2_6,False,False,"[['want'], ['shirt'], ['I'], ['nursing']]",Iwantnursingshirt,nursingwantIshirt,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
74,74,[<__main__.Word instance at 0x11f453bd8>],Naima,2_6,False,True,[['yes']],yes,yes,1.0,0.0,False,-0.0
75,75,"[<__main__.Word instance at 0x11f453a28>
 <__main__.Word instance at 0x11f453f80>
 <__main__.Word instance at 0x11f453e18>
 <__main__.Word instance at 0x11f453a70>
 <__main__.Word instance at 0x11f453098>
 <__main__.Word instance at 0x11f4560e0>
 <__main__.Word instance at 0x11f456170>
 <__main__.Word instance at 0x11f4565f0>]",Naima,2_6,False,False,"[['wanna'], ['I'], ['shirt'], ['wear'], ['I'], ['do'], ['do'], ['nursing']]",IdowannawearnursingshirtIdo,nursingdodoIwearshirtIwanna,2.48015873016e-05,-2.4801894866e-05,True,-9.921127048169414e-05
76,76,[<__main__.Word instance at 0x11f4566c8>],Naima,2_6,False,True,[['no']],no,no,1.0,0.0,False,-0.0
77,77,"[<__main__.Word instance at 0x11f456830>
 <__main__.Word instance at 0x11f4567a0>
 <__main__.Word instance at 0x11f456908>
 <__main__.Word instance at 0x11f456560>]",Naima,2_6,False,False,"[['want'], ['I', ""don't""], ['it']]",Idon'twantit,itwantIdon't,0.166666666667,-0.182321556794,False,-0.1823215567939546
78,78,"[<__main__.Word instance at 0x11f456998>
 <__main__.Word instance at 0x11f456c68>
 <__main__.Word instance at 0x11f456b48>
 <__main__.Word instance at 0x11f456e18>
 <__main__.Word instance at 0x11f456cf8>
 <__main__.Word instance at 0x11f456fc8>
 <__main__.Word instance at 0x11f456ea8>
 <__main__.Word instance at 0x11f456710>
 <__main__.Word instance at 0x11f4591b8>
 <__main__.Word instance at 0x11f459098>
 <__main__.Word instance at 0x11f459368>
 <__main__.Word instance at 0x11f459248>]",Naima,2_6,False,False,"[['I', ""don't""], ['want'], ['the', 'orange'], ['it'], ['the'], ['want'], ['I', ""don't""], ['nursie'], ['shirt']]",Idon'twantIdon'twantitthetheorangenursieshirt,itthenursieshirtIdon'twanttheorangeIdon'twant,2.7557319224e-06,-2.75573571947e-06,True,-1.1022988442532865e-05
79,79,"[<__main__.Word instance at 0x11f4593f8>
 <__main__.Word instance at 0x11f4596c8>
 <__main__.Word instance at 0x11f4595a8>
 <__main__.Word instance at 0x11f4599e0>
 <__main__.Word instance at 0x11f4597e8>
 <__main__.Word instance at 0x11f459a70>
 <__main__.Word instance at 0x11f4594d0>
 <__main__.Word instance at 0x11f459b00>
 <__main__.Word instance at 0x11f459710>]",Naima,2_6,False,False,"[['a'], ['my'], ['hair'], ['put'], ['I'], ['I', 'have_to'], ['nursies'], ['inside']]",IIhave_toputanursiesinsidemyhair,myhairnursiesinsideIputaIhave_to,2.48015873016e-05,-2.4801894866e-05,False,-2.48018948660112e-05
80,80,"[<__main__.Word instance at 0x11f459950>
 <__main__.Word instance at 0x11f459d88>
 <__main__.Word instance at 0x11f459c68>
 <__main__.Word instance at 0x11f459f80>
 <__main__.Word instance at 0x11f459e18>]",Naima,2_6,False,False,"[['the'], ['go'], [""where'd""], ['the', 'theme']]",where'dthethethemego,thethethemegowhere'd,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
81,81,"[<__main__.Word instance at 0x11f459fc8>
 <__main__.Word instance at 0x11f45c098>
 <__main__.Word instance at 0x11f45c050>
 <__main__.Word instance at 0x11f45c290>
 <__main__.Word instance at 0x11f45c1b8>]",Naima,2_6,False,False,"[['what', 'am'], ['I'], ['say'], ['no']]",nowhatamIsay,sayInowhatam,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
82,82,"[<__main__.Word instance at 0x11f45c518>
 <__main__.Word instance at 0x11f45c248>
 <__main__.Word instance at 0x11f45c560>
 <__main__.Word instance at 0x11f45c4d0>]",Naima,2_6,False,False,"[['was'], ['it'], ['why'], ['there']]",whywasitthere,itwastherewhy,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
83,83,"[<__main__.Word instance at 0x11f45c3f8>
 <__main__.Word instance at 0x11f45c998>
 <__main__.Word instance at 0x11f45c170>]",Naima,2_6,False,False,"[['it'], ['go'], [""where'd""]]",where'ditgo,itgowhere'd,0.166666666667,-0.182321556794,False,-0.1823215567939546
84,84,"[<__main__.Word instance at 0x11f45c758>
 <__main__.Word instance at 0x11f45cab8>
 <__main__.Word instance at 0x11f45c680>
 <__main__.Word instance at 0x11f45cd88>]",Naima,2_6,False,False,"[['what'], ['it'], ['where'], ['did']]",wherediditwhat,itwheredidwhat,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
85,85,"[<__main__.Word instance at 0x11f45cea8>
 <__main__.Word instance at 0x11f45ccb0>
 <__main__.Word instance at 0x11f45cf38>
 <__main__.Word instance at 0x11f45c878>
 <__main__.Word instance at 0x11f45c8c0>
 <__main__.Word instance at 0x11f460320>
 <__main__.Word instance at 0x11f460368>
 <__main__.Word instance at 0x11f4600e0>
 <__main__.Word instance at 0x11f460560>]",Naima,2_6,False,False,"[['a'], ['shirt'], ['shirt'], ['nursing'], ['a'], ['nursing'], ['I'], ['wanna'], ['wear']]",anursingshirtIwannawearanursingshirt,nursingwearashirtIwannanursingashirt,2.7557319224e-06,-2.75573571947e-06,True,-2.204609839267931e-05
