,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,repetition,correctedscore
31,31,"[<__main__.Word instance at 0x113433c20>
 <__main__.Word instance at 0x113433ab8>
 <__main__.Word instance at 0x113433cf8>
 <__main__.Word instance at 0x113433b90>]",Violet,2_0,False,False,"[['a', 'big'], ['one'], [""it's""]]",it'sabigone,oneit'sabig,0.166666666667,False,-0.1823215567939546
32,32,"[<__main__.Word instance at 0x113433c68>
 <__main__.Word instance at 0x113433e60>
 <__main__.Word instance at 0x113433d40>]",Violet,2_0,False,True,"[['the', 'back'], ['on']]",ontheback,ontheback,0.5,False,0.6931471805599453
33,33,"[<__main__.Word instance at 0x113433a28>
 <__main__.Word instance at 0x1134337a0>]",Violet,2_0,False,True,"[['I', 'want']]",Iwant,Iwant,1.0,False,-0.0
34,34,[<__main__.Word instance at 0x113436170>],Violet,2_0,False,True,[['want']],want,want,1.0,False,-0.0
35,35,"[<__main__.Word instance at 0x1134360e0>
 <__main__.Word instance at 0x1134363f8>]",Violet,2_0,False,True,"[['look', 'at']]",lookat,lookat,1.0,False,-0.0
36,36,"[<__main__.Word instance at 0x1134364d0>
 <__main__.Word instance at 0x113436680>]",Violet,2_0,True,,,abird,,,NaN,NaN
37,37,"[<__main__.Word instance at 0x1134367a0>
 <__main__.Word instance at 0x113436440>]",Violet,2_0,False,True,"[['me'], ['with']]",withme,withme,0.5,False,0.6931471805599453
38,38,[<__main__.Word instance at 0x1134366c8>],Violet,2_0,False,True,[['no']],no,no,1.0,False,-0.0
39,39,"[<__main__.Word instance at 0x113436638>
 <__main__.Word instance at 0x113436998>
 <__main__.Word instance at 0x113436878>
 <__main__.Word instance at 0x113436b90>
 <__main__.Word instance at 0x113436a28>]",Violet,2_0,False,True,"[['there'], ['up'], ['I', 'want'], ['go']]",Iwantgoupthere,Iwantgoupthere,0.0416666666667,False,3.1780538303479458
40,40,"[<__main__.Word instance at 0x113436050>
 <__main__.Word instance at 0x113436d40>
 <__main__.Word instance at 0x113436bd8>]",Violet,2_0,False,False,"[[""here's""], ['book'], ['a']]",here'sabook,ahere'sbook,0.166666666667,False,-0.1823215567939546
41,41,[<__main__.Word instance at 0x113436cb0>],Violet,2_0,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
42,42,[<__main__.Word instance at 0x113436d88>],Violet,2_0,False,True,[['white']],white,white,1.0,False,-0.0
43,43,[<__main__.Word instance at 0x1134365a8>],Violet,2_0,True,,,yes,,,NaN,NaN
44,44,"[<__main__.Word instance at 0x113436e60>
 <__main__.Word instance at 0x11343a0e0>]",Violet,2_0,False,False,"[['about'], ['how']]",howabout,abouthow,0.5,False,-0.6931471805599453
45,45,"[<__main__.Word instance at 0x11343a050>
 <__main__.Word instance at 0x11343a320>
 <__main__.Word instance at 0x11343a200>]",Violet,2_0,False,False,"[['give'], ['me'], ['a']]",givemea,agiveme,0.166666666667,False,-0.1823215567939546
46,46,[<__main__.Word instance at 0x11343a3b0>],Violet,2_0,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
47,47,[<__main__.Word instance at 0x11343a2d8>],Violet,2_0,False,True,[['hello']],hello,hello,1.0,False,-0.0
48,48,[<__main__.Word instance at 0x11343a560>],Violet,2_0,False,True,[['hello']],hello,hello,1.0,False,-0.0
49,49,"[<__main__.Word instance at 0x11343a950>
 <__main__.Word instance at 0x11343a878>]",Violet,2_0,True,,,tryagain,,,NaN,NaN
50,50,[<__main__.Word instance at 0x11343a4d0>],Violet,2_0,False,True,[['book']],book,book,1.0,False,-0.0
51,51,[<__main__.Word instance at 0x11343a998>],Violet,2_0,True,,,mommy,,,NaN,NaN
52,52,"[<__main__.Word instance at 0x11343aa70>
 <__main__.Word instance at 0x11343a830>
 <__main__.Word instance at 0x11343a680>]",Violet,2_0,True,,,greatbigdragon,,,NaN,NaN
53,53,[<__main__.Word instance at 0x11343acb0>],Violet,2_0,True,,,dragon,,,NaN,NaN
54,54,"[<__main__.Word instance at 0x11343d0e0>
 <__main__.Word instance at 0x11343d050>]",Violet,2_0,False,True,"[[""I'm""], ['going']]",I'mgoing,I'mgoing,0.5,False,0.6931471805599453
55,55,"[<__main__.Word instance at 0x11343d1b8>
 <__main__.Word instance at 0x11343d368>
 <__main__.Word instance at 0x11343d440>]",Violet,2_0,False,False,"[['going'], [""I'm""], ['to']]",I'mgoingto,I'mtogoing,0.166666666667,False,-0.1823215567939546
56,56,[<__main__.Word instance at 0x11343d5f0>],Violet,2_0,False,True,[['there']],there,there,1.0,False,-0.0
57,57,"[<__main__.Word instance at 0x11343d7e8>
 <__main__.Word instance at 0x11343d680>]",Violet,2_0,True,,,veryscary,,,NaN,NaN
58,58,[<__main__.Word instance at 0x11343d5a8>],Violet,2_0,True,,,scary,,,NaN,NaN
59,59,[<__main__.Word instance at 0x11343dab8>],Violet,2_0,True,,,scary,,,NaN,NaN
60,60,"[<__main__.Word instance at 0x11343dc68>
 <__main__.Word instance at 0x11343de60>]",Violet,2_0,False,True,"[['over'], ['there']]",overthere,overthere,0.5,False,0.6931471805599453
61,61,"[<__main__.Word instance at 0x11343def0>
 <__main__.Word instance at 0x11343dfc8>]",Violet,2_0,False,True,"[['over'], ['there']]",overthere,overthere,0.5,False,0.6931471805599453
62,62,[<__main__.Word instance at 0x113440050>],Violet,2_0,False,True,[['no']],no,no,1.0,False,-0.0
63,63,"[<__main__.Word instance at 0x1134400e0>
 <__main__.Word instance at 0x113440320>]",Violet,2_0,False,True,"[['I'], ['play']]",Iplay,Iplay,0.5,False,0.6931471805599453
64,64,"[<__main__.Word instance at 0x113440488>
 <__main__.Word instance at 0x113440368>]",Violet,2_0,False,True,"[['play'], ['I']]",Iplay,Iplay,0.5,False,0.6931471805599453
65,65,[<__main__.Word instance at 0x113440680>],Violet,2_0,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
66,66,"[<__main__.Word instance at 0x1134407e8>
 <__main__.Word instance at 0x113440b48>
 <__main__.Word instance at 0x113440908>]",Violet,2_0,False,False,"[['ya'], ['look', 'at']]",lookatya,yalookat,0.5,False,-0.6931471805599453
67,67,"[<__main__.Word instance at 0x113440ab8>
 <__main__.Word instance at 0x113440dd0>
 <__main__.Word instance at 0x113440cb0>]",Violet,2_0,False,True,"[['I', 'think'], [""I'm""]]",IthinkI'm,IthinkI'm,0.5,False,0.6931471805599453
68,68,"[<__main__.Word instance at 0x113440a28>
 <__main__.Word instance at 0x113440f80>]",Violet,2_0,False,True,"[['I'], ['like']]",Ilike,Ilike,0.5,False,0.6931471805599453
69,69,"[<__main__.Word instance at 0x113440ef0>
 <__main__.Word instance at 0x113443050>
 <__main__.Word instance at 0x113443200>
 <__main__.Word instance at 0x1134430e0>]",Violet,2_0,False,False,"[['this'], ['on'], ['this'], ['put']]",thisputonthis,thisputthison,0.0833333333333,True,-0.08701137698962981
70,70,"[<__main__.Word instance at 0x113443290>
 <__main__.Word instance at 0x113443560>
 <__main__.Word instance at 0x113443488>]",Violet,2_0,True,,,thisonedoesn't,,,NaN,NaN
71,71,"[<__main__.Word instance at 0x113443680>
 <__main__.Word instance at 0x113443878>]",Violet,2_0,False,False,"[['daddy'], ['hi']]",hidaddy,daddyhi,0.5,False,-0.6931471805599453
72,72,[<__main__.Word instance at 0x113443a28>],Violet,2_0,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
73,73,[<__main__.Word instance at 0x113443ab8>],Violet,2_0,False,True,[['backpack']],backpack,backpack,1.0,False,-0.0
74,74,[<__main__.Word instance at 0x113443c68>],Violet,2_0,False,True,[['what']],what,what,1.0,False,-0.0
75,75,"[<__main__.Word instance at 0x1134437e8>
 <__main__.Word instance at 0x113446320>]",Violet,2_0,False,True,"[['an'], ['apron']]",anapron,anapron,0.5,False,0.6931471805599453
76,76,"[<__main__.Word instance at 0x1134463f8>
 <__main__.Word instance at 0x113446488>
 <__main__.Word instance at 0x113446368>]",Violet,2_0,False,True,"[['it'], ['you'], ['put']]",youputit,youputit,0.166666666667,False,1.791759469228055
77,77,[<__main__.Word instance at 0x113446c20>],Violet,2_0,False,True,[['where']],where,where,1.0,False,-0.0
78,78,"[<__main__.Word instance at 0x11344a518>
 <__main__.Word instance at 0x11344a3f8>
 <__main__.Word instance at 0x11344a830>]",Violet,2_0,False,True,"[['in'], ['the', 'bottom']]",inthebottom,inthebottom,0.5,False,0.6931471805599453
79,79,[<__main__.Word instance at 0x11344a758>],Violet,2_0,False,True,[['no']],no,no,1.0,False,-0.0
80,80,[<__main__.Word instance at 0x11344a368>],Violet,2_0,False,True,[['no']],no,no,1.0,False,-0.0
81,81,"[<__main__.Word instance at 0x11344a8c0>
 <__main__.Word instance at 0x11344ab90>
 <__main__.Word instance at 0x11344aa70>
 <__main__.Word instance at 0x11344ae18>]",Violet,2_0,False,False,"[['horsies'], ['play'], ['I', 'want']]",Iwantplayhorsies,Iwanthorsiesplay,0.166666666667,False,-0.1823215567939546
82,82,"[<__main__.Word instance at 0x11344aef0>
 <__main__.Word instance at 0x11344ae60>]",Violet,2_0,True,,,horsiehorsie,,,NaN,NaN
83,83,[<__main__.Word instance at 0x11344ac20>],Violet,2_0,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
84,84,"[<__main__.Word instance at 0x11344d170>
 <__main__.Word instance at 0x11344d1b8>
 <__main__.Word instance at 0x11344d2d8>]",Violet,2_0,True,,,it'saking,,,NaN,NaN
85,85,"[<__main__.Word instance at 0x11344d098>
 <__main__.Word instance at 0x11344d518>
 <__main__.Word instance at 0x11344d3f8>
 <__main__.Word instance at 0x11344d710>]",Violet,2_0,False,False,"[['this'], ['this'], [""what's""], [""what's""]]",what'sthiswhat'sthis,thiswhat'sthiswhat's,0.166666666667,True,-0.1823215567939546
86,86,[<__main__.Word instance at 0x11344d7e8>],Violet,2_0,True,,,hand,,,NaN,NaN
87,87,[<__main__.Word instance at 0x11344d8c0>],Violet,2_0,False,True,[['bye']],bye,bye,1.0,False,-0.0
88,88,"[<__main__.Word instance at 0x11344d998>
 <__main__.Word instance at 0x11344d830>]",Violet,2_0,False,False,"[['daddy'], ['bye']]",byedaddy,daddybye,0.5,False,-0.6931471805599453
89,89,[<__main__.Word instance at 0x11344d320>],Violet,2_0,False,True,[['bye']],bye,bye,1.0,False,-0.0
90,90,[<__main__.Word instance at 0x11344dab8>],Violet,2_0,False,True,[['bye']],bye,bye,1.0,False,-0.0
91,91,[<__main__.Word instance at 0x11344dc68>],Violet,2_0,False,True,[['bye']],bye,bye,1.0,False,-0.0
92,92,[<__main__.Word instance at 0x11344db90>],Violet,2_0,False,True,[['bye']],bye,bye,1.0,False,-0.0
93,93,[<__main__.Word instance at 0x11344d908>],Violet,2_0,False,True,[['two']],two,two,1.0,False,-0.0
94,94,"[<__main__.Word instance at 0x11344dfc8>
 <__main__.Word instance at 0x11344de18>]",Violet,2_0,False,True,"[['look', 'at']]",lookat,lookat,1.0,False,-0.0
95,95,[<__main__.Word instance at 0x113450128>],Violet,2_0,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
96,96,[<__main__.Word instance at 0x113450200>],Violet,2_0,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
97,97,[<__main__.Word instance at 0x1134503b0>],Violet,2_0,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
98,98,"[<__main__.Word instance at 0x113450518>
 <__main__.Word instance at 0x113450758>
 <__main__.Word instance at 0x113450368>]",Violet,2_0,True,,,madeahotdog,,,NaN,NaN
99,99,[<__main__.Word instance at 0x1134506c8>],Violet,2_0,True,,,hotdog,,,NaN,NaN
100,100,[<__main__.Word instance at 0x113450560>],Violet,2_0,True,,,hotdog,,,NaN,NaN
101,101,"[<__main__.Word instance at 0x113450b90>
 <__main__.Word instance at 0x1134507a0>
 <__main__.Word instance at 0x113450c20>]",Violet,2_0,True,,,that'sahotdog,,,NaN,NaN
102,102,[<__main__.Word instance at 0x113450d40>],Violet,2_0,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
103,103,[<__main__.Word instance at 0x113450fc8>],Violet,2_0,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
104,104,[<__main__.Word instance at 0x113450878>],Violet,2_0,False,True,[['four']],four,four,1.0,False,-0.0
105,105,"[<__main__.Word instance at 0x113453200>
 <__main__.Word instance at 0x113453098>
 <__main__.Word instance at 0x113453290>]",Violet,2_0,False,False,"[['is'], ['checkers'], ['this']]",thisischeckers,isthischeckers,0.166666666667,False,-0.1823215567939546
106,106,"[<__main__.Word instance at 0x113453320>
 <__main__.Word instance at 0x113453518>
 <__main__.Word instance at 0x113453710>
 <__main__.Word instance at 0x1134535a8>]",Violet,2_0,True,,,ithasahole,,,NaN,NaN
107,107,"[<__main__.Word instance at 0x113453440>
 <__main__.Word instance at 0x1134538c0>]",Violet,2_0,False,True,"[['fly', 'away']]",flyaway,flyaway,1.0,False,-0.0
108,108,"[<__main__.Word instance at 0x113453950>
 <__main__.Word instance at 0x113453830>
 <__main__.Word instance at 0x113453b48>]",Violet,2_0,True,,,comebackPaul,,,NaN,NaN
109,109,"[<__main__.Word instance at 0x1134539e0>
 <__main__.Word instance at 0x1134536c8>]",Violet,2_0,False,False,"[['little'], ['two']]",twolittle,littletwo,0.5,False,-0.6931471805599453
110,110,[<__main__.Word instance at 0x1134531b8>],Violet,2_0,True,,,dummy,,,NaN,NaN
111,111,"[<__main__.Word instance at 0x113453e18>
 <__main__.Word instance at 0x113453fc8>
 <__main__.Word instance at 0x113453c20>]",Violet,2_0,True,,,othernamedJack,,,NaN,NaN
112,112,"[<__main__.Word instance at 0x113453cf8>
 <__main__.Word instance at 0x113458170>
 <__main__.Word instance at 0x1134581b8>
 <__main__.Word instance at 0x113458368>
 <__main__.Word instance at 0x113458248>]",Violet,2_0,False,False,"[['and'], ['that'], ['I'], ['song'], ['sing']]",andIsingthatsong,andsingIthatsong,0.00833333333333,False,-0.00836824967051658
113,113,"[<__main__.Word instance at 0x1134583f8>
 <__main__.Word instance at 0x1134585f0>
 <__main__.Word instance at 0x1134580e0>
 <__main__.Word instance at 0x1134587e8>]",Violet,2_0,False,False,"[['a', 'song'], ['sing'], [""let's""]]",let'ssingasong,asongsinglet's,0.166666666667,False,-0.1823215567939546
114,114,"[<__main__.Word instance at 0x113458878>
 <__main__.Word instance at 0x113458518>]",Violet,2_0,False,False,"[['little'], ['three']]",threelittle,littlethree,0.5,False,-0.6931471805599453
115,115,"[<__main__.Word instance at 0x113458908>
 <__main__.Word instance at 0x113458bd8>
 <__main__.Word instance at 0x113458ab8>]",Violet,2_0,True,,,singsalullaby,,,NaN,NaN
116,116,"[<__main__.Word instance at 0x113458c68>
 <__main__.Word instance at 0x113458e60>
 <__main__.Word instance at 0x113458b90>]",Violet,2_0,False,True,"[['Peter'], ['fly', 'away']]",flyawayPeter,flyawayPeter,0.5,False,0.6931471805599453
117,117,"[<__main__.Word instance at 0x113458ef0>
 <__main__.Word instance at 0x11345b128>
 <__main__.Word instance at 0x11345b098>]",Violet,2_0,True,,,flyawayPaul,,,NaN,NaN
118,118,"[<__main__.Word instance at 0x11345b200>
 <__main__.Word instance at 0x11345b3b0>
 <__main__.Word instance at 0x11345b488>]",Violet,2_0,False,True,"[['back'], ['come'], ['Peter']]",comebackPeter,comebackPeter,0.166666666667,False,1.791759469228055
119,119,"[<__main__.Word instance at 0x11345b680>
 <__main__.Word instance at 0x11345b518>
 <__main__.Word instance at 0x11345b710>]",Violet,2_0,True,,,comebackPaul,,,NaN,NaN
120,120,"[<__main__.Word instance at 0x11345b8c0>
 <__main__.Word instance at 0x11345b7a0>]",Violet,2_0,True,,,comingback,,,NaN,NaN
121,121,"[<__main__.Word instance at 0x11345bb90>
 <__main__.Word instance at 0x11345bc68>
 <__main__.Word instance at 0x11345bea8>]",Violet,2_0,False,False,"[['still'], ['it'], ['playing']]",stillplayingit,itplayingstill,0.166666666667,False,-0.1823215567939546
122,122,[<__main__.Word instance at 0x11345bf38>],Violet,2_0,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
123,123,"[<__main__.Word instance at 0x11345bfc8>
 <__main__.Word instance at 0x11345bdd0>
 <__main__.Word instance at 0x11345e200>]",Violet,2_0,False,False,"[['day'], ['yeah'], ['happy']]",yeahhappyday,yeahdayhappy,0.166666666667,False,-0.1823215567939546
124,124,"[<__main__.Word instance at 0x11345e440>
 <__main__.Word instance at 0x11345e098>
 <__main__.Word instance at 0x11345e488>
 <__main__.Word instance at 0x11345e3b0>]",Violet,2_0,False,False,"[['happy'], ['yeah'], ['day'], ['yeah']]",yeahyeahhappyday,yeahyeahdayhappy,0.0833333333333,True,-0.08701137698962981
125,125,"[<__main__.Word instance at 0x11345e518>
 <__main__.Word instance at 0x11345e5a8>
 <__main__.Word instance at 0x11345e1b8>
 <__main__.Word instance at 0x11345e878>
 <__main__.Word instance at 0x11345e7a0>
 <__main__.Word instance at 0x11345e998>
 <__main__.Word instance at 0x11345e758>
 <__main__.Word instance at 0x11345ea28>
 <__main__.Word instance at 0x11345e248>
 <__main__.Word instance at 0x11345ebd8>]",Violet,2_0,False,False,"[['in'], ['to'], ['to'], ['go'], ['go'], ['I', 'want'], ['I', 'want'], ['there']]",IwanttogoIwanttogointhere,IwanttogotogointhereIwant,0.000198412698413,True,-0.0001984323848162081
126,126,"[<__main__.Word instance at 0x11345edd0>
 <__main__.Word instance at 0x11345ec68>
 <__main__.Word instance at 0x11345eea8>
 <__main__.Word instance at 0x11345eb90>]",Violet,2_0,False,False,"[['want'], ['go'], ['to'], ['there']]",wanttogothere,gotowantthere,0.0416666666667,False,-0.04255961441879589
127,127,"[<__main__.Word instance at 0x11345ee18>
 <__main__.Word instance at 0x113461170>
 <__main__.Word instance at 0x113461050>
 <__main__.Word instance at 0x113461320>
 <__main__.Word instance at 0x113461248>]",Violet,2_0,False,True,"[['go'], ['I', 'want'], ['there'], ['to']]",Iwanttogothere,Iwanttogothere,0.0416666666667,False,3.1780538303479458
128,128,"[<__main__.Word instance at 0x113461128>
 <__main__.Word instance at 0x113461710>
 <__main__.Word instance at 0x113461680>
 <__main__.Word instance at 0x113461878>]",Violet,2_0,False,False,"[['want'], ['go'], ['to'], ['there']]",wanttogothere,gototherewant,0.0416666666667,False,-0.04255961441879589
129,129,"[<__main__.Word instance at 0x113461a28>
 <__main__.Word instance at 0x113461908>
 <__main__.Word instance at 0x113461d40>
 <__main__.Word instance at 0x113461c20>
 <__main__.Word instance at 0x113461dd0>]",Violet,2_0,False,True,"[['go'], ['there'], ['to'], ['I', 'want']]",Iwanttogothere,Iwanttogothere,0.0416666666667,False,3.1780538303479458
130,130,"[<__main__.Word instance at 0x113461f80>
 <__main__.Word instance at 0x113461e60>
 <__main__.Word instance at 0x113461f38>
 <__main__.Word instance at 0x113461bd8>
 <__main__.Word instance at 0x1134641b8>
 <__main__.Word instance at 0x113464050>]",Violet,2_0,False,True,"[['there'], ['in'], ['to'], ['go'], ['I', 'want']]",Iwanttogointhere,Iwanttogointhere,0.00833333333333,False,4.787491742782046
131,131,"[<__main__.Word instance at 0x1134645a8>
 <__main__.Word instance at 0x113464518>
 <__main__.Word instance at 0x1134645f0>]",Violet,2_0,False,True,"[['checkers'], [""I'm""], ['playing']]",I'mplayingcheckers,I'mplayingcheckers,0.166666666667,False,1.791759469228055
132,132,"[<__main__.Word instance at 0x113464680>
 <__main__.Word instance at 0x1134648c0>]",Violet,2_0,False,True,"[['playing'], ['checkers']]",playingcheckers,playingcheckers,0.5,False,0.6931471805599453
133,133,"[<__main__.Word instance at 0x113464998>
 <__main__.Word instance at 0x113464830>]",Violet,2_0,False,True,"[['checkers'], ['my']]",mycheckers,mycheckers,0.5,False,0.6931471805599453
134,134,[<__main__.Word instance at 0x113464a70>],Violet,2_0,False,True,[['no']],no,no,1.0,False,-0.0
135,135,"[<__main__.Word instance at 0x113464908>
 <__main__.Word instance at 0x113464cb0>
 <__main__.Word instance at 0x1134647a0>
 <__main__.Word instance at 0x113464ef0>
 <__main__.Word instance at 0x1134642d8>]",Violet,2_0,False,False,"[['read'], ['a'], ['to'], ['I'], ['book']]",Itoreadabook,Ireadtoabook,0.00833333333333,False,-0.00836824967051658
136,136,[<__main__.Word instance at 0x113464e60>],Violet,2_0,False,True,[['no']],no,no,1.0,False,-0.0
137,137,"[<__main__.Word instance at 0x113464e18>
 <__main__.Word instance at 0x113467050>
 <__main__.Word instance at 0x113467320>]",Violet,2_0,False,True,"[['a', 'song'], ['sing']]",singasong,singasong,0.5,False,0.6931471805599453
138,138,"[<__main__.Word instance at 0x113467518>
 <__main__.Word instance at 0x1134673b0>
 <__main__.Word instance at 0x1134675f0>]",Violet,2_0,True,,,howaboutabcdefg,,,NaN,NaN
139,139,[<__main__.Word instance at 0x113467680>],Violet,2_0,False,True,[['no']],no,no,1.0,False,-0.0
140,140,"[<__main__.Word instance at 0x113467878>
 <__main__.Word instance at 0x1134678c0>
 <__main__.Word instance at 0x113467b00>]",Violet,2_0,True,,,walkingdownthe,,,NaN,NaN
141,141,"[<__main__.Word instance at 0x113467cf8>
 <__main__.Word instance at 0x113467b90>]",Violet,2_0,True,,,walkingdown,,,NaN,NaN
142,142,"[<__main__.Word instance at 0x113467ab8>
 <__main__.Word instance at 0x113467f38>
 <__main__.Word instance at 0x113467ea8>]",Violet,2_0,True,,,openthedoors,,,NaN,NaN
143,143,"[<__main__.Word instance at 0x113467f80>
 <__main__.Word instance at 0x11346b050>
 <__main__.Word instance at 0x11346b0e0>]",Violet,2_0,True,,,it'smybag,,,NaN,NaN
144,144,[<__main__.Word instance at 0x11346b368>],Violet,2_0,True,,,bag,,,NaN,NaN
145,145,"[<__main__.Word instance at 0x11346b560>
 <__main__.Word instance at 0x11346b3f8>
 <__main__.Word instance at 0x11346b488>]",Violet,2_0,True,,,dirtyoldcereal,,,NaN,NaN
