num;utterance;child;age;skipped;reconstructed;bow;gold;prediction;chance;controlledscore
28;"[<__main__.Word instance at 0x115a4d908>
 <__main__.Word instance at 0x115a4dd40>
 <__main__.Word instance at 0x115a4dbd8>
 <__main__.Word instance at 0x115a4de60>
 <__main__.Word instance at 0x115a4da28>
 <__main__.Word instance at 0x115a4df38>
 <__main__.Word instance at 0x115a4ddd0>
 <__main__.Word instance at 0x115a4dfc8>
 <__main__.Word instance at 0x115a4dea8>]";Naima;2_6;True;NaN;NaN;andthisthisthisismyfavoriteandand;NaN;NaN;NaN
29;[<__main__.Word instance at 0x115a50320>];Naima;2_6;False;True;[['this']];this;this;1.0;0.0
30;"[<__main__.Word instance at 0x115a503f8>
 <__main__.Word instance at 0x115a50170>
 <__main__.Word instance at 0x115a504d0>]";Naima;2_6;False;True;[['I'], ['want'], ['Mommy']];IwantMommy;IwantMommy;0.166666666667;1.79175946923
31;"[<__main__.Word instance at 0x115a505a8>
 <__main__.Word instance at 0x115a50440>]";Naima;2_6;False;False;"[['like'], [""it's""]]";it'slike;likeit's;0.5;-0.69314718056
32;[<__main__.Word instance at 0x115a50518>];Naima;2_6;False;True;[['this']];this;this;1.0;0.0
33;"[<__main__.Word instance at 0x115a505f0>
 <__main__.Word instance at 0x115a50b00>]";Naima;2_6;False;False;[['and'], ['this']];andthis;thisand;0.5;-0.69314718056
34;"[<__main__.Word instance at 0x115a50bd8>
 <__main__.Word instance at 0x115a507a0>]";Naima;2_6;True;NaN;NaN;andspots;NaN;NaN;NaN
35;"[<__main__.Word instance at 0x115a50b48>
 <__main__.Word instance at 0x115a50d40>
 <__main__.Word instance at 0x115a50c20>
 <__main__.Word instance at 0x115a50e60>
 <__main__.Word instance at 0x115a50998>
 <__main__.Word instance at 0x115a50f38>
 <__main__.Word instance at 0x115a50fc8>
 <__main__.Word instance at 0x115a50ea8>]";Naima;2_6;False;False;[['book'], ['would'], ['love'], ['bears'], ['like'], ['I'], ['I'], ['this']];IwouldlovethisbookIlikebears;wouldlovethisbookIlikeIbears;2.48015873016e-05;-2.4801894866e-05
36;"[<__main__.Word instance at 0x115a54128>
 <__main__.Word instance at 0x115a54758>
 <__main__.Word instance at 0x115a545f0>
 <__main__.Word instance at 0x115a54878>
 <__main__.Word instance at 0x115a540e0>
 <__main__.Word instance at 0x115a54908>
 <__main__.Word instance at 0x115a547e8>
 <__main__.Word instance at 0x115a54b00>]";Naima;2_6;True;NaN;NaN;tostayawayDadDad'safoghorn;NaN;NaN;NaN
37;"[<__main__.Word instance at 0x115a54b90>
 <__main__.Word instance at 0x115a54710>
 <__main__.Word instance at 0x115a54ef0>
 <__main__.Word instance at 0x115a54dd0>
 <__main__.Word instance at 0x115a54fc8>
 <__main__.Word instance at 0x115a54cf8>
 <__main__.Word instance at 0x115a54f38>]";Naima;2_6;True;NaN;NaN;Dad'safoghorntelltheships;NaN;NaN;NaN
38;"[<__main__.Word instance at 0x115a571b8>
 <__main__.Word instance at 0x115a57050>]";Naima;2_6;False;False;[['read'], ['yes']];yesread;readyes;0.5;-0.69314718056
39;[<__main__.Word instance at 0x115a57128>];Naima;2_6;False;True;[['and']];and;and;1.0;0.0
40;"[<__main__.Word instance at 0x115a573b0>
 <__main__.Word instance at 0x115a575f0>
 <__main__.Word instance at 0x115a573f8>
 <__main__.Word instance at 0x115a578c0>]";Naima;2_6;False;False;[['want'], ['and'], ['I'], ['and']];andandIwant;andIwantand;0.0416666666667;-0.0425596144188
41;"[<__main__.Word instance at 0x115a57a70>
 <__main__.Word instance at 0x115a57950>
 <__main__.Word instance at 0x115a57c20>
 <__main__.Word instance at 0x115a57b00>
 <__main__.Word instance at 0x115a57cf8>]";Naima;2_6;True;NaN;NaN;andtheSpotafterthat;NaN;NaN;NaN
42;"[<__main__.Word instance at 0x115a57dd0>
 <__main__.Word instance at 0x115a57c68>
 <__main__.Word instance at 0x115a57e60>
 <__main__.Word instance at 0x115a57d40>
 <__main__.Word instance at 0x115a57a28>
 <__main__.Word instance at 0x115a57ab8>]";Naima;2_6;False;False;[['this'], ['and'], ['flaps'], ['it'], ['has'], ['in']];andthishasflapsinit;thishasitinandflaps;0.00138888888889;-0.00138985428905
43;"[<__main__.Word instance at 0x115a57680>
 <__main__.Word instance at 0x115a57f80>
 <__main__.Word instance at 0x115a5a0e0>
 <__main__.Word instance at 0x115a5a248>
 <__main__.Word instance at 0x115a5a290>
 <__main__.Word instance at 0x115a5a1b8>
 <__main__.Word instance at 0x115a5a488>
 <__main__.Word instance at 0x115a5a320>
 <__main__.Word instance at 0x115a5a518>
 <__main__.Word instance at 0x115a5a710>]";Naima;2_6;True;NaN;NaN;thisthisisflapbookSpotgotothecircus;NaN;NaN;NaN
44;"[<__main__.Word instance at 0x115a5a7e8>
 <__main__.Word instance at 0x115a5a440>
 <__main__.Word instance at 0x115a5a998>
 <__main__.Word instance at 0x115a5a878>
 <__main__.Word instance at 0x115a5abd8>
 <__main__.Word instance at 0x115a5aa70>]";Naima;2_6;False;False;[['I'], ['like', 'flaps'], ['cause'], ['I'], ['do']];IdocauseIlikeflaps;doIIlikeflapscause;0.00833333333333;-0.00836824967052
45;"[<__main__.Word instance at 0x115a5ab00>
 <__main__.Word instance at 0x115a5ae18>
 <__main__.Word instance at 0x115a5ad40>
 <__main__.Word instance at 0x115a5afc8>
 <__main__.Word instance at 0x115a5aea8>
 <__main__.Word instance at 0x115a5d320>]";Naima;2_6;False;False;"[['want'], ['I', ""don't""], ['on'], ['the', 'backpack']]";Idon'twantthebackpackon;thebackpackwantIdon'ton;0.0416666666667;-0.0425596144188
46;"[<__main__.Word instance at 0x115a5d3b0>
 <__main__.Word instance at 0x115a5d170>]";Naima;2_6;False;False;[['this'], ['read']];readthis;thisread;0.5;-0.69314718056
47;"[<__main__.Word instance at 0x115a5d440>
 <__main__.Word instance at 0x115a5d7a0>
 <__main__.Word instance at 0x115a5d638>]";Naima;2_6;False;False;[['for'], ['and'], ['this']];andforthis;thisforand;0.166666666667;-0.182321556794
48;[<__main__.Word instance at 0x115a5d518>];Naima;2_6;False;True;[['yes']];yes;yes;1.0;0.0
49;"[<__main__.Word instance at 0x115a5d8c0>
 <__main__.Word instance at 0x115a5db48>
 <__main__.Word instance at 0x115a5d758>]";Naima;2_6;False;False;[['gonna'], ['this'], ['read']];gonnareadthis;thisreadgonna;0.166666666667;-0.182321556794
50;"[<__main__.Word instance at 0x115a5dab8>
 <__main__.Word instance at 0x115a5ddd0>
 <__main__.Word instance at 0x115a5dc68>
 <__main__.Word instance at 0x115a5dea8>]";Naima;2_6;False;False;[['one'], ['this'], ['this'], ['one']];thisonethisone;thisoneonethis;0.0416666666667;-0.0425596144188
51;[<__main__.Word instance at 0x115a5df38>];Naima;2_6;False;True;[['yes']];yes;yes;1.0;0.0
52;"[<__main__.Word instance at 0x115a5dfc8>
 <__main__.Word instance at 0x115a5dd88>
 <__main__.Word instance at 0x115a60170>
 <__main__.Word instance at 0x115a60248>]";Naima;2_6;True;NaN;NaN;Heatherhastwomommies;NaN;NaN;NaN
53;"[<__main__.Word instance at 0x115a601b8>
 <__main__.Word instance at 0x115a603b0>]";Naima;2_6;False;True;[['the', 'library']];thelibrary;thelibrary;1.0;0.0
54;[<__main__.Word instance at 0x115a60680>];Naima;2_6;False;True;[['yes']];yes;yes;1.0;0.0
55;"[<__main__.Word instance at 0x115a60710>
 <__main__.Word instance at 0x115a60488>
 <__main__.Word instance at 0x115a607e8>
 <__main__.Word instance at 0x115a60518>]";Naima;2_6;False;False;"[[""I'm""], ['little'], ['a', 'sweet']]";I'masweetlittle;littleI'masweet;0.166666666667;-0.182321556794
56;"[<__main__.Word instance at 0x115a608c0>
 <__main__.Word instance at 0x115a60b90>
 <__main__.Word instance at 0x115a60a70>
 <__main__.Word instance at 0x115a60d40>
 <__main__.Word instance at 0x115a60c20>
 <__main__.Word instance at 0x115a60e18>]";Naima;2_6;False;False;"[['mommy'], ['yeah'], ['a', 'sweet'], [""I'm""], ['little']]";yeahI'masweetlittlemommy;littleI'masweetmommyyeah;0.00833333333333;-0.00836824967052
57;"[<__main__.Word instance at 0x115a60ef0>
 <__main__.Word instance at 0x115a60d88>]";Naima;2_6;False;False;"[[""I'm""], ['a']]";I'ma;aI'm;0.5;-0.69314718056
58;"[<__main__.Word instance at 0x115a60e60>
 <__main__.Word instance at 0x115a60bd8>
 <__main__.Word instance at 0x115a60560>]";Naima;2_6;False;False;"[['getting'], [""I'm""], ['warm']]";I'mgettingwarm;warmgettingI'm;0.166666666667;-0.182321556794
59;"[<__main__.Word instance at 0x115a63170>
 <__main__.Word instance at 0x115a63320>]";Naima;2_6;False;True;[['I'], ['go']];Igo;Igo;0.5;0.69314718056
60;"[<__main__.Word instance at 0x115a63440>
 <__main__.Word instance at 0x115a63518>
 <__main__.Word instance at 0x115a63680>
 <__main__.Word instance at 0x115a635a8>
 <__main__.Word instance at 0x115a63758>
 <__main__.Word instance at 0x115a633f8>]";Naima;2_6;False;False;[['me'], ['my'], ['off'], ['nursie'], ['drop'], ['nursie']];mynursienursiedropmeoff;nursiemynursieoffmedrop;0.00138888888889;-0.00138985428905
61;"[<__main__.Word instance at 0x115a638c0>
 <__main__.Word instance at 0x115a63b90>
 <__main__.Word instance at 0x115a63ab8>
 <__main__.Word instance at 0x115a63cb0>
 <__main__.Word instance at 0x115a637e8>
 <__main__.Word instance at 0x115a63d40>
 <__main__.Word instance at 0x115a634d0>
 <__main__.Word instance at 0x115a63ef0>]";Naima;2_6;True;NaN;NaN;mynursiedropsmeoffatthehouse;NaN;NaN;NaN
62;[<__main__.Word instance at 0x115a63fc8>];Naima;2_6;False;True;[['yes']];yes;yes;1.0;0.0
63;"[<__main__.Word instance at 0x115a660e0>
 <__main__.Word instance at 0x115a661b8>
 <__main__.Word instance at 0x115a66368>
 <__main__.Word instance at 0x115a66248>]";Naima;2_6;False;False;[['I'], ['my'], ['want'], ['pajamas']];Iwantmypajamas;mypajamasIwant;0.0416666666667;-0.0425596144188
64;"[<__main__.Word instance at 0x115a663f8>
 <__main__.Word instance at 0x115a666c8>
 <__main__.Word instance at 0x115a665a8>
 <__main__.Word instance at 0x115a669e0>]";Naima;2_6;False;False;[['nursie'], ['pajamas'], ['I'], ['want']];Iwantnursiepajamas;nursiewantIpajamas;0.0416666666667;-0.0425596144188
65;"[<__main__.Word instance at 0x115a66bd8>
 <__main__.Word instance at 0x115a66b00>
 <__main__.Word instance at 0x115a66d40>
 <__main__.Word instance at 0x115a66a70>
 <__main__.Word instance at 0x115a66d88>]";Naima;2_6;False;False;[['have'], ['I'], ['do'], ['I'], ['nursie']];IdoIhavenursie;nursiedoIhaveI;0.00833333333333;-0.00836824967052
66;"[<__main__.Word instance at 0x115a66c20>
 <__main__.Word instance at 0x115a66f80>
 <__main__.Word instance at 0x115a69200>
 <__main__.Word instance at 0x115a69170>
 <__main__.Word instance at 0x115a69248>
 <__main__.Word instance at 0x115a69320>
 <__main__.Word instance at 0x115a69098>]";Naima;2_6;True;NaN;NaN;I'mpickingupnursiethatIlove;NaN;NaN;NaN
67;"[<__main__.Word instance at 0x115a693f8>
 <__main__.Word instance at 0x115a69758>
 <__main__.Word instance at 0x115a697e8>
 <__main__.Word instance at 0x115a69680>
 <__main__.Word instance at 0x115a698c0>]";Naima;2_6;False;False;"[['nursies'], ['Mommy'], ['the'], [""I'm""], ['to']]";I'mthenursiestoMommy;thenursiesI'mMommyto;0.00833333333333;-0.00836824967052
68;[<__main__.Word instance at 0x115a69950>];Naima;2_6;False;True;[['yes']];yes;yes;1.0;0.0
69;"[<__main__.Word instance at 0x115a69b00>
 <__main__.Word instance at 0x115a699e0>
 <__main__.Word instance at 0x115a69cb0>
 <__main__.Word instance at 0x115a69b90>
 <__main__.Word instance at 0x115a69ea8>]";Naima;2_6;False;False;[['nursies'], ['for'], ['the'], ['nurse'], ['my']];thenursiesformynurse;mynursiesnurseforthe;0.00833333333333;-0.00836824967052
70;"[<__main__.Word instance at 0x115a69f80>
 <__main__.Word instance at 0x115a69c68>
 <__main__.Word instance at 0x115a69ef0>
 <__main__.Word instance at 0x115a696c8>
 <__main__.Word instance at 0x115a69fc8>
 <__main__.Word instance at 0x115a6d098>]";Naima;2_6;True;NaN;NaN;thenursieformycomputernursie;NaN;NaN;NaN
71;"[<__main__.Word instance at 0x115a6d440>
 <__main__.Word instance at 0x115a6d368>]";Naima;2_6;True;NaN;NaN;computernursies;NaN;NaN;NaN
72;"[<__main__.Word instance at 0x115a6d5f0>
 <__main__.Word instance at 0x115a6d7a0>
 <__main__.Word instance at 0x115a6d680>
 <__main__.Word instance at 0x115a6d830>
 <__main__.Word instance at 0x115a6d1b8>]";Naima;2_6;False;False;[['want'], ['nursie'], ['the'], ['ones'], ['I']];Iwantthenursieones;nursieonesIwantthe;0.00833333333333;-0.00836824967052
73;"[<__main__.Word instance at 0x115a6da70>
 <__main__.Word instance at 0x115a6d950>
 <__main__.Word instance at 0x115a6db00>
 <__main__.Word instance at 0x115a6d758>]";Naima;2_6;False;False;[['want'], ['I'], ['nursing'], ['shirt']];Iwantnursingshirt;Iwantshirtnursing;0.0416666666667;-0.0425596144188
74;[<__main__.Word instance at 0x115a6db90>];Naima;2_6;False;True;[['yes']];yes;yes;1.0;0.0
75;"[<__main__.Word instance at 0x115a6d4d0>
 <__main__.Word instance at 0x115a6de60>
 <__main__.Word instance at 0x115a6d5a8>
 <__main__.Word instance at 0x115a6def0>
 <__main__.Word instance at 0x115a6df80>
 <__main__.Word instance at 0x115a6dcb0>
 <__main__.Word instance at 0x115a71098>
 <__main__.Word instance at 0x115a71248>]";Naima;2_6;False;False;[['shirt'], ['do'], ['I'], ['I'], ['wanna'], ['wear'], ['do'], ['nursing']];IdowannawearnursingshirtIdo;doIwannawearshirtnursingIdo;2.48015873016e-05;-2.4801894866e-05
76;[<__main__.Word instance at 0x115a712d8>];Naima;2_6;False;True;[['no']];no;no;1.0;0.0
77;"[<__main__.Word instance at 0x115a71290>
 <__main__.Word instance at 0x115a715a8>
 <__main__.Word instance at 0x115a71710>
 <__main__.Word instance at 0x115a715f0>]";Naima;2_6;False;False;"[['I', ""don't""], ['want'], ['it']]";Idon'twantit;itIdon'twant;0.166666666667;-0.182321556794
78;"[<__main__.Word instance at 0x115a717e8>
 <__main__.Word instance at 0x115a71998>
 <__main__.Word instance at 0x115a71680>
 <__main__.Word instance at 0x115a71ab8>
 <__main__.Word instance at 0x115a717a0>
 <__main__.Word instance at 0x115a71bd8>
 <__main__.Word instance at 0x115a71128>
 <__main__.Word instance at 0x115a71cb0>
 <__main__.Word instance at 0x115a71b48>
 <__main__.Word instance at 0x115a71a28>
 <__main__.Word instance at 0x115a71c20>
 <__main__.Word instance at 0x115a71ea8>]";Naima;2_6;True;NaN;NaN;Idon'twantIdon'twantitthetheorangenursieshirt;NaN;NaN;NaN
79;"[<__main__.Word instance at 0x115a71fc8>
 <__main__.Word instance at 0x115a71d88>
 <__main__.Word instance at 0x115a71440>
 <__main__.Word instance at 0x115a740e0>
 <__main__.Word instance at 0x115a741b8>
 <__main__.Word instance at 0x115a74050>
 <__main__.Word instance at 0x115a74290>
 <__main__.Word instance at 0x115a74128>
 <__main__.Word instance at 0x115a74320>]";Naima;2_6;False;False;[['nursies'], ['inside'], ['have_to'], ['I'], ['a'], ['hair'], ['my'], ['put'], ['I']];IIhave_toputanursiesinsidemyhair;insideputmyIhave_tonursiesIhaira;2.7557319224e-06;-2.75573571947e-06
80;"[<__main__.Word instance at 0x115a744d0>
 <__main__.Word instance at 0x115a743b0>
 <__main__.Word instance at 0x115a74680>
 <__main__.Word instance at 0x115a74560>
 <__main__.Word instance at 0x115a74908>]";Naima;2_6;True;NaN;NaN;where'dthethethemego;NaN;NaN;NaN
81;"[<__main__.Word instance at 0x115a74998>
 <__main__.Word instance at 0x115a74830>
 <__main__.Word instance at 0x115a74ab8>
 <__main__.Word instance at 0x115a74950>
 <__main__.Word instance at 0x115a74b48>]";Naima;2_6;False;False;[['am'], ['I'], ['say'], ['no'], ['what']];nowhatamIsay;amIsaywhatno;0.00833333333333;-0.00836824967052
82;"[<__main__.Word instance at 0x115a74d40>
 <__main__.Word instance at 0x115a74bd8>
 <__main__.Word instance at 0x115a74e18>
 <__main__.Word instance at 0x115a74710>]";Naima;2_6;False;False;[['it'], ['there'], ['was'], ['why']];whywasitthere;therewasitwhy;0.0416666666667;-0.0425596144188
83;"[<__main__.Word instance at 0x115a74cf8>
 <__main__.Word instance at 0x115a74fc8>
 <__main__.Word instance at 0x115a74638>]";Naima;2_6;True;NaN;NaN;where'ditgo;NaN;NaN;NaN
84;"[<__main__.Word instance at 0x115a77128>
 <__main__.Word instance at 0x115a77320>
 <__main__.Word instance at 0x115a771b8>
 <__main__.Word instance at 0x115a77440>]";Naima;2_6;False;False;[['it'], ['where'], ['did'], ['what']];wherediditwhat;diditwherewhat;0.0416666666667;-0.0425596144188
85;"[<__main__.Word instance at 0x115a773b0>
 <__main__.Word instance at 0x115a776c8>
 <__main__.Word instance at 0x115a77560>
 <__main__.Word instance at 0x115a777a0>
 <__main__.Word instance at 0x115a772d8>
 <__main__.Word instance at 0x115a77878>
 <__main__.Word instance at 0x115a77710>
 <__main__.Word instance at 0x115a77908>
 <__main__.Word instance at 0x115a777e8>]";Naima;2_6;False;False;[['I'], ['shirt'], ['wanna'], ['a', 'nursing'], ['wear'], ['shirt'], ['a', 'nursing']];anursingshirtIwannawearanursingshirt;Iwannawearshirtanursinganursingshirt;0.000198412698413;-0.000198432384816
86;"[<__main__.Word instance at 0x115a77998>
 <__main__.Word instance at 0x115a77b90>
 <__main__.Word instance at 0x115a77680>
 <__main__.Word instance at 0x115a77e18>
 <__main__.Word instance at 0x115a77ab8>
 <__main__.Word instance at 0x115a77ea8>]";Naima;2_6;False;True;[['wear'], ['a', 'nursing'], ['I'], ['wanna'], ['shirt']];Iwannawearanursingshirt;Iwannawearanursingshirt;0.00833333333333;4.78749174278
87;"[<__main__.Word instance at 0x115a77f80>
 <__main__.Word instance at 0x115a77cf8>
 <__main__.Word instance at 0x115a77cb0>
 <__main__.Word instance at 0x115a77c20>
 <__main__.Word instance at 0x115a7a1b8>
 <__main__.Word instance at 0x115a7a200>
 <__main__.Word instance at 0x115a7a320>
 <__main__.Word instance at 0x115a7a128>]";Naima;2_6;False;False;[['getting'], ['I', 'think'], ['maybe'], ['is'], ['smoothie'], ['that', 'cat']];Ithinkmaybethatcatisgettingsmoothie;thatcatsmoothiemaybeIthinkisgetting;0.00138888888889;-0.00138985428905
88;"[<__main__.Word instance at 0x115a7a5a8>
 <__main__.Word instance at 0x115a7a488>
 <__main__.Word instance at 0x115a7a7e8>
 <__main__.Word instance at 0x115a7a680>
 <__main__.Word instance at 0x115a7a8c0>
 <__main__.Word instance at 0x115a7a560>
 <__main__.Word instance at 0x115a7a998>]";Naima;2_6;True;NaN;NaN;whydoesitdoesitsayDada;NaN;NaN;NaN
89;"[<__main__.Word instance at 0x115a7aa28>
 <__main__.Word instance at 0x115a7a908>
 <__main__.Word instance at 0x115a7abd8>
 <__main__.Word instance at 0x115a7ab00>]";Naima;2_6;False;False;[['did'], ['Mommy'], ['fix'], ['why']];Mommywhydidfix;didMommywhyfix;0.0416666666667;-0.0425596144188
90;"[<__main__.Word instance at 0x115a7acb0>
 <__main__.Word instance at 0x115a7aea8>
 <__main__.Word instance at 0x115a7ab90>
 <__main__.Word instance at 0x115a7af80>
 <__main__.Word instance at 0x115a7ae18>
 <__main__.Word instance at 0x115a7aef0>
 <__main__.Word instance at 0x115a7d050>
 <__main__.Word instance at 0x115a7d200>
 <__main__.Word instance at 0x115a7d128>
 <__main__.Word instance at 0x115a7d3f8>
 <__main__.Word instance at 0x115a7d2d8>
 <__main__.Word instance at 0x115a7d5a8>
 <__main__.Word instance at 0x115a7d488>
 <__main__.Word instance at 0x115a7d680>
 <__main__.Word instance at 0x115a7d0e0>
 <__main__.Word instance at 0x115a7d710>]";Naima;2_6;True;NaN;NaN;whydidhewhydidhefixSam'sboatsoitwon'teverleakagainwhy;NaN;NaN;NaN
91;"[<__main__.Word instance at 0x115a7d830>
 <__main__.Word instance at 0x115a7d3b0>
 <__main__.Word instance at 0x115a7d908>
 <__main__.Word instance at 0x115a7d440>
 <__main__.Word instance at 0x115a7d998>
 <__main__.Word instance at 0x115a7d878>
 <__main__.Word instance at 0x115a7db48>
 <__main__.Word instance at 0x115a7da28>
 <__main__.Word instance at 0x115a7dcf8>
 <__main__.Word instance at 0x115a7dbd8>
 <__main__.Word instance at 0x115a7def0>
 <__main__.Word instance at 0x115a7dd88>
 <__main__.Word instance at 0x115a7df80>]";Naima;2_6;True;NaN;NaN;whydidMisterFixitfixSam'sboatsoitwon'teverleakagain;NaN;NaN;NaN
