,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,repetition,correctedscore
40,40,"[<__main__.Word instance at 0x11e9ba170>
 <__main__.Word instance at 0x11e9ba4d0>
 <__main__.Word instance at 0x11e9ba2d8>
 <__main__.Word instance at 0x11e9ba560>
 <__main__.Word instance at 0x11e9ba7a0>
 <__main__.Word instance at 0x11e9ba680>
 <__main__.Word instance at 0x11e9ba830>
 <__main__.Word instance at 0x11e9ba200>
 <__main__.Word instance at 0x11e9ba950>]",Ethan,2_6,True,,,arethey&-umtwinswhatshouldwenamethem,,,NaN,NaN
41,41,"[<__main__.Word instance at 0x11e9baa28>
 <__main__.Word instance at 0x11e9ba368>
 <__main__.Word instance at 0x11e9babd8>
 <__main__.Word instance at 0x11e9baab8>
 <__main__.Word instance at 0x11e9badd0>]",Ethan,2_6,False,False,"[['name'], ['we'], ['them'], ['should'], ['what']]",whatshouldwenamethem,shouldwenamethemwhat,0.00833333333333,False,-0.00836824967051658
42,42,[<__main__.Word instance at 0x11e9baea8>],Ethan,2_6,False,True,[['this']],this,this,1.0,False,-0.0
43,43,"[<__main__.Word instance at 0x11e9ba758>
 <__main__.Word instance at 0x11e9bafc8>
 <__main__.Word instance at 0x11e9bac68>
 <__main__.Word instance at 0x11e9bd0e0>
 <__main__.Word instance at 0x11e9bd128>]",Ethan,2_6,False,False,"[['should'], ['name'], ['them'], ['what'], ['we']]",whatshouldwenamethem,wenamethemwhatshould,0.00833333333333,False,-0.00836824967051658
44,44,"[<__main__.Word instance at 0x11e9bd368>
 <__main__.Word instance at 0x11e9bd560>
 <__main__.Word instance at 0x11e9bd050>
 <__main__.Word instance at 0x11e9bd638>]",Ethan,2_6,False,False,"[['they'], ['eyes'], ['have'], ['yeah']]",theyhaveeyesyeah,eyestheyhaveyeah,0.0416666666667,False,-0.04255961441879589
45,45,[<__main__.Word instance at 0x11e9bd6c8>],Ethan,2_6,False,True,[['googly']],googly,googly,1.0,False,-0.0
46,46,"[<__main__.Word instance at 0x11e9bd878>
 <__main__.Word instance at 0x11e9bd7a0>
 <__main__.Word instance at 0x11e9bda70>]",Ethan,2_6,False,True,"[['has'], ['it'], ['wheels']]",ithaswheels,ithaswheels,0.166666666667,False,1.791759469228055
47,47,[<__main__.Word instance at 0x11e9bdb48>],Ethan,2_6,False,True,[['wheels']],wheels,wheels,1.0,False,-0.0
48,48,"[<__main__.Word instance at 0x11e9bdab8>
 <__main__.Word instance at 0x11e9bdcf8>
 <__main__.Word instance at 0x11e9bd830>]",Ethan,2_6,False,False,"[['I'], ['in'], ['put']]",Iputin,putinI,0.166666666667,False,-0.1823215567939546
49,49,"[<__main__.Word instance at 0x11e9bdc68>
 <__main__.Word instance at 0x11e9bdea8>]",Ethan,2_6,False,True,"[['and'], ['red']]",redand,redand,0.5,False,0.6931471805599453
50,50,"[<__main__.Word instance at 0x11e9bdf80>
 <__main__.Word instance at 0x11e9bde18>
 <__main__.Word instance at 0x11e9bdb90>
 <__main__.Word instance at 0x11e9c1050>
 <__main__.Word instance at 0x11e9c1200>
 <__main__.Word instance at 0x11e9c10e0>]",Ethan,2_6,False,False,"[['and'], ['red'], ['something'], ['yellow'], ['want'], ['I']]",Iwantsomethingredandyellow,yellowandredIwantsomething,0.00138888888889,False,-0.0013898542890543016
51,51,"[<__main__.Word instance at 0x11e9c1560>
 <__main__.Word instance at 0x11e9c1830>]",Ethan,2_6,False,True,"[['here'], ['and']]",andhere,andhere,0.5,False,0.6931471805599453
52,52,"[<__main__.Word instance at 0x11e9c1908>
 <__main__.Word instance at 0x11e9c1440>
 <__main__.Word instance at 0x11e9c1e60>
 <__main__.Word instance at 0x11e9c1d40>]",Ethan,2_6,False,False,"[['blue'], ['a'], [""here's""], ['and']]",andhere'sablue,blueandhere'sa,0.0416666666667,False,-0.04255961441879589
53,53,[<__main__.Word instance at 0x11e9c1a28>],Ethan,2_6,False,True,[['that']],that,that,1.0,False,-0.0
54,54,"[<__main__.Word instance at 0x11e9c1b90>
 <__main__.Word instance at 0x11e9c1c20>
 <__main__.Word instance at 0x11e9c4128>
 <__main__.Word instance at 0x11e9c4200>]",Ethan,2_6,False,False,"[['that'], [""what's""], [""what's""], ['that']]",what'sthatwhat'sthat,thatthatwhat'swhat's,0.166666666667,True,-0.1823215567939546
55,55,"[<__main__.Word instance at 0x11e9c4290>
 <__main__.Word instance at 0x11e9c4518>]",Ethan,2_6,False,False,"[['is'], ['red']]",isred,redis,0.5,False,-0.6931471805599453
56,56,"[<__main__.Word instance at 0x11e9c4320>
 <__main__.Word instance at 0x11e9c4488>
 <__main__.Word instance at 0x11e9c4758>
 <__main__.Word instance at 0x11e9c4638>
 <__main__.Word instance at 0x11e9c47e8>]",Ethan,2_6,False,False,"[['tracks'], ['he'], ['too'], ['has'], ['caterpillar']]",hehascaterpillartrackstoo,toohehascaterpillartracks,0.00833333333333,False,-0.00836824967051658
57,57,"[<__main__.Word instance at 0x11e9c4a70>
 <__main__.Word instance at 0x11e9c4950>
 <__main__.Word instance at 0x11e9c4b00>]",Ethan,2_6,False,False,"[[""doesn't""], ['Thomas'], ['and']]",andThomasdoesn't,doesn'tandThomas,0.166666666667,False,-0.1823215567939546
58,58,"[<__main__.Word instance at 0x11e9c4b90>
 <__main__.Word instance at 0x11e9c4e60>
 <__main__.Word instance at 0x11e9c45f0>
 <__main__.Word instance at 0x11e9c4ef0>
 <__main__.Word instance at 0x11e9c4c68>]",Ethan,2_6,False,False,"[['back'], ['put', 'them'], ['on'], ['I']]",Iputthembackon,backonIputthem,0.0416666666667,False,-0.04255961441879589
59,59,"[<__main__.Word instance at 0x11e9c4908>
 <__main__.Word instance at 0x11e9c70e0>
 <__main__.Word instance at 0x11e9c7170>
 <__main__.Word instance at 0x11e9c7680>
 <__main__.Word instance at 0x11e9c7518>]",Ethan,2_6,False,False,"[['to'], ['you', 'want'], ['do'], ['or']]",oryouwanttodo,todoyouwantor,0.0416666666667,False,-0.04255961441879589
60,60,"[<__main__.Word instance at 0x11e9c7488>
 <__main__.Word instance at 0x11e9c7a28>
 <__main__.Word instance at 0x11e9c7998>
 <__main__.Word instance at 0x11e9c7ea8>
 <__main__.Word instance at 0x11e9c7fc8>]",Ethan,2_6,False,False,"[['you', 'remember'], ['here'], ['right'], ['it']]",yourememberitrighthere,righthereityouremember,0.0416666666667,False,-0.04255961441879589
61,61,"[<__main__.Word instance at 0x11e9cb290>
 <__main__.Word instance at 0x11e9cb320>
 <__main__.Word instance at 0x11e9cb200>]",Ethan,2_6,False,False,"[['tractor'], ['train'], ['half']]",tractorhalftrain,trainhalftractor,0.166666666667,False,-0.1823215567939546
62,62,"[<__main__.Word instance at 0x11e9cb4d0>
 <__main__.Word instance at 0x11e9cb368>
 <__main__.Word instance at 0x11e9cb560>
 <__main__.Word instance at 0x11e9cb710>]",Ethan,2_6,False,False,"[['the', 'other'], ['and'], ['one']]",andtheotherone,andonetheother,0.166666666667,False,-0.1823215567939546
63,63,"[<__main__.Word instance at 0x11e9cba70>
 <__main__.Word instance at 0x11e9cb440>
 <__main__.Word instance at 0x11e9cbb48>
 <__main__.Word instance at 0x11e9cb9e0>]",Ethan,2_6,False,False,"[['he'], ['puts'], ['on'], ['his']]",heputsonhis,onhisheputs,0.0416666666667,False,-0.04255961441879589
64,64,"[<__main__.Word instance at 0x11e9cb878>
 <__main__.Word instance at 0x11e9cbef0>
 <__main__.Word instance at 0x11e9cb6c8>
 <__main__.Word instance at 0x11e9cbfc8>
 <__main__.Word instance at 0x11e9cba28>
 <__main__.Word instance at 0x11e9cbf38>
 <__main__.Word instance at 0x11e9cbdd0>
 <__main__.Word instance at 0x11e9cb7e8>
 <__main__.Word instance at 0x11e9ce098>
 <__main__.Word instance at 0x11e9ce170>]",Ethan,2_6,False,False,"[['and'], ['a'], ['has'], ['he'], ['you', 'know'], ['smile'], ['a'], [""he's""], ['smile']]",andyouknowhe'sasmilehehasasmile,andasmilehe'sasmilehasheyouknow,1.10229276896e-05,True,-1.1022988442532865e-05
65,65,"[<__main__.Word instance at 0x11e9ce6c8>
 <__main__.Word instance at 0x11e9ce950>
 <__main__.Word instance at 0x11e9ce5a8>
 <__main__.Word instance at 0x11e9cea70>
 <__main__.Word instance at 0x11e9ce830>]",Ethan,2_6,False,False,"[['back'], ['I'], ['it'], ['on'], ['put']]",Iputitbackon,backonitIput,0.00833333333333,False,-0.00836824967051658
66,66,"[<__main__.Word instance at 0x11e9ce368>
 <__main__.Word instance at 0x11e9cec20>]",Ethan,2_6,False,False,"[['has'], ['he']]",hehas,hashe,0.5,False,-0.6931471805599453
67,67,[<__main__.Word instance at 0x11e9cee18>],Ethan,2_6,False,True,[['train']],train,train,1.0,False,-0.0
68,68,"[<__main__.Word instance at 0x11e9cecb0>
 <__main__.Word instance at 0x11e9ceef0>
 <__main__.Word instance at 0x11e9ced40>
 <__main__.Word instance at 0x11e9d1170>
 <__main__.Word instance at 0x11e9d11b8>
 <__main__.Word instance at 0x11e9d12d8>
 <__main__.Word instance at 0x11e9d1050>
 <__main__.Word instance at 0x11e9d13b0>]",Ethan,2_6,True,,,heheloosedthehelostthemagnet,,,NaN,NaN
69,69,[<__main__.Word instance at 0x11e9d17a0>],Ethan,2_6,False,True,"[[""he's""]]",he's,he's,1.0,False,-0.0
70,70,[<__main__.Word instance at 0x11e9d1878>],Ethan,2_6,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
71,71,"[<__main__.Word instance at 0x11e9d1950>
 <__main__.Word instance at 0x11e9d17e8>
 <__main__.Word instance at 0x11e9d19e0>
 <__main__.Word instance at 0x11e9d18c0>
 <__main__.Word instance at 0x11e9d1b00>
 <__main__.Word instance at 0x11e9d1680>]",Ethan,2_6,True,,,wegotnewJesseBearStories,,,NaN,NaN
72,72,[<__main__.Word instance at 0x11e9d1098>],Ethan,2_6,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
73,73,[<__main__.Word instance at 0x11e9d1c20>],Ethan,2_6,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
74,74,"[<__main__.Word instance at 0x11e9d15a8>
 <__main__.Word instance at 0x11e9d1ef0>
 <__main__.Word instance at 0x11e9d4050>
 <__main__.Word instance at 0x11e9d4290>
 <__main__.Word instance at 0x11e9d4128>
 <__main__.Word instance at 0x11e9d43f8>]",Ethan,2_6,False,False,"[['wear'], ['what'], ['what'], ['he'], ['what'], ['will']]",whatwhatwhatwillhewear,willwearwhathewhatwhat,0.00833333333333,True,-0.00836824967051658
75,75,[<__main__.Word instance at 0x11e9d44d0>],Ethan,2_6,False,True,[['cereal']],cereal,cereal,1.0,False,-0.0
76,76,[<__main__.Word instance at 0x11e9d4a28>],Ethan,2_6,False,True,[['morning']],morning,morning,1.0,False,-0.0
77,77,"[<__main__.Word instance at 0x11e9d4a70>
 <__main__.Word instance at 0x11e9d4680>
 <__main__.Word instance at 0x11e9d4b48>]",Ethan,2_6,False,True,"[['catching'], ['a', 'butterfly']]",catchingabutterfly,catchingabutterfly,0.5,False,0.6931471805599453
78,78,[<__main__.Word instance at 0x11e9d4d40>],Ethan,2_6,False,True,[['catching']],catching,catching,1.0,False,-0.0
79,79,"[<__main__.Word instance at 0x11e9d4ea8>
 <__main__.Word instance at 0x11e9d4fc8>
 <__main__.Word instance at 0x11e9d4cf8>
 <__main__.Word instance at 0x11e9d4e60>
 <__main__.Word instance at 0x11e9d7050>]",Ethan,2_6,True,,,he'sgotdozensoftrucks,,,NaN,NaN
80,80,"[<__main__.Word instance at 0x11e9d7170>
 <__main__.Word instance at 0x11e9d7368>
 <__main__.Word instance at 0x11e9d7200>
 <__main__.Word instance at 0x11e9d7518>]",Ethan,2_6,False,True,"[['a', 'dump'], ['and'], [""that's""]]",andthat'sadump,andthat'sadump,0.166666666667,False,1.791759469228055
81,81,"[<__main__.Word instance at 0x11e9d7488>
 <__main__.Word instance at 0x11e9d7320>
 <__main__.Word instance at 0x11e9d76c8>
 <__main__.Word instance at 0x11e9d75f0>]",Ethan,2_6,False,False,"[['cause'], ['there'], ['stuck'], [""I'm""]]",causeI'mstuckthere,stuckthereI'mcause,0.0416666666667,False,-0.04255961441879589
82,82,"[<__main__.Word instance at 0x11e9d73b0>
 <__main__.Word instance at 0x11e9d7830>
 <__main__.Word instance at 0x11e9d75a8>]",Ethan,2_6,False,True,"[[""that's"", 'rice'], ['that']]",thatthat'srice,thatthat'srice,0.5,False,0.6931471805599453
83,83,"[<__main__.Word instance at 0x11e9d7950>
 <__main__.Word instance at 0x11e9d73f8>
 <__main__.Word instance at 0x11e9d7a70>
 <__main__.Word instance at 0x11e9d7908>]",Ethan,2_6,False,True,"[['some', 'rice'], ['wanna', 'try']]",wannatrysomerice,wannatrysomerice,0.5,False,0.6931471805599453
84,84,[<__main__.Word instance at 0x11e9d7878>],Ethan,2_6,False,True,[['what']],what,what,1.0,False,-0.0
85,85,"[<__main__.Word instance at 0x11e9d7b90>
 <__main__.Word instance at 0x11e9d7f80>
 <__main__.Word instance at 0x11e9d7ef0>]",Ethan,2_6,False,False,"[['doing'], ['he'], ['what']]",whathedoing,hedoingwhat,0.166666666667,False,-0.1823215567939546
86,86,"[<__main__.Word instance at 0x11e9da170>
 <__main__.Word instance at 0x11e9da098>
 <__main__.Word instance at 0x11e9da248>]",Ethan,2_6,False,False,"[[""he's""], ['what'], ['doing']]",whathe'sdoing,doingwhathe's,0.166666666667,False,-0.1823215567939546
87,87,"[<__main__.Word instance at 0x11e9da440>
 <__main__.Word instance at 0x11e9da2d8>
 <__main__.Word instance at 0x11e9da4d0>]",Ethan,2_6,False,False,"[['tell'], ['what'], ['me']]",whattellme,tellmewhat,0.166666666667,False,-0.1823215567939546
88,88,"[<__main__.Word instance at 0x11e9da560>
 <__main__.Word instance at 0x11e9da7e8>
 <__main__.Word instance at 0x11e9da3f8>]",Ethan,2_6,False,False,"[['making'], [""he's""], ['bubbles']]",he'smakingbubbles,bubbleshe'smaking,0.166666666667,False,-0.1823215567939546
89,89,"[<__main__.Word instance at 0x11e9da128>
 <__main__.Word instance at 0x11e9daa70>
 <__main__.Word instance at 0x11e9da908>
 <__main__.Word instance at 0x11e9dacb0>]",Ethan,2_6,False,True,"[['boat'], ['and'], ['his'], [""there's""]]",andthere'shisboat,andthere'shisboat,0.0416666666667,False,3.1780538303479458
90,90,[<__main__.Word instance at 0x11e9dacf8>],Ethan,2_6,False,True,[['J']],J,J,1.0,False,-0.0
91,91,"[<__main__.Word instance at 0x11e9dadd0>
 <__main__.Word instance at 0x11e9da998>
 <__main__.Word instance at 0x11e9daf80>]",Ethan,2_6,False,True,"[['for'], ['Jesse', 'Bear']]",forJesseBear,forJesseBear,0.5,False,0.6931471805599453
92,92,"[<__main__.Word instance at 0x11e9dab00>
 <__main__.Word instance at 0x11e9de170>
 <__main__.Word instance at 0x11e9de050>
 <__main__.Word instance at 0x11e9de320>]",Ethan,2_6,False,True,"[['train'], ['there'], ['his'], ['and']]",andtherehistrain,andtherehistrain,0.0416666666667,False,3.1780538303479458
93,93,"[<__main__.Word instance at 0x11e9de488>
 <__main__.Word instance at 0x11e9de3b0>
 <__main__.Word instance at 0x11e9de5a8>]",Ethan,2_6,False,False,"[['his'], ['train'], [""there's""]]",there'shistrain,trainhisthere's,0.166666666667,False,-0.1823215567939546
94,94,[<__main__.Word instance at 0x11e9de5f0>],Ethan,2_6,False,True,[['his']],his,his,1.0,False,-0.0
95,95,"[<__main__.Word instance at 0x11e9deb00>
 <__main__.Word instance at 0x11e9dec68>
 <__main__.Word instance at 0x11e9de6c8>
 <__main__.Word instance at 0x11e9dee18>]",Ethan,2_6,False,False,"[['want'], ['more'], ['story'], ['one']]",wantonemorestory,wantmorestoryone,0.0416666666667,False,-0.04255961441879589
96,96,[<__main__.Word instance at 0x11e9deef0>],Ethan,2_6,False,True,[['blue']],blue,blue,1.0,False,-0.0
97,97,"[<__main__.Word instance at 0x11e9def80>
 <__main__.Word instance at 0x11e9dedd0>
 <__main__.Word instance at 0x11e9e1248>
 <__main__.Word instance at 0x11e9e1320>
 <__main__.Word instance at 0x11e9e11b8>]",Ethan,2_6,False,True,"[['blue'], ['blue'], ['blue'], ['blue'], ['blue']]",blueblueblueblueblue,blueblueblueblueblue,1.0,True,-0.0
98,98,"[<__main__.Word instance at 0x11e9e1440>
 <__main__.Word instance at 0x11e9e1098>
 <__main__.Word instance at 0x11e9e14d0>
 <__main__.Word instance at 0x11e9e1170>
 <__main__.Word instance at 0x11e9e18c0>
 <__main__.Word instance at 0x11e9e1878>
 <__main__.Word instance at 0x11e9e1998>]",Ethan,2_6,False,True,"[['blue'], ['blue'], ['blue'], ['blue'], ['blue'], ['blue'], ['blue']]",blueblueblueblueblueblueblue,blueblueblueblueblueblueblue,1.0,True,-0.0
99,99,"[<__main__.Word instance at 0x11e9e1cb0>
 <__main__.Word instance at 0x11e9e1bd8>]",Ethan,2_6,False,True,"[['orange'], ['orange']]",orangeorange,orangeorange,1.0,True,-0.0
100,100,"[<__main__.Word instance at 0x11e9e1c20>
 <__main__.Word instance at 0x11e9e1dd0>]",Ethan,2_6,False,False,"[['is'], ['it']]",isit,itis,0.5,False,-0.6931471805599453
101,101,"[<__main__.Word instance at 0x11e9e1b90>
 <__main__.Word instance at 0x11e9e1ab8>]",Ethan,2_6,False,True,"[['orange'], ['orange']]",orangeorange,orangeorange,1.0,True,-0.0
102,102,[<__main__.Word instance at 0x11e9e4050>],Ethan,2_6,False,True,[['orange']],orange,orange,1.0,False,-0.0
103,103,[<__main__.Word instance at 0x11e9e4518>],Ethan,2_6,False,True,[['juice']],juice,juice,1.0,False,-0.0
104,104,"[<__main__.Word instance at 0x11e9e4440>
 <__main__.Word instance at 0x11e9e4758>
 <__main__.Word instance at 0x11e9e4320>]",Ethan,2_6,False,False,"[['one'], ['want'], ['more']]",wantonemore,wantmoreone,0.166666666667,False,-0.1823215567939546
