num;utterance;child;age;skipped;reconstructed;bow;gold;prediction;chance;controlledscore
48;"[<__main__.Word instance at 0x11d633440>
 <__main__.Word instance at 0x11d6332d8>
 <__main__.Word instance at 0x11d633518>]";Ethan;3_0;True;NaN;NaN;theyfloataway;NaN;NaN;NaN
49;"[<__main__.Word instance at 0x11d6335a8>
 <__main__.Word instance at 0x11d633488>
 <__main__.Word instance at 0x11d6337a0>
 <__main__.Word instance at 0x11d633638>]";Ethan;3_0;True;NaN;NaN;where'stheoldrocket;NaN;NaN;NaN
50;"[<__main__.Word instance at 0x11d6333f8>
 <__main__.Word instance at 0x11d633950>
 <__main__.Word instance at 0x11d633170>]";Ethan;3_0;True;NaN;NaN;thewrongbody;NaN;NaN;NaN
51;"[<__main__.Word instance at 0x11d6338c0>
 <__main__.Word instance at 0x11d633cf8>]";Ethan;3_0;True;NaN;NaN;mixedup;NaN;NaN;NaN
52;"[<__main__.Word instance at 0x11d633dd0>
 <__main__.Word instance at 0x11d633b48>]";Ethan;3_0;True;NaN;NaN;hisrocket;NaN;NaN;NaN
53;"[<__main__.Word instance at 0x11d633d40>
 <__main__.Word instance at 0x11d633a70>
 <__main__.Word instance at 0x11d633fc8>]";Ethan;3_0;False;False;[['is'], ['the'], ['it']];itisthe;isitthe;0.166666666667;-0.182321556794
54;"[<__main__.Word instance at 0x11d6370e0>
 <__main__.Word instance at 0x11d637170>
 <__main__.Word instance at 0x11d637050>
 <__main__.Word instance at 0x11d637248>
 <__main__.Word instance at 0x11d637320>]";Ethan;3_0;False;False;[['him'], ['rope'], ['a'], ['make'], ['for']];makearopeforhim;forropeamakehim;0.00833333333333;-0.00836824967052
55;"[<__main__.Word instance at 0x11d6373b0>
 <__main__.Word instance at 0x11d637290>]";Ethan;3_0;True;NaN;NaN;rocketthere;NaN;NaN;NaN
56;"[<__main__.Word instance at 0x11d637488>
 <__main__.Word instance at 0x11d637758>]";Ethan;3_0;True;NaN;NaN;theasteroids;NaN;NaN;NaN
57;[<__main__.Word instance at 0x11d6377a0>];Ethan;3_0;True;NaN;NaN;asteroids;NaN;NaN;NaN
58;"[<__main__.Word instance at 0x11d6375f0>
 <__main__.Word instance at 0x11d637ab8>
 <__main__.Word instance at 0x11d637950>
 <__main__.Word instance at 0x11d637b90>]";Ethan;3_0;True;NaN;NaN;thisisthemoving;NaN;NaN;NaN
59;"[<__main__.Word instance at 0x11d637c68>
 <__main__.Word instance at 0x11d637b00>
 <__main__.Word instance at 0x11d637830>]";Ethan;3_0;True;NaN;NaN;hookthemon;NaN;NaN;NaN
60;"[<__main__.Word instance at 0x11d637ea8>
 <__main__.Word instance at 0x11d637d88>
 <__main__.Word instance at 0x11d637f38>
 <__main__.Word instance at 0x11d6378c0>
 <__main__.Word instance at 0x11d637d40>]";Ethan;3_0;True;NaN;NaN;doodoodoodoodoo;NaN;NaN;NaN
61;[<__main__.Word instance at 0x11d637e60>];Ethan;3_0;False;True;[['star']];star;star;1.0;0.0
62;[<__main__.Word instance at 0x11d63a098>];Ethan;3_0;True;NaN;NaN;duh;NaN;NaN;NaN
63;"[<__main__.Word instance at 0x11d63a320>
 <__main__.Word instance at 0x11d63a1b8>
 <__main__.Word instance at 0x11d63a3f8>
 <__main__.Word instance at 0x11d63a4d0>
 <__main__.Word instance at 0x11d63a5a8>
 <__main__.Word instance at 0x11d63a440>
 <__main__.Word instance at 0x11d63a680>
 <__main__.Word instance at 0x11d63a518>]";Ethan;3_0;False;False;[['blue', 'ooh'], ['and', 'green'], ['and'], ['purple'], ['ooh'], ['ooh']];purpleandgreenandblueoohoohooh;purpleoohoohandblueoohandgreen;0.00138888888889;-0.00138985428905
64;"[<__main__.Word instance at 0x11d63a5f0>
 <__main__.Word instance at 0x11d63a908>
 <__main__.Word instance at 0x11d63a7e8>
 <__main__.Word instance at 0x11d63a9e0>]";Ethan;3_0;True;NaN;NaN;it'sapurplebody;NaN;NaN;NaN
65;"[<__main__.Word instance at 0x11d63aab8>
 <__main__.Word instance at 0x11d63a368>
 <__main__.Word instance at 0x11d63ab90>
 <__main__.Word instance at 0x11d63aa28>]";Ethan;3_0;False;False;[['that'], ['one', 'has'], ['a']];thatonehasa;thataonehas;0.166666666667;-0.182321556794
66;"[<__main__.Word instance at 0x11d63ab00>
 <__main__.Word instance at 0x11d63a998>
 <__main__.Word instance at 0x11d63abd8>]";Ethan;3_0;True;NaN;NaN;whatkindfeet;NaN;NaN;NaN
67;"[<__main__.Word instance at 0x11d63ad88>
 <__main__.Word instance at 0x11d63af80>
 <__main__.Word instance at 0x11d63ad40>
 <__main__.Word instance at 0x11d63a950>
 <__main__.Word instance at 0x11d63afc8>
 <__main__.Word instance at 0x11d63acb0>]";Ethan;3_0;False;False;[['what'], ['does'], ['like'], ['look'], ['the', 'green']];whatdoesthegreenlooklike;thegreenlikelookwhatdoes;0.00833333333333;-0.00836824967052
68;"[<__main__.Word instance at 0x11d63e128>
 <__main__.Word instance at 0x11d63e2d8>
 <__main__.Word instance at 0x11d63e1b8>
 <__main__.Word instance at 0x11d63e4d0>]";Ethan;3_0;True;NaN;NaN;canyoucountone;NaN;NaN;NaN
69;[<__main__.Word instance at 0x11d63e638>];Ethan;3_0;False;True;[['two']];two;two;1.0;0.0
70;"[<__main__.Word instance at 0x11d63e758>
 <__main__.Word instance at 0x11d63e3f8>
 <__main__.Word instance at 0x11d63e830>
 <__main__.Word instance at 0x11d63e8c0>
 <__main__.Word instance at 0x11d63e7a0>]";Ethan;3_0;True;NaN;NaN;it'smorethantheo;NaN;NaN;NaN
71;"[<__main__.Word instance at 0x11d63e950>
 <__main__.Word instance at 0x11d63eb90>
 <__main__.Word instance at 0x11d63e290>]";Ethan;3_0;False;True;[['than'], ['other'], ['more']];morethanother;morethanother;0.166666666667;1.79175946923
72;"[<__main__.Word instance at 0x11d63eb00>
 <__main__.Word instance at 0x11d63edd0>
 <__main__.Word instance at 0x11d63ecb0>
 <__main__.Word instance at 0x11d63ef80>
 <__main__.Word instance at 0x11d63ee60>
 <__main__.Word instance at 0x11d63ea70>
 <__main__.Word instance at 0x11d63ee18>]";Ethan;3_0;True;NaN;NaN;pointyheadhehasaplainhat;NaN;NaN;NaN
73;"[<__main__.Word instance at 0x11d63ed40>
 <__main__.Word instance at 0x11d641050>
 <__main__.Word instance at 0x11d641170>]";Ethan;3_0;False;False;[['three'], ['one'], ['two']];onetwothree;threetwoone;0.166666666667;-0.182321556794
74;"[<__main__.Word instance at 0x11d6413b0>
 <__main__.Word instance at 0x11d641290>
 <__main__.Word instance at 0x11d6415a8>]";Ethan;3_0;False;True;[['does'], ['like'], ['go']];doesgolike;doesgolike;0.166666666667;1.79175946923
75;"[<__main__.Word instance at 0x11d641680>
 <__main__.Word instance at 0x11d641368>]";Ethan;3_0;True;NaN;NaN;haspointy;NaN;NaN;NaN
76;"[<__main__.Word instance at 0x11d641908>
 <__main__.Word instance at 0x11d6417a0>]";Ethan;3_0;False;True;[['pointy', 'head']];pointyhead;pointyhead;1.0;0.0
77;"[<__main__.Word instance at 0x11d6419e0>
 <__main__.Word instance at 0x11d641b48>
 <__main__.Word instance at 0x11d6418c0>
 <__main__.Word instance at 0x11d641c68>]";Ethan;3_0;True;NaN;NaN;hehastwoantenna;NaN;NaN;NaN
78;[<__main__.Word instance at 0x11d641d40>];Ethan;3_0;True;NaN;NaN;grow;NaN;NaN;NaN
79;[<__main__.Word instance at 0x11d641e18>];Ethan;3_0;True;NaN;NaN;scoop;NaN;NaN;NaN
80;[<__main__.Word instance at 0x11d641ea8>];Ethan;3_0;False;True;[['yes']];yes;yes;1.0;0.0
81;"[<__main__.Word instance at 0x11d641f38>
 <__main__.Word instance at 0x11d644098>
 <__main__.Word instance at 0x11d644248>
 <__main__.Word instance at 0x11d644128>]";Ethan;3_0;False;True;"[['a', 'truck'], [""he's""], ['just']]";he'sjustatruck;he'sjustatruck;0.166666666667;1.79175946923
82;"[<__main__.Word instance at 0x11d644200>
 <__main__.Word instance at 0x11d644638>]";Ethan;3_0;False;True;[['that'], ['you']];youthat;youthat;0.5;0.69314718056
83;"[<__main__.Word instance at 0x11d644680>
 <__main__.Word instance at 0x11d6445a8>]";Ethan;3_0;False;True;[['lift'], ['what']];whatlift;whatlift;0.5;0.69314718056
84;"[<__main__.Word instance at 0x11d644368>
 <__main__.Word instance at 0x11d644950>
 <__main__.Word instance at 0x11d6447e8>
 <__main__.Word instance at 0x11d644a28>]";Ethan;3_0;True;NaN;NaN;he'sliftingspaceshipalien;NaN;NaN;NaN
85;"[<__main__.Word instance at 0x11d6449e0>
 <__main__.Word instance at 0x11d6443b0>
 <__main__.Word instance at 0x11d644c20>
 <__main__.Word instance at 0x11d644b48>
 <__main__.Word instance at 0x11d644cf8>]";Ethan;3_0;True;NaN;NaN;toMarsorJupiterSaturn;NaN;NaN;NaN
86;"[<__main__.Word instance at 0x11d644ef0>
 <__main__.Word instance at 0x11d644d88>
 <__main__.Word instance at 0x11d644f80>
 <__main__.Word instance at 0x11d644bd8>]";Ethan;3_0;False;False;[['the'], ['moon'], ['the'], ['planet']];themoontheplanet;themoonplanetthe;0.0416666666667;-0.0425596144188
87;[<__main__.Word instance at 0x11d644a70>];Ethan;3_0;False;True;[['Earth']];Earth;Earth;1.0;0.0
88;"[<__main__.Word instance at 0x11d647050>
 <__main__.Word instance at 0x11d647248>
 <__main__.Word instance at 0x11d647440>
 <__main__.Word instance at 0x11d6472d8>]";Ethan;3_0;True;NaN;NaN;Earthisa&puh;NaN;NaN;NaN
89;"[<__main__.Word instance at 0x11d647170>
 <__main__.Word instance at 0x11d6475a8>]";Ethan;3_0;False;False;[['there'], ['out']];outthere;thereout;0.5;-0.69314718056
90;"[<__main__.Word instance at 0x11d647638>
 <__main__.Word instance at 0x11d647830>
 <__main__.Word instance at 0x11d6473f8>]";Ethan;3_0;False;False;[['is'], ['floating'], ['Earth']];Earthisfloating;isfloatingEarth;0.166666666667;-0.182321556794
91;[<__main__.Word instance at 0x11d6478c0>];Ethan;3_0;False;True;[['moon']];moon;moon;1.0;0.0
92;"[<__main__.Word instance at 0x11d647a70>
 <__main__.Word instance at 0x11d647c68>
 <__main__.Word instance at 0x11d647a28>]";Ethan;3_0;False;False;[['Earth'], ['Earth'], ['moon']];EarthmoonEarth;moonEarthEarth;0.166666666667;-0.182321556794
93;"[<__main__.Word instance at 0x11d647488>
 <__main__.Word instance at 0x11d647e60>
 <__main__.Word instance at 0x11d64a098>]";Ethan;3_0;False;False;"[[""it's""], ['Earth'], ['moon']]";it'sEarthmoon;Earthmoonit's;0.166666666667;-0.182321556794
94;[<__main__.Word instance at 0x11d64a128>];Ethan;3_0;False;True;[['this']];this;this;1.0;0.0
95;[<__main__.Word instance at 0x11d64a2d8>];Ethan;3_0;False;True;[['sea']];sea;sea;1.0;0.0
96;"[<__main__.Word instance at 0x11d64a440>
 <__main__.Word instance at 0x11d64a758>]";Ethan;3_0;False;True;[['moon'], ['all']];allmoon;allmoon;0.5;0.69314718056
97;[<__main__.Word instance at 0x11d64a7e8>];Ethan;3_0;False;True;[['Earth']];Earth;Earth;1.0;0.0
98;"[<__main__.Word instance at 0x11d64ab00>
 <__main__.Word instance at 0x11d64a9e0>
 <__main__.Word instance at 0x11d64ab90>]";Ethan;3_0;True;NaN;NaN;willyoutake;NaN;NaN;NaN
99;[<__main__.Word instance at 0x11d64ad40>];Ethan;3_0;True;NaN;NaN;monkeys;NaN;NaN;NaN
100;"[<__main__.Word instance at 0x11d64af38>
 <__main__.Word instance at 0x11d64add0>
 <__main__.Word instance at 0x11d64ae60>
 <__main__.Word instance at 0x11d64acf8>
 <__main__.Word instance at 0x11d64af80>]";Ethan;3_0;False;False;"[['of'], ['that'], [""that's""], ['a'], ['head']]";thatofheadthat'sa;thatheadthat'saof;0.00833333333333;-0.00836824967052
101;[<__main__.Word instance at 0x11d64aef0>];Ethan;3_0;False;True;[['yes']];yes;yes;1.0;0.0
102;"[<__main__.Word instance at 0x11d64e098>
 <__main__.Word instance at 0x11d64e290>
 <__main__.Word instance at 0x11d64e320>
 <__main__.Word instance at 0x11d64e050>
 <__main__.Word instance at 0x11d64e440>]";Ethan;3_0;True;NaN;NaN;whatcolorisyourschool;NaN;NaN;NaN
103;[<__main__.Word instance at 0x11d64e200>];Ethan;3_0;False;True;[['blue']];blue;blue;1.0;0.0
104;[<__main__.Word instance at 0x11d64e908>];Ethan;3_0;True;NaN;NaN;dump;NaN;NaN;NaN
105;"[<__main__.Word instance at 0x11d64e998>
 <__main__.Word instance at 0x11d64e830>]";Ethan;3_0;True;NaN;NaN;thetruck;NaN;NaN;NaN
106;[<__main__.Word instance at 0x11d64ea70>];Ethan;3_0;True;NaN;NaN;dump;NaN;NaN;NaN
107;"[<__main__.Word instance at 0x11d64e758>
 <__main__.Word instance at 0x11d64ed40>]";Ethan;3_0;True;NaN;NaN;thedump;NaN;NaN;NaN
108;"[<__main__.Word instance at 0x11d64edd0>
 <__main__.Word instance at 0x11d64ea28>]";Ethan;3_0;True;NaN;NaN;Play_Dohmachine;NaN;NaN;NaN
109;"[<__main__.Word instance at 0x11d64ee60>
 <__main__.Word instance at 0x11d64ef38>
 <__main__.Word instance at 0x11d6511b8>
 <__main__.Word instance at 0x11d651050>]";Ethan;3_0;True;NaN;NaN;butyousquishout;NaN;NaN;NaN
110;[<__main__.Word instance at 0x11d6513f8>];Ethan;3_0;True;NaN;NaN;doo;NaN;NaN;NaN
111;"[<__main__.Word instance at 0x11d6515f0>
 <__main__.Word instance at 0x11d651488>
 <__main__.Word instance at 0x11d651680>]";Ethan;3_0;True;NaN;NaN;what'sthatsong;NaN;NaN;NaN
112;"[<__main__.Word instance at 0x11d651a70>
 <__main__.Word instance at 0x11d651998>
 <__main__.Word instance at 0x11d651b00>
 <__main__.Word instance at 0x11d651710>
 <__main__.Word instance at 0x11d651c20>
 <__main__.Word instance at 0x11d651950>
 <__main__.Word instance at 0x11d651cf8>]";Ethan;3_0;True;NaN;NaN;doodoooohdoodoodoodoo;NaN;NaN;NaN
113;"[<__main__.Word instance at 0x11d651dd0>
 <__main__.Word instance at 0x11d651c68>
 <__main__.Word instance at 0x11d651e60>]";Ethan;3_0;True;NaN;NaN;thePlay_Dohmaker;NaN;NaN;NaN
114;"[<__main__.Word instance at 0x11d651878>
 <__main__.Word instance at 0x11d654098>
 <__main__.Word instance at 0x11d654200>
 <__main__.Word instance at 0x11d6540e0>]";Ethan;3_0;False;False;[['this'], ['is'], ['one'], ['the']];thisistheone;isonethisthe;0.0416666666667;-0.0425596144188
115;"[<__main__.Word instance at 0x11d654290>
 <__main__.Word instance at 0x11d6546c8>
 <__main__.Word instance at 0x11d6545f0>]";Ethan;3_0;True;NaN;NaN;Imadeface;NaN;NaN;NaN
116;[<__main__.Word instance at 0x11d654758>];Ethan;3_0;True;NaN;NaN;howling;NaN;NaN;NaN
117;"[<__main__.Word instance at 0x11d654b90>
 <__main__.Word instance at 0x11d654d88>
 <__main__.Word instance at 0x11d654a70>
 <__main__.Word instance at 0x11d654e60>
 <__main__.Word instance at 0x11d654440>
 <__main__.Word instance at 0x11d654f38>
 <__main__.Word instance at 0x11d654dd0>]";Ethan;3_0;False;False;"[['tail'], ['a'], ['star'], [""it's""], ['a'], ['half'], ['half']]";it'shalfatailhalfastar;halfstarahalfait'stail;0.000198412698413;-0.000198432384816
118;"[<__main__.Word instance at 0x11d654f80>
 <__main__.Word instance at 0x11d654ea8>
 <__main__.Word instance at 0x11d654d40>
 <__main__.Word instance at 0x11d657098>]";Ethan;3_0;True;NaN;NaN;he'snotfittinggood;NaN;NaN;NaN
119;[<__main__.Word instance at 0x11d6572d8>];Ethan;3_0;True;NaN;NaN;car;NaN;NaN;NaN
120;"[<__main__.Word instance at 0x11d6573b0>
 <__main__.Word instance at 0x11d657488>
 <__main__.Word instance at 0x11d657638>
 <__main__.Word instance at 0x11d6574d0>
 <__main__.Word instance at 0x11d6576c8>]";Ethan;3_0;True;NaN;NaN;littlecarwhat'swrongwith;NaN;NaN;NaN
121;"[<__main__.Word instance at 0x11d657878>
 <__main__.Word instance at 0x11d657758>]";Ethan;3_0;False;True;[['yellow', 'car']];yellowcar;yellowcar;1.0;0.0
122;"[<__main__.Word instance at 0x11d657a70>
 <__main__.Word instance at 0x11d657cf8>
 <__main__.Word instance at 0x11d657bd8>
 <__main__.Word instance at 0x11d657e60>
 <__main__.Word instance at 0x11d657d88>]";Ethan;3_0;False;True;[['yellow', 'car'], ['yellow', 'car'], ['yellow']];yellowcaryellowcaryellow;yellowcaryellowcaryellow;0.166666666667;1.79175946923
123;[<__main__.Word instance at 0x11d657d40>];Ethan;3_0;False;True;[['what']];what;what;1.0;0.0
124;[<__main__.Word instance at 0x11d657fc8>];Ethan;3_0;False;True;[['Play_Doh']];Play_Doh;Play_Doh;1.0;0.0
125;"[<__main__.Word instance at 0x11d65a098>
 <__main__.Word instance at 0x11d65a128>
 <__main__.Word instance at 0x11d65a320>]";Ethan;3_0;True;NaN;NaN;we'reburyingit;NaN;NaN;NaN
126;"[<__main__.Word instance at 0x11d65a4d0>
 <__main__.Word instance at 0x11d65a3f8>
 <__main__.Word instance at 0x11d65a5a8>
 <__main__.Word instance at 0x11d65a2d8>
 <__main__.Word instance at 0x11d65a638>]";Ethan;3_0;True;NaN;NaN;andmorepagesthanbook;NaN;NaN;NaN
127;[<__main__.Word instance at 0x11d65a758>];Ethan;3_0;True;NaN;NaN;pages;NaN;NaN;NaN
128;"[<__main__.Word instance at 0x11d65a830>
 <__main__.Word instance at 0x11d65a3b0>]";Ethan;3_0;False;True;[['a', 'thick']];athick;athick;1.0;0.0
129;"[<__main__.Word instance at 0x11d65aa28>
 <__main__.Word instance at 0x11d65a950>
 <__main__.Word instance at 0x11d65ab48>
 <__main__.Word instance at 0x11d65a908>
 <__main__.Word instance at 0x11d65ac20>
 <__main__.Word instance at 0x11d65a368>]";Ethan;3_0;True;NaN;NaN;theymakeafalllikethis;NaN;NaN;NaN
130;"[<__main__.Word instance at 0x11d65ab90>
 <__main__.Word instance at 0x11d65add0>
 <__main__.Word instance at 0x11d65ac68>
 <__main__.Word instance at 0x11d65aab8>]";Ethan;3_0;False;False;"[[""you're""], ['to'], ['attached'], ['it']]";you'reattachedtoit;you'reitattachedto;0.0416666666667;-0.0425596144188
131;[<__main__.Word instance at 0x11d65afc8>];Ethan;3_0;True;NaN;NaN;dangling;NaN;NaN;NaN
132;[<__main__.Word instance at 0x11d65aea8>];Ethan;3_0;True;NaN;NaN;unattach;NaN;NaN;NaN
133;[<__main__.Word instance at 0x11d65e128>];Ethan;3_0;True;NaN;NaN;unattach;NaN;NaN;NaN
134;[<__main__.Word instance at 0x11d65e3b0>];Ethan;3_0;False;True;[['attached']];attached;attached;1.0;0.0
