,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,controlledscore,repetition,correctedscore
15,15,"[<__main__.Word instance at 0x117ff2908>
 <__main__.Word instance at 0x117ff2c20>
 <__main__.Word instance at 0x117ff2ab8>
 <__main__.Word instance at 0x117ff2cf8>
 <__main__.Word instance at 0x117ff29e0>
 <__main__.Word instance at 0x117ff2e18>
 <__main__.Word instance at 0x117ff2170>
 <__main__.Word instance at 0x117ff2ea8>]",Naima,2_0,False,False,"[['the'], ['want'], [""doggy's""], ['off'], ['I'], ['to', 'wash'], ['spots']]",Iwanttowashthedoggy'sspotsoff,Iwanttowashtheoffdoggy'sspots,0.000198412698413,-0.000198432384816,False,-0.0001984323848162081
16,16,[<__main__.Word instance at 0x117ff2f80>],Naima,2_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
17,17,"[<__main__.Word instance at 0x117ff2ef0>
 <__main__.Word instance at 0x117ff6050>
 <__main__.Word instance at 0x117ff6200>
 <__main__.Word instance at 0x117ff60e0>
 <__main__.Word instance at 0x117ff63f8>
 <__main__.Word instance at 0x117ff6290>
 <__main__.Word instance at 0x117ff64d0>
 <__main__.Word instance at 0x117ff61b8>
 <__main__.Word instance at 0x117ff65a8>
 <__main__.Word instance at 0x117ff6440>]",Naima,2_0,False,False,"[['go'], [""let's""], ['the', 'wall'], ['spots', 'on'], ['put'], ['on'], ['him'], ['those']]",let'sgoputthosespotsonhimonthewall,thoseputhimonthewalllet'sgospotson,2.48015873016e-05,-2.4801894866e-05,False,-2.48018948660112e-05
18,18,[<__main__.Word instance at 0x117ff6518>],Naima,2_0,False,True,[['yes']],yes,yes,1.0,0.0,False,-0.0
19,19,"[<__main__.Word instance at 0x117ff6758>
 <__main__.Word instance at 0x117ff6950>
 <__main__.Word instance at 0x117ff6320>
 <__main__.Word instance at 0x117ff69e0>
 <__main__.Word instance at 0x117ff68c0>]",Naima,2_0,False,False,"[['the', 'wall'], ['ready'], [""it's""], ['in']]",readyit'sinthewall,it'sinreadythewall,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
20,20,"[<__main__.Word instance at 0x117ff6a70>
 <__main__.Word instance at 0x117ff6cb0>
 <__main__.Word instance at 0x117ff65f0>
 <__main__.Word instance at 0x117ff6d40>]",Naima,2_0,False,False,"[['the', 'wall'], ['see'], ['at']]",seeatthewall,seethewallat,0.166666666667,-0.182321556794,False,-0.1823215567939546
21,21,"[<__main__.Word instance at 0x117ff6f38>
 <__main__.Word instance at 0x117ff6dd0>
 <__main__.Word instance at 0x117ff6b90>
 <__main__.Word instance at 0x117ff6ef0>
 <__main__.Word instance at 0x117ff6e60>
 <__main__.Word instance at 0x117ff6c20>
 <__main__.Word instance at 0x117ff9050>]",Naima,2_0,False,False,"[['there'], ['that'], ['bad'], ['over'], ['in'], ['the'], ['scratch']]",badthatscratchoverthereinthe,thereinthescratchbadoverthat,0.000198412698413,-0.000198432384816,False,-0.0001984323848162081
22,22,"[<__main__.Word instance at 0x117ff9128>
 <__main__.Word instance at 0x117ff92d8>
 <__main__.Word instance at 0x117ff9368>
 <__main__.Word instance at 0x117ff9248>]",Naima,2_0,False,False,"[['can'], ['we'], ['find'], ['them']]",wecanfindthem,canfindwethem,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
23,23,[<__main__.Word instance at 0x117ff9518>],Naima,2_0,False,True,[['librarians']],librarians,librarians,1.0,0.0,False,-0.0
24,24,[<__main__.Word instance at 0x117ff95a8>],Naima,2_0,False,True,[['no']],no,no,1.0,0.0,False,-0.0
25,25,[<__main__.Word instance at 0x117ff9758>],Naima,2_0,False,True,[['library']],library,library,1.0,0.0,False,-0.0
26,26,[<__main__.Word instance at 0x117ff9680>],Naima,2_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
27,27,[<__main__.Word instance at 0x117ff9908>],Naima,2_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
28,28,"[<__main__.Word instance at 0x117ff99e0>
 <__main__.Word instance at 0x117ff9cf8>
 <__main__.Word instance at 0x117ff9bd8>
 <__main__.Word instance at 0x117ff9d88>
 <__main__.Word instance at 0x117ff9098>]",Naima,2_0,False,False,"[[""they're""], [""Mommy's""], ['at'], ['desk'], ['no']]",nothey'reatMommy'sdesk,Mommy'snodeskthey'reat,0.00833333333333,-0.00836824967052,False,-0.00836824967051658
29,29,"[<__main__.Word instance at 0x117ff9e18>
 <__main__.Word instance at 0x117ff9cb0>
 <__main__.Word instance at 0x117ff9fc8>]",Naima,2_0,False,False,"[['out'], ['them'], ['get']]",getthemout,getoutthem,0.166666666667,-0.182321556794,False,-0.1823215567939546
30,30,"[<__main__.Word instance at 0x117ff9f38>
 <__main__.Word instance at 0x117ffc098>]",Naima,2_0,False,True,"[['out'], ['get']]",getout,getout,0.5,0.69314718056,False,0.6931471805599453
31,31,[<__main__.Word instance at 0x117ffc248>],Naima,2_0,False,True,[['out']],out,out,1.0,0.0,False,-0.0
32,32,"[<__main__.Word instance at 0x117ffc320>
 <__main__.Word instance at 0x117ffc1b8>
 <__main__.Word instance at 0x117ffc3f8>
 <__main__.Word instance at 0x117ffc290>
 <__main__.Word instance at 0x117ffc4d0>
 <__main__.Word instance at 0x117ffc5a8>
 <__main__.Word instance at 0x117ffc440>
 <__main__.Word instance at 0x117ffc680>]",Naima,2_0,False,False,"[['Naima'], ['to'], ['get'], ['of'], ['out'], ['wants'], ['them'], ['my']]",Naimawantstogetthemoutofmy,Naimamywantstogetoutofthem,2.48015873016e-05,-2.4801894866e-05,False,-2.48018948660112e-05
33,33,"[<__main__.Word instance at 0x117ffc710>
 <__main__.Word instance at 0x117ffc5f0>
 <__main__.Word instance at 0x117ffc908>]",Naima,2_0,False,False,"[['la'], ['moon'], ['la']]",lalamoon,lamoonla,0.166666666667,-0.182321556794,True,-0.4054651081081643
34,34,"[<__main__.Word instance at 0x117ffc9e0>
 <__main__.Word instance at 0x117ffca70>
 <__main__.Word instance at 0x117ffc950>
 <__main__.Word instance at 0x117ffcc20>
 <__main__.Word instance at 0x117ffcb48>]",Naima,2_0,False,False,"[['moon'], ['name'], ['la'], ['of'], ['la']]",lalamoonnameof,oflamoonlaname,0.00833333333333,-0.00836824967052,True,-0.01680711831638129
35,35,[<__main__.Word instance at 0x117ffccf8>],Naima,2_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
36,36,"[<__main__.Word instance at 0x117ffce60>
 <__main__.Word instance at 0x117ffccb0>
 <__main__.Word instance at 0x117ffcea8>
 <__main__.Word instance at 0x117ffc368>
 <__main__.Word instance at 0x1180000e0>
 <__main__.Word instance at 0x1180001b8>
 <__main__.Word instance at 0x118000050>]",Naima,2_0,False,False,"[['a'], ['be'], ['free'], ['bird'], ['a', 'little'], ['I']]",afreealittlebirdIbe,Ibeabirdfreealittle,0.00138888888889,-0.00138985428905,False,-0.0013898542890543016
37,37,"[<__main__.Word instance at 0x1180003b0>
 <__main__.Word instance at 0x1180002d8>]",Naima,2_0,False,True,"[['tweet'], ['tweet']]",tweettweet,tweettweet,0.5,0.69314718056,True,-0.0
38,38,"[<__main__.Word instance at 0x118000290>
 <__main__.Word instance at 0x118000560>
 <__main__.Word instance at 0x118000908>
 <__main__.Word instance at 0x118000878>
 <__main__.Word instance at 0x1180009e0>
 <__main__.Word instance at 0x118000830>
 <__main__.Word instance at 0x118000bd8>
 <__main__.Word instance at 0x118000a70>
 <__main__.Word instance at 0x118000cb0>]",Naima,2_0,False,False,"[['tweet'], ['make'], ['I'], ['birdy'], ['have'], ['a'], ['tweet'], ['birdy'], ['have']]",Ihavebirdyhaveabirdymaketweettweet,Ihaveabirdytweettweetmakehavebirdy,2.7557319224e-06,-2.75573571947e-06,True,-2.204609839267931e-05
39,39,"[<__main__.Word instance at 0x118000d40>
 <__main__.Word instance at 0x118000c20>
 <__main__.Word instance at 0x118000f38>
 <__main__.Word instance at 0x118000dd0>
 <__main__.Word instance at 0x118000fc8>
 <__main__.Word instance at 0x118000b90>
 <__main__.Word instance at 0x118000758>
 <__main__.Word instance at 0x1180031b8>]",Naima,2_0,False,False,"[['a', 'little'], ['have'], ['tweet'], ['tweet'], ['tweet'], ['I'], ['bird']]",Ihavealittlebirdtweettweettweet,Ihavetweetbirdtweettweetalittle,0.000198412698413,-0.000198432384816,True,-0.001191185370153118
40,40,"[<__main__.Word instance at 0x1180033b0>
 <__main__.Word instance at 0x118003248>]",Naima,2_0,False,True,"[['birdy'], ['birdy']]",birdybirdy,birdybirdy,0.5,0.69314718056,True,-0.0
41,41,"[<__main__.Word instance at 0x118003170>
 <__main__.Word instance at 0x118003518>]",Naima,2_0,False,True,"[['the', 'birds']]",thebirds,thebirds,1.0,0.0,False,-0.0
42,42,"[<__main__.Word instance at 0x118003710>
 <__main__.Word instance at 0x1180035a8>
 <__main__.Word instance at 0x1180038c0>
 <__main__.Word instance at 0x1180037e8>]",Naima,2_0,False,False,"[['a'], ['the'], ['cause'], ['black']]",ablackcausethe,theacauseblack,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
43,43,"[<__main__.Word instance at 0x118003a70>
 <__main__.Word instance at 0x1180036c8>
 <__main__.Word instance at 0x118003b48>]",Naima,2_0,False,True,"[['that', 'one', 'called']]",thatonecalled,thatonecalled,1.0,0.0,False,-0.0
44,44,"[<__main__.Word instance at 0x118003c20>
 <__main__.Word instance at 0x118003ab8>
 <__main__.Word instance at 0x118003cf8>
 <__main__.Word instance at 0x118003b90>
 <__main__.Word instance at 0x118003dd0>
 <__main__.Word instance at 0x118003c68>]",Naima,2_0,False,False,"[['to'], ['la'], ['la'], ['the'], ['straight'], ['moon']]",straighttothelalamoon,themoonstraightlalato,0.00138888888889,-0.00138985428905,True,-0.002781642961876803
45,45,"[<__main__.Word instance at 0x118003908>
 <__main__.Word instance at 0x118003f80>
 <__main__.Word instance at 0x118003d88>
 <__main__.Word instance at 0x118003830>
 <__main__.Word instance at 0x118003758>]",Naima,2_0,False,False,"[['la'], ['moon'], ['la'], ['the'], ['to']]",tothelalamoon,themoonlalato,0.00833333333333,-0.00836824967052,True,-0.01680711831638129
46,46,[<__main__.Word instance at 0x118006098>],Naima,2_0,False,True,[['crayon']],crayon,crayon,1.0,0.0,False,-0.0
47,47,"[<__main__.Word instance at 0x118006200>
 <__main__.Word instance at 0x1180063b0>
 <__main__.Word instance at 0x118006290>
 <__main__.Word instance at 0x1180065a8>
 <__main__.Word instance at 0x118006440>]",Naima,2_0,False,False,"[['going'], ['moon'], ['la'], ['to'], ['la']]",goingtolalamoon,tolamoonlagoing,0.00833333333333,-0.00836824967052,True,-0.01680711831638129
48,48,"[<__main__.Word instance at 0x118006368>
 <__main__.Word instance at 0x1180067e8>]",Naima,2_0,False,True,"[['the', 'microphone']]",themicrophone,themicrophone,1.0,0.0,False,-0.0
49,49,[<__main__.Word instance at 0x1180069e0>],Naima,2_0,False,True,[['Amelia']],Amelia,Amelia,1.0,0.0,False,-0.0
50,50,"[<__main__.Word instance at 0x118006ab8>
 <__main__.Word instance at 0x1180067a0>]",Naima,2_0,False,True,"[['Amelia', 'Bedelia']]",AmeliaBedelia,AmeliaBedelia,1.0,0.0,False,-0.0
51,51,"[<__main__.Word instance at 0x118006a28>
 <__main__.Word instance at 0x118006c20>]",Naima,2_0,False,False,"[[""what's""], ['that']]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
52,52,"[<__main__.Word instance at 0x118006e18>
 <__main__.Word instance at 0x118006cf8>]",Naima,2_0,False,False,"[['that'], [""what's""]]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
53,53,"[<__main__.Word instance at 0x118006998>
 <__main__.Word instance at 0x1180060e0>]",Naima,2_0,False,False,"[[""who's""], ['that']]",who'sthat,thatwho's,0.5,-0.69314718056,False,-0.6931471805599453
54,54,"[<__main__.Word instance at 0x118006cb0>
 <__main__.Word instance at 0x118006e60>]",Naima,2_0,False,False,"[['that'], [""who's""]]",who'sthat,thatwho's,0.5,-0.69314718056,False,-0.6931471805599453
55,55,"[<__main__.Word instance at 0x11800a050>
 <__main__.Word instance at 0x11800a248>]",Naima,2_0,False,False,"[['that'], [""who's""]]",who'sthat,thatwho's,0.5,-0.69314718056,False,-0.6931471805599453
56,56,[<__main__.Word instance at 0x11800a0e0>],Naima,2_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
57,57,"[<__main__.Word instance at 0x11800a440>
 <__main__.Word instance at 0x11800a638>
 <__main__.Word instance at 0x11800a368>
 <__main__.Word instance at 0x11800a758>]",Naima,2_0,False,False,"[[""who's""], ['that'], [""who's""], ['named']]",who'swho'sthatnamed,thatnamedwho'swho's,0.0416666666667,-0.0425596144188,True,-0.08701137698962981
58,58,"[<__main__.Word instance at 0x11800a830>
 <__main__.Word instance at 0x11800a128>
 <__main__.Word instance at 0x11800a908>]",Naima,2_0,False,False,"[[""who's""], ['that'], [""who's""]]",who'swho'sthat,thatwho'swho's,0.166666666667,-0.182321556794,True,-0.4054651081081643
59,59,"[<__main__.Word instance at 0x11800a9e0>
 <__main__.Word instance at 0x11800a878>
 <__main__.Word instance at 0x11800aab8>
 <__main__.Word instance at 0x11800a950>
 <__main__.Word instance at 0x11800a6c8>]",Naima,2_0,False,False,"[['that'], [""who's""], [""who's""], ['that'], ['who']]",whowho'sthatwho'sthat,thatwhowho'sthatwho's,0.00833333333333,-0.00836824967052,True,-0.03390155167568134
60,60,"[<__main__.Word instance at 0x11800acf8>
 <__main__.Word instance at 0x11800abd8>]",Naima,2_0,False,False,"[[""what's""], ['that']]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
61,61,"[<__main__.Word instance at 0x11800ae60>
 <__main__.Word instance at 0x11800ad40>
 <__main__.Word instance at 0x11800af80>
 <__main__.Word instance at 0x11800ab90>]",Naima,2_0,False,False,"[['I', 'think'], ['the'], ['kitty']]",Ithinkthekitty,theIthinkkitty,0.166666666667,-0.182321556794,False,-0.1823215567939546
62,62,"[<__main__.Word instance at 0x11800acb0>
 <__main__.Word instance at 0x11800d050>
 <__main__.Word instance at 0x11800d200>
 <__main__.Word instance at 0x11800d0e0>
 <__main__.Word instance at 0x11800d3b0>]",Naima,2_0,False,False,"[['a'], [""that's""], ['kitty'], ['I', 'think']]",Ithinkthat'sakitty,athat'sIthinkkitty,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
63,63,"[<__main__.Word instance at 0x11800d440>
 <__main__.Word instance at 0x11800d170>]",Naima,2_0,False,True,"[['meow'], ['meow']]",meowmeow,meowmeow,0.5,0.69314718056,True,-0.0
64,64,"[<__main__.Word instance at 0x11800d248>
 <__main__.Word instance at 0x11800d710>]",Naima,2_0,False,True,"[['a', 'pig']]",apig,apig,1.0,0.0,False,-0.0
65,65,[<__main__.Word instance at 0x11800d7e8>],Naima,2_0,False,True,[['pig']],pig,pig,1.0,0.0,False,-0.0
66,66,[<__main__.Word instance at 0x11800d878>],Naima,2_0,False,True,[['pig']],pig,pig,1.0,0.0,False,-0.0
67,67,[<__main__.Word instance at 0x11800da70>],Naima,2_0,False,True,[['pig']],pig,pig,1.0,0.0,False,-0.0
68,68,"[<__main__.Word instance at 0x11800db48>
 <__main__.Word instance at 0x11800d6c8>
 <__main__.Word instance at 0x11800dbd8>
 <__main__.Word instance at 0x11800de18>
 <__main__.Word instance at 0x11800da28>
 <__main__.Word instance at 0x11800dea8>
 <__main__.Word instance at 0x11800dd88>
 <__main__.Word instance at 0x11800df80>
 <__main__.Word instance at 0x11800dd40>
 <__main__.Word instance at 0x11800dab8>]",Naima,2_0,False,False,"[['this'], ['to'], ['to', 'read'], ['read'], ['what'], ['doing'], ['pig'], ['is'], ['he']]",readthistoreadtopigwhatishedoing,ishedoingpigtoreadwhatthistoread,2.7557319224e-06,-2.75573571947e-06,False,-2.7557357194686928e-06
69,69,"[<__main__.Word instance at 0x11800def0>
 <__main__.Word instance at 0x11800dfc8>
 <__main__.Word instance at 0x1180100e0>]",Naima,2_0,False,True,"[['you'], ['read'], ['this']]",youreadthis,youreadthis,0.166666666667,1.79175946923,False,1.791759469228055
70,70,"[<__main__.Word instance at 0x118010320>
 <__main__.Word instance at 0x1180101b8>]",Naima,2_0,False,True,"[['the'], ['pig']]",thepig,thepig,0.5,0.69314718056,False,0.6931471805599453
71,71,"[<__main__.Word instance at 0x118010560>
 <__main__.Word instance at 0x118010440>]",Naima,2_0,False,False,"[['read'], ['again']]",readagain,againread,0.5,-0.69314718056,False,-0.6931471805599453
72,72,[<__main__.Word instance at 0x1180105f0>],Naima,2_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
73,73,"[<__main__.Word instance at 0x1180107a0>
 <__main__.Word instance at 0x118010998>
 <__main__.Word instance at 0x1180106c8>
 <__main__.Word instance at 0x118010b48>]",Naima,2_0,False,False,"[['what'], ['so'], ['she'], ['does']]",whatdoessheso,doesshesowhat,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
74,74,"[<__main__.Word instance at 0x118010d88>
 <__main__.Word instance at 0x118010b90>
 <__main__.Word instance at 0x118010dd0>
 <__main__.Word instance at 0x118010fc8>]",Naima,2_0,False,False,"[['pig'], ['the'], ['pig'], ['ate']]",atethepigpig,thepigpigate,0.0416666666667,-0.0425596144188,True,-0.08701137698962981
75,75,[<__main__.Word instance at 0x1180108c0>],Naima,2_0,False,True,[['see']],see,see,1.0,0.0,False,-0.0
76,76,"[<__main__.Word instance at 0x118013200>
 <__main__.Word instance at 0x118013290>
 <__main__.Word instance at 0x118013440>]",Naima,2_0,False,True,"[['sticky'], ['she', 'gets']]",shegetssticky,shegetssticky,0.5,0.69314718056,False,0.6931471805599453
77,77,"[<__main__.Word instance at 0x118013638>
 <__main__.Word instance at 0x1180134d0>
 <__main__.Word instance at 0x1180136c8>]",Naima,2_0,False,False,"[['the'], ['pig'], [""it's""]]",it'sthepig,thepigit's,0.166666666667,-0.182321556794,False,-0.1823215567939546
78,78,[<__main__.Word instance at 0x1180138c0>],Naima,2_0,False,True,[['bath']],bath,bath,1.0,0.0,False,-0.0
79,79,[<__main__.Word instance at 0x118013950>],Naima,2_0,False,True,[['bath']],bath,bath,1.0,0.0,False,-0.0
80,80,[<__main__.Word instance at 0x118013d40>],Naima,2_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
81,81,"[<__main__.Word instance at 0x118013d88>
 <__main__.Word instance at 0x118013c20>]",Naima,2_0,False,True,"[['bath'], ['bubble']]",bubblebath,bubblebath,0.5,0.69314718056,False,0.6931471805599453
82,82,[<__main__.Word instance at 0x118013b48>],Naima,2_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
83,83,"[<__main__.Word instance at 0x118013c68>
 <__main__.Word instance at 0x118013170>
 <__main__.Word instance at 0x118016098>]",Naima,2_0,False,False,"[['ducky'], ['a'], ['rubber']]",arubberducky,aduckyrubber,0.166666666667,-0.182321556794,False,-0.1823215567939546
84,84,"[<__main__.Word instance at 0x118016518>
 <__main__.Word instance at 0x118016440>
 <__main__.Word instance at 0x118016710>
 <__main__.Word instance at 0x1180165a8>
 <__main__.Word instance at 0x1180167a0>]",Naima,2_0,False,False,"[['she', 'has'], ['ducky'], ['rubber'], ['a']]",shehasarubberducky,aduckyshehasrubber,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
85,85,"[<__main__.Word instance at 0x118016830>
 <__main__.Word instance at 0x118016a28>
 <__main__.Word instance at 0x1180166c8>
 <__main__.Word instance at 0x118016bd8>
 <__main__.Word instance at 0x118016ab8>
 <__main__.Word instance at 0x118016d88>
 <__main__.Word instance at 0x118016c68>
 <__main__.Word instance at 0x118016f80>
 <__main__.Word instance at 0x118016e18>]",Naima,2_0,False,False,"[['over'], ['and'], ['there'], ['the'], ['and'], ['the', 'dog'], ['are'], ['cat']]",andthedogandthecatareoverthere,therearethecatandandthedogover,2.48015873016e-05,-2.4801894866e-05,True,-4.9604404881379266e-05
86,86,[<__main__.Word instance at 0x118016fc8>],Naima,2_0,False,True,[['duck']],duck,duck,1.0,0.0,False,-0.0
87,87,"[<__main__.Word instance at 0x118016320>
 <__main__.Word instance at 0x11801b098>
 <__main__.Word instance at 0x11801b128>
 <__main__.Word instance at 0x11801b320>
 <__main__.Word instance at 0x11801b1b8>
 <__main__.Word instance at 0x11801b3b0>
 <__main__.Word instance at 0x11801b560>]",Naima,2_0,False,False,"[['there'], [""it's""], ['pig'], ['doing'], ['the'], ['the'], ['pig']]",it'sthepigthepigdoingthere,therepigit'sthepigthedoing,0.000198412698413,-0.000198432384816,True,-0.000793965901176512
88,88,"[<__main__.Word instance at 0x11801b710>
 <__main__.Word instance at 0x11801b5f0>
 <__main__.Word instance at 0x11801b7e8>
 <__main__.Word instance at 0x11801b4d0>]",Naima,2_0,False,False,"[['the'], ['pig'], ['there'], ['doing']]",thepigdoingthere,therethepigdoing,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
89,89,[<__main__.Word instance at 0x11801b758>],Naima,2_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
90,90,"[<__main__.Word instance at 0x11801b5a8>
 <__main__.Word instance at 0x11801ba70>
 <__main__.Word instance at 0x11801bb00>
 <__main__.Word instance at 0x11801b9e0>]",Naima,2_0,False,False,"[['to', 'sit'], ['has'], ['and']]",hastositand,andhastosit,0.166666666667,-0.182321556794,False,-0.1823215567939546
91,91,"[<__main__.Word instance at 0x11801bb90>
 <__main__.Word instance at 0x11801be60>
 <__main__.Word instance at 0x11801bd40>
 <__main__.Word instance at 0x11801bef0>
 <__main__.Word instance at 0x11801be18>
 <__main__.Word instance at 0x11801b2d8>
 <__main__.Word instance at 0x11801e098>]",Naima,2_0,False,False,"[['has'], ['to'], ['nurse'], ['has'], ['and'], ['to', 'sit']]",hastohastositandnurse,nursetoandtosithashas,0.00138888888889,-0.00138985428905,True,-0.002781642961876803
92,92,"[<__main__.Word instance at 0x11801e200>
 <__main__.Word instance at 0x11801e0e0>
 <__main__.Word instance at 0x11801e3b0>]",Naima,2_0,False,False,"[['who'], ['is'], ['that']]",whoisthat,isthatwho,0.166666666667,-0.182321556794,False,-0.1823215567939546
93,93,"[<__main__.Word instance at 0x11801e5a8>
 <__main__.Word instance at 0x11801e440>]",Naima,2_0,False,False,"[[""who's""], ['that']]",who'sthat,thatwho's,0.5,-0.69314718056,False,-0.6931471805599453
94,94,"[<__main__.Word instance at 0x11801e368>
 <__main__.Word instance at 0x11801e758>
 <__main__.Word instance at 0x11801e8c0>]",Naima,2_0,False,False,"[['to', 'read'], ['that']]",toreadthat,thattoread,0.5,-0.69314718056,False,-0.6931471805599453
