,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,repetition,correctedscore
65,65,"[<__main__.Word instance at 0x1180c10e0>
 <__main__.Word instance at 0x1180c14d0>
 <__main__.Word instance at 0x1180c1290>
 <__main__.Word instance at 0x1180c15f0>
 <__main__.Word instance at 0x1180c16c8>
 <__main__.Word instance at 0x1180c1560>]",Violet,3_6,False,False,"[['from'], ['bunnies'], ['the', 'Easter'], ['the', 'attack']]",theattackfromtheEasterbunnies,theattacktheEasterfrombunnies,0.0416666666667,False,-0.04255961441879589
66,66,"[<__main__.Word instance at 0x1180c1638>
 <__main__.Word instance at 0x1180c1908>
 <__main__.Word instance at 0x1180c1830>
 <__main__.Word instance at 0x1180c1bd8>
 <__main__.Word instance at 0x1180c1b00>
 <__main__.Word instance at 0x1180c1dd0>
 <__main__.Word instance at 0x1180c1c68>
 <__main__.Word instance at 0x1180c1e60>
 <__main__.Word instance at 0x1180c19e0>
 <__main__.Word instance at 0x1180c1ef0>
 <__main__.Word instance at 0x1180c1f80>
 <__main__.Word instance at 0x1180c1d88>]",Violet,3_6,False,False,"[['the', 'attack'], ['Minnie'], ['from'], ['and', 'Moo'], ['the', 'Easter'], ['Minnie'], ['bunnies'], ['and', 'Moo']]",MinnieandMooMinnieandMootheattackfromtheEasterbunnies,theattackbunniesandMooMinnieandMoofromtheEasterMinnie,9.92063492063e-05,True,-9.921127048169414e-05
67,67,"[<__main__.Word instance at 0x1180c4320>
 <__main__.Word instance at 0x1180c4200>
 <__main__.Word instance at 0x1180c43b0>]",Violet,3_6,False,False,"[['funny'], [""it's""], ['one']]",it'sfunnyone,oneit'sfunny,0.166666666667,False,-0.1823215567939546
68,68,"[<__main__.Word instance at 0x1180c4488>
 <__main__.Word instance at 0x1180c41b8>
 <__main__.Word instance at 0x1180c4680>
 <__main__.Word instance at 0x1180c4560>
 <__main__.Word instance at 0x1180c4830>
 <__main__.Word instance at 0x1180c4710>
 <__main__.Word instance at 0x1180c4a28>]",Violet,3_6,True,,,Minniesnoozedundertheoldoaktree,,,NaN,NaN
69,69,[<__main__.Word instance at 0x1180c4ab8>],Violet,3_6,False,True,[['no']],no,no,1.0,False,-0.0
70,70,"[<__main__.Word instance at 0x1180c4c68>
 <__main__.Word instance at 0x1180c4b48>]",Violet,3_6,False,False,"[['rabbit'], ['Easter']]",Easterrabbit,rabbitEaster,0.5,False,-0.6931471805599453
71,71,"[<__main__.Word instance at 0x1180c47e8>
 <__main__.Word instance at 0x1180c4f38>]",Violet,3_6,False,True,"[['no'], ['Easter']]",noEaster,noEaster,0.5,False,0.6931471805599453
72,72,"[<__main__.Word instance at 0x1180c71b8>
 <__main__.Word instance at 0x1180c7098>
 <__main__.Word instance at 0x1180c7248>
 <__main__.Word instance at 0x1180c7560>
 <__main__.Word instance at 0x1180c7488>]",Violet,3_6,False,False,"[[""I'm""], ['too', 'big'], ['Easter', 'bunny']]",I'mtoobigEasterbunny,toobigI'mEasterbunny,0.166666666667,False,-0.1823215567939546
73,73,[<__main__.Word instance at 0x1180c7878>],Violet,3_6,False,True,[['other']],other,other,1.0,False,-0.0
74,74,[<__main__.Word instance at 0x1180c75a8>],Violet,3_6,False,True,[['Elvis']],Elvis,Elvis,1.0,False,-0.0
75,75,"[<__main__.Word instance at 0x1180c7c20>
 <__main__.Word instance at 0x1180c7dd0>
 <__main__.Word instance at 0x1180c7fc8>
 <__main__.Word instance at 0x1180c7e60>
 <__main__.Word instance at 0x1180ca368>
 <__main__.Word instance at 0x1180ca290>
 <__main__.Word instance at 0x1180ca4d0>]",Violet,3_6,True,,,I'mnothereIwenttoAus,,,NaN,NaN
76,76,[<__main__.Word instance at 0x1180ca5a8>],Violet,3_6,True,,,trailia,,,NaN,NaN
77,77,[<__main__.Word instance at 0x1180ca7a0>],Violet,3_6,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
78,78,[<__main__.Word instance at 0x1180ca830>],Violet,3_6,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
79,79,"[<__main__.Word instance at 0x1180caa28>
 <__main__.Word instance at 0x1180ca8c0>
 <__main__.Word instance at 0x1180cab00>
 <__main__.Word instance at 0x1180ca098>]",Violet,3_6,False,False,"[['go', 'drive'], ['the', 'pigs']]",godrivethepigs,thepigsgodrive,0.5,False,-0.6931471805599453
80,80,[<__main__.Word instance at 0x1180cab90>],Violet,3_6,False,True,[['pig']],pig,pig,1.0,False,-0.0
81,81,"[<__main__.Word instance at 0x1180cad40>
 <__main__.Word instance at 0x1180ca758>]",Violet,3_6,False,False,"[['pig'], ['another']]",anotherpig,piganother,0.5,False,-0.6931471805599453
82,82,[<__main__.Word instance at 0x1180cd050>],Violet,3_6,False,True,[['pig']],pig,pig,1.0,False,-0.0
83,83,"[<__main__.Word instance at 0x1180cd200>
 <__main__.Word instance at 0x1180cd488>]",Violet,3_6,False,False,"[['another'], ['pig']]",anotherpig,piganother,0.5,False,-0.6931471805599453
84,84,"[<__main__.Word instance at 0x1180cd3f8>
 <__main__.Word instance at 0x1180cd680>]",Violet,3_6,False,True,"[['Easter', 'bunny']]",Easterbunny,Easterbunny,1.0,False,-0.0
85,85,"[<__main__.Word instance at 0x1180cd830>
 <__main__.Word instance at 0x1180cd710>]",Violet,3_6,False,False,"[[""we're""], ['here']]",we'rehere,herewe're,0.5,False,-0.6931471805599453
86,86,[<__main__.Word instance at 0x1180cd8c0>],Violet,3_6,False,True,[['Hamlet']],Hamlet,Hamlet,1.0,False,-0.0
87,87,[<__main__.Word instance at 0x1180cd0e0>],Violet,3_6,True,,,Mom,,,NaN,NaN
88,88,"[<__main__.Word instance at 0x1180cdb48>
 <__main__.Word instance at 0x1180cdea8>
 <__main__.Word instance at 0x1180cdd40>
 <__main__.Word instance at 0x1180cdf38>
 <__main__.Word instance at 0x1180cdc20>]",Violet,3_6,True,,,allthepigslookalike,,,NaN,NaN
89,89,"[<__main__.Word instance at 0x1180cdfc8>
 <__main__.Word instance at 0x1180d0440>
 <__main__.Word instance at 0x1180d05f0>
 <__main__.Word instance at 0x1180d0878>
 <__main__.Word instance at 0x1180d07a0>]",Violet,3_6,False,False,"[['because'], [""they're""], ['color'], ['the', 'same']]",becausethey'rethesamecolor,becausethesamecolorthey're,0.0416666666667,False,-0.04255961441879589
90,90,"[<__main__.Word instance at 0x1180d0680>
 <__main__.Word instance at 0x1180d0a28>]",Violet,3_6,False,True,"[['the'], ['closer']]",thecloser,thecloser,0.5,False,0.6931471805599453
91,91,"[<__main__.Word instance at 0x1180d0b48>
 <__main__.Word instance at 0x1180d0320>]",Violet,3_6,False,True,"[['a', 'sheep']]",asheep,asheep,1.0,False,-0.0
92,92,"[<__main__.Word instance at 0x1180d0ab8>
 <__main__.Word instance at 0x1180d0d88>
 <__main__.Word instance at 0x1180d0cb0>]",Violet,3_6,False,False,"[['and'], ['one'], ['said']]",andonesaid,oneandsaid,0.166666666667,False,-0.1823215567939546
93,93,[<__main__.Word instance at 0x1180d04d0>],Violet,3_6,True,,,chapter,,,NaN,NaN
94,94,[<__main__.Word instance at 0x1180d0c68>],Violet,3_6,False,True,[['five']],five,five,1.0,False,-0.0
95,95,"[<__main__.Word instance at 0x1180d0b90>
 <__main__.Word instance at 0x1180d3128>]",Violet,3_6,False,True,"[['the', 'Easter']]",theEaster,theEaster,1.0,False,-0.0
96,96,"[<__main__.Word instance at 0x1180d3200>
 <__main__.Word instance at 0x1180d3440>
 <__main__.Word instance at 0x1180d30e0>
 <__main__.Word instance at 0x1180d34d0>
 <__main__.Word instance at 0x1180d36c8>]",Violet,3_6,False,True,"[[""wasn't""], ['but'], ['Easter', 'bunny'], ['he']]",buthewasn'tEasterbunny,buthewasn'tEasterbunny,0.0416666666667,False,3.1780538303479458
97,97,"[<__main__.Word instance at 0x1180d37a0>
 <__main__.Word instance at 0x1180d3320>]",Violet,3_6,False,True,"[['Easter', 'bunny']]",Easterbunny,Easterbunny,1.0,False,-0.0
98,98,"[<__main__.Word instance at 0x1180d3830>
 <__main__.Word instance at 0x1180d3a70>
 <__main__.Word instance at 0x1180d3680>]",Violet,3_6,False,False,"[[""I've""], ['no'], ['never']]",I'veneverno,neverI'veno,0.166666666667,False,-0.1823215567939546
99,99,"[<__main__.Word instance at 0x1180d3b00>
 <__main__.Word instance at 0x1180d3d40>
 <__main__.Word instance at 0x1180d3950>]",Violet,3_6,False,False,"[['the', 'Easter'], ['bunny']]",theEasterbunny,bunnytheEaster,0.5,False,-0.6931471805599453
100,100,[<__main__.Word instance at 0x1180d3dd0>],Violet,3_6,False,True,[['no']],no,no,1.0,False,-0.0
101,101,"[<__main__.Word instance at 0x1180d3fc8>
 <__main__.Word instance at 0x1180d6248>]",Violet,3_6,False,True,"[['Easter', 'bunny']]",Easterbunny,Easterbunny,1.0,False,-0.0
102,102,"[<__main__.Word instance at 0x1180d6560>
 <__main__.Word instance at 0x1180d63f8>]",Violet,3_6,True,,,chaptersix,,,NaN,NaN
103,103,"[<__main__.Word instance at 0x1180d6758>
 <__main__.Word instance at 0x1180d6368>]",Violet,3_6,False,True,"[['the', 'Easter']]",theEaster,theEaster,1.0,False,-0.0
104,104,[<__main__.Word instance at 0x1180d66c8>],Violet,3_6,False,True,[['what']],what,what,1.0,False,-0.0
105,105,[<__main__.Word instance at 0x1180d6440>],Violet,3_6,False,True,[['cow']],cow,cow,1.0,False,-0.0
106,106,"[<__main__.Word instance at 0x1180d6b00>
 <__main__.Word instance at 0x1180d69e0>]",Violet,3_6,False,False,"[['zoo'], ['cow']]",zoocow,cowzoo,0.5,False,-0.6931471805599453
107,107,"[<__main__.Word instance at 0x1180d6cb0>
 <__main__.Word instance at 0x1180d6ef0>
 <__main__.Word instance at 0x1180d6830>
 <__main__.Word instance at 0x1180d6f80>]",Violet,3_6,False,False,"[['are'], ['when'], ['going'], ['you']]",whenareyougoing,areyougoingwhen,0.0416666666667,False,-0.04255961441879589
108,108,"[<__main__.Word instance at 0x1180d90e0>
 <__main__.Word instance at 0x1180d92d8>
 <__main__.Word instance at 0x1180d91b8>]",Violet,3_6,False,False,"[[""it's""], ['moo'], ['a']]",it'samoo,amooit's,0.166666666667,False,-0.1823215567939546
109,109,[<__main__.Word instance at 0x1180d9368>],Violet,3_6,True,,,Mom,,,NaN,NaN
110,110,"[<__main__.Word instance at 0x1180d9518>
 <__main__.Word instance at 0x1180d97a0>]",Violet,3_6,False,True,"[['bunny'], ['big']]",bigbunny,bigbunny,0.5,False,0.6931471805599453
111,111,"[<__main__.Word instance at 0x1180d96c8>
 <__main__.Word instance at 0x1180d9908>
 <__main__.Word instance at 0x1180d9710>
 <__main__.Word instance at 0x1180d9ab8>
 <__main__.Word instance at 0x1180d99e0>]",Violet,3_6,False,False,"[['big'], ['ones'], ['there'], ['other'], ['were']]",therewereotherbigones,therewereotheronesbig,0.00833333333333,False,-0.00836824967051658
112,112,"[<__main__.Word instance at 0x1180d97e8>
 <__main__.Word instance at 0x1180d9c68>]",Violet,3_6,False,True,"[['Easter', 'bunny']]",Easterbunny,Easterbunny,1.0,False,-0.0
113,113,"[<__main__.Word instance at 0x1180d9cf8>
 <__main__.Word instance at 0x1180d9440>]",Violet,3_6,False,True,"[['Easter', 'bunny']]",Easterbunny,Easterbunny,1.0,False,-0.0
114,114,"[<__main__.Word instance at 0x1180d9a28>
 <__main__.Word instance at 0x1180d9b00>]",Violet,3_6,False,False,"[['button'], ['belly']]",bellybutton,buttonbelly,0.5,False,-0.6931471805599453
115,115,[<__main__.Word instance at 0x1180d9ef0>],Violet,3_6,False,True,[['ah']],ah,ah,1.0,False,-0.0
116,116,[<__main__.Word instance at 0x1180dc050>],Violet,3_6,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
117,117,"[<__main__.Word instance at 0x1180dc170>
 <__main__.Word instance at 0x1180dc320>
 <__main__.Word instance at 0x1180dc248>
 <__main__.Word instance at 0x1180dc4d0>
 <__main__.Word instance at 0x1180dc3f8>
 <__main__.Word instance at 0x1180dca28>]",Violet,3_6,False,False,"[['said'], ['it'], ['my'], ['was'], ['okay'], ['mom']]",mymomsaiditwasokay,saiditwasmymomokay,0.00138888888889,False,-0.0013898542890543016
118,118,"[<__main__.Word instance at 0x1180dca70>
 <__main__.Word instance at 0x1180dc758>]",Violet,3_6,True,,,Momsaid,,,NaN,NaN
119,119,[<__main__.Word instance at 0x1180dcbd8>],Violet,3_6,False,True,[['one']],one,one,1.0,False,-0.0
120,120,[<__main__.Word instance at 0x1180dcd40>],Violet,3_6,True,,,baa,,,NaN,NaN
121,121,"[<__main__.Word instance at 0x1180dcf80>
 <__main__.Word instance at 0x1180dcea8>
 <__main__.Word instance at 0x1180dce60>
 <__main__.Word instance at 0x1180dcf38>]",Violet,3_6,False,False,"[['it'], ['I', ""don't""], ['want']]",Idon'twantit,wantitIdon't,0.166666666667,False,-0.1823215567939546
122,122,"[<__main__.Word instance at 0x1180df098>
 <__main__.Word instance at 0x1180df290>
 <__main__.Word instance at 0x1180df128>]",Violet,3_6,False,False,"[['this'], ['look', 'at']]",lookatthis,thislookat,0.5,False,-0.6931471805599453
123,123,[<__main__.Word instance at 0x1180df3f8>],Violet,3_6,False,True,[['white']],white,white,1.0,False,-0.0
124,124,"[<__main__.Word instance at 0x1180df5a8>
 <__main__.Word instance at 0x1180df488>]",Violet,3_6,False,False,"[['read'], ['these']]",readthese,theseread,0.5,False,-0.6931471805599453
125,125,[<__main__.Word instance at 0x1180df638>],Violet,3_6,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
126,126,"[<__main__.Word instance at 0x1180df998>
 <__main__.Word instance at 0x1180df878>
 <__main__.Word instance at 0x1180dfb48>
 <__main__.Word instance at 0x1180dfa28>
 <__main__.Word instance at 0x1180dfcb0>]",Violet,3_6,False,False,"[['which'], ['want'], ['do', 'you'], ['one']]",whichonedoyouwant,wantonedoyouwhich,0.0416666666667,False,-0.04255961441879589
127,127,"[<__main__.Word instance at 0x1180dfdd0>
 <__main__.Word instance at 0x1180dfb90>]",Violet,3_6,False,True,"[['the', 'potato']]",thepotato,thepotato,1.0,False,-0.0
128,128,"[<__main__.Word instance at 0x1180df248>
 <__main__.Word instance at 0x1180dfef0>
 <__main__.Word instance at 0x1180dfc68>
 <__main__.Word instance at 0x1180e3098>
 <__main__.Word instance at 0x1180e31b8>
 <__main__.Word instance at 0x1180e3248>]",Violet,3_6,False,False,"[['bed'], ['of'], ['the'], ['night'], ['the', 'living']]",thenightofthelivingbed,nightofthelivingbedthe,0.00833333333333,False,-0.00836824967051658
