,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,repetition,correctedscore
18,18,"[<__main__.Word instance at 0x118a6db90>
 <__main__.Word instance at 0x118a6df38>
 <__main__.Word instance at 0x118a6db00>
 <__main__.Word instance at 0x118a6dfc8>
 <__main__.Word instance at 0x118a6dc68>
 <__main__.Word instance at 0x118a6dd40>
 <__main__.Word instance at 0x118a6dea8>]",Violet,2_6,False,False,"[['itsy', 'bitsy'], ['read'], ['spider'], [""I'd""], ['rather'], ['yeah']]",yeahI'dratherreaditsybitsyspider,spideryeahI'dratheritsybitsyread,0.00138888888889,False,-0.0013898542890543016
19,19,"[<__main__.Word instance at 0x118a71170>
 <__main__.Word instance at 0x118a71320>
 <__main__.Word instance at 0x118a71200>]",Violet,2_6,False,True,"[['spout'], ['itsy', 'bitsy']]",itsybitsyspout,itsybitsyspout,0.5,False,0.6931471805599453
20,20,"[<__main__.Word instance at 0x118a71290>
 <__main__.Word instance at 0x118a715a8>
 <__main__.Word instance at 0x118a713b0>
 <__main__.Word instance at 0x118a71680>]",Violet,2_6,False,False,"[['down'], ['came'], ['the'], ['out']]",downcametheout,thecameoutdown,0.0416666666667,False,-0.04255961441879589
21,21,"[<__main__.Word instance at 0x118a71758>
 <__main__.Word instance at 0x118a715f0>
 <__main__.Word instance at 0x118a71830>]",Violet,2_6,False,False,"[['came'], ['the', 'sun']]",camethesun,thesuncame,0.5,False,-0.6931471805599453
22,22,"[<__main__.Word instance at 0x118a71908>
 <__main__.Word instance at 0x118a717a0>
 <__main__.Word instance at 0x118a71a28>
 <__main__.Word instance at 0x118a712d8>
 <__main__.Word instance at 0x118a71bd8>]",Violet,2_6,False,False,"[['and', 'then'], ['again'], ['start'], ['we']]",andthenwestartagain,westartagainandthen,0.0416666666667,False,-0.04255961441879589
23,23,"[<__main__.Word instance at 0x118a71cb0>
 <__main__.Word instance at 0x118a71950>
 <__main__.Word instance at 0x118a71d40>
 <__main__.Word instance at 0x118a71c20>
 <__main__.Word instance at 0x118a71f38>]",Violet,2_6,False,False,"[['I'], ['but'], ['have'], ['this', 'one']]",butIhavethisone,havethisonebutI,0.0416666666667,False,-0.04255961441879589
24,24,"[<__main__.Word instance at 0x118a71f80>
 <__main__.Word instance at 0x118a71b90>
 <__main__.Word instance at 0x118a74170>
 <__main__.Word instance at 0x118a74098>
 <__main__.Word instance at 0x118a74200>
 <__main__.Word instance at 0x118a74290>]",Violet,2_6,False,False,"[['you', ""don't""], ['now'], ['count'], ['this', 'one']]",nowyoudon'tcountthisone,countthisonenowyoudon't,0.0416666666667,False,-0.04255961441879589
25,25,"[<__main__.Word instance at 0x118a74440>
 <__main__.Word instance at 0x118a74680>]",Violet,2_6,False,True,"[['count'], ['it']]",countit,countit,0.5,False,0.6931471805599453
26,26,[<__main__.Word instance at 0x118a74b00>],Violet,2_6,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
27,27,[<__main__.Word instance at 0x118a74b90>],Violet,2_6,False,True,[['in']],in,in,1.0,False,-0.0
28,28,[<__main__.Word instance at 0x118a74d88>],Violet,2_6,False,True,[['one']],one,one,1.0,False,-0.0
29,29,"[<__main__.Word instance at 0x118a74e60>
 <__main__.Word instance at 0x118a74998>
 <__main__.Word instance at 0x118a74ef0>]",Violet,2_6,False,False,"[['this', 'one'], ['two']]",thisonetwo,twothisone,0.5,False,-0.6931471805599453
30,30,"[<__main__.Word instance at 0x118a77050>
 <__main__.Word instance at 0x118a77248>]",Violet,2_6,False,True,"[['this', 'one']]",thisone,thisone,1.0,False,-0.0
31,31,"[<__main__.Word instance at 0x118a77440>
 <__main__.Word instance at 0x118a772d8>]",Violet,2_6,False,True,"[['this', 'one']]",thisone,thisone,1.0,False,-0.0
32,32,"[<__main__.Word instance at 0x118a77200>
 <__main__.Word instance at 0x118a776c8>
 <__main__.Word instance at 0x118a77560>
 <__main__.Word instance at 0x118a777a0>
 <__main__.Word instance at 0x118a773f8>
 <__main__.Word instance at 0x118a77998>]",Violet,2_6,False,False,"[['this', 'is'], ['one'], ['and'], ['the'], ['brother']]",andthisisthebrotherone,onethisisandthebrother,0.00833333333333,False,-0.00836824967051658
33,33,"[<__main__.Word instance at 0x118a77ab8>
 <__main__.Word instance at 0x118a77b90>
 <__main__.Word instance at 0x118a77a28>
 <__main__.Word instance at 0x118a77c68>
 <__main__.Word instance at 0x118a77680>
 <__main__.Word instance at 0x118a77cf8>]",Violet,2_6,False,False,"[['the'], ['this', 'is'], ['daddy'], ['one'], ['and']]",andthisisthedaddyone,daddyandtheonethisis,0.00833333333333,False,-0.00836824967051658
34,34,"[<__main__.Word instance at 0x118a77ef0>
 <__main__.Word instance at 0x118a77d88>]",Violet,2_6,False,True,"[['this', 'one']]",thisone,thisone,1.0,False,-0.0
35,35,"[<__main__.Word instance at 0x118a77950>
 <__main__.Word instance at 0x118a77f38>]",Violet,2_6,False,True,"[['this'], ['ones']]",thisones,thisones,0.5,False,0.6931471805599453
36,36,[<__main__.Word instance at 0x118a77b00>],Violet,2_6,False,True,[['no']],no,no,1.0,False,-0.0
37,37,[<__main__.Word instance at 0x118a7a1b8>],Violet,2_6,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
38,38,"[<__main__.Word instance at 0x118a7a248>
 <__main__.Word instance at 0x118a7a128>
 <__main__.Word instance at 0x118a7a440>
 <__main__.Word instance at 0x118a7a2d8>
 <__main__.Word instance at 0x118a7a518>
 <__main__.Word instance at 0x118a7a5a8>]",Violet,2_6,False,False,"[['books'], ['those'], ['read'], ['you', 'gonna'], ['are']]",areyougonnareadthosebooks,arethosebooksyougonnaread,0.00833333333333,False,-0.00836824967051658
39,39,[<__main__.Word instance at 0x118a7a638>],Violet,2_6,False,True,[['okay']],okay,okay,1.0,False,-0.0
40,40,"[<__main__.Word instance at 0x118a7a998>
 <__main__.Word instance at 0x118a7ac68>
 <__main__.Word instance at 0x118a7ab00>
 <__main__.Word instance at 0x118a7ad40>
 <__main__.Word instance at 0x118a7a830>
 <__main__.Word instance at 0x118a7ae18>]",Violet,2_6,False,False,"[['game'], ['read'], ['read'], ['book'], ['read'], ['the']]",readreadreadthegamebook,thegamebookreadreadread,0.00833333333333,True,-0.00836824967051658
41,41,[<__main__.Word instance at 0x118a7aea8>],Violet,2_6,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
42,42,[<__main__.Word instance at 0x118a7af38>],Violet,2_6,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
43,43,"[<__main__.Word instance at 0x118a7e098>
 <__main__.Word instance at 0x118a7e2d8>
 <__main__.Word instance at 0x118a7e170>
 <__main__.Word instance at 0x118a7e368>
 <__main__.Word instance at 0x118a7e518>]",Violet,2_6,False,False,"[['is'], ['itsy', 'bitsy'], ['spider'], ['where']]",whereisitsybitsyspider,iswherespideritsybitsy,0.0416666666667,False,-0.04255961441879589
44,44,"[<__main__.Word instance at 0x118a7e6c8>
 <__main__.Word instance at 0x118a7e5f0>
 <__main__.Word instance at 0x118a7e7a0>
 <__main__.Word instance at 0x118a7e5a8>
 <__main__.Word instance at 0x118a7e878>]",Violet,2_6,False,True,"[['go'], ['it'], ['does'], ['in', 'there']]",doesitgointhere,doesitgointhere,0.0416666666667,False,3.1780538303479458
45,45,"[<__main__.Word instance at 0x118a7e908>
 <__main__.Word instance at 0x118a7e7e8>
 <__main__.Word instance at 0x118a7eab8>]",Violet,2_6,False,False,"[['it'], ['there'], ['went']]",itwentthere,thereitwent,0.166666666667,False,-0.1823215567939546
46,46,[<__main__.Word instance at 0x118a7ed40>],Violet,2_6,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
47,47,[<__main__.Word instance at 0x118a7ee18>],Violet,2_6,False,True,[['what']],what,what,1.0,False,-0.0
48,48,[<__main__.Word instance at 0x118a7eea8>],Violet,2_6,False,True,[['the']],the,the,1.0,False,-0.0
49,49,[<__main__.Word instance at 0x118a7ee60>],Violet,2_6,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
50,50,"[<__main__.Word instance at 0x118a7efc8>
 <__main__.Word instance at 0x118a7ef80>
 <__main__.Word instance at 0x118a7eef0>
 <__main__.Word instance at 0x118a810e0>]",Violet,2_6,False,False,"[['I'], [""can't""], ['open'], ['it']]",Ican'topenit,can'topenitI,0.0416666666667,False,-0.04255961441879589
51,51,"[<__main__.Word instance at 0x118a81290>
 <__main__.Word instance at 0x118a815a8>
 <__main__.Word instance at 0x118a814d0>
 <__main__.Word instance at 0x118a81878>]",Violet,2_6,False,False,"[['the', 'beach'], ['along'], ['get']]",getalongthebeach,alonggetthebeach,0.166666666667,False,-0.1823215567939546
52,52,"[<__main__.Word instance at 0x118a81b90>
 <__main__.Word instance at 0x118a81998>
 <__main__.Word instance at 0x118a81bd8>
 <__main__.Word instance at 0x118a81908>]",Violet,2_6,False,False,"[['the', 'beach'], ['along'], ['get']]",getalongthebeach,alonggetthebeach,0.166666666667,False,-0.1823215567939546
53,53,"[<__main__.Word instance at 0x118a81ab8>
 <__main__.Word instance at 0x118a81e18>
 <__main__.Word instance at 0x118a81638>
 <__main__.Word instance at 0x118a81ef0>]",Violet,2_6,False,False,"[['get'], ['the', 'beach'], ['along']]",getalongthebeach,alonggetthebeach,0.166666666667,False,-0.1823215567939546
54,54,"[<__main__.Word instance at 0x118a81f80>
 <__main__.Word instance at 0x118a81e60>
 <__main__.Word instance at 0x118a84170>]",Violet,2_6,False,False,"[['I', 'love'], ['you']]",Iloveyou,youIlove,0.5,False,-0.6931471805599453
55,55,"[<__main__.Word instance at 0x118a84440>
 <__main__.Word instance at 0x118a84368>
 <__main__.Word instance at 0x118a84638>]",Violet,2_6,False,False,"[['in'], ['here'], ['get']]",getinhere,hereinget,0.166666666667,False,-0.1823215567939546
56,56,"[<__main__.Word instance at 0x118a846c8>
 <__main__.Word instance at 0x118a84248>
 <__main__.Word instance at 0x118a848c0>
 <__main__.Word instance at 0x118a84758>
 <__main__.Word instance at 0x118a847e8>]",Violet,2_6,False,False,"[['me'], ['in'], ['help'], ['here'], ['get']]",helpmegetinhere,hereinhelpmeget,0.00833333333333,False,-0.00836824967051658
57,57,"[<__main__.Word instance at 0x118a84b48>
 <__main__.Word instance at 0x118a84a28>
 <__main__.Word instance at 0x118a84bd8>
 <__main__.Word instance at 0x118a84878>]",Violet,2_6,False,False,"[['me'], ['open'], ['this'], ['help']]",helpmeopenthis,thisopenhelpme,0.0416666666667,False,-0.04255961441879589
58,58,"[<__main__.Word instance at 0x118a849e0>
 <__main__.Word instance at 0x118a84ea8>
 <__main__.Word instance at 0x118a84d88>]",Violet,2_6,False,False,"[['did'], ['you', 'say']]",didyousay,yousaydid,0.5,False,-0.6931471805599453
59,59,"[<__main__.Word instance at 0x118a84950>
 <__main__.Word instance at 0x118a87098>
 <__main__.Word instance at 0x118a87290>
 <__main__.Word instance at 0x118a87128>]",Violet,2_6,True,,,gaddagoodagaddagood,,,NaN,NaN
60,60,"[<__main__.Word instance at 0x118a874d0>
 <__main__.Word instance at 0x118a873b0>
 <__main__.Word instance at 0x118a87950>
 <__main__.Word instance at 0x118a87710>
 <__main__.Word instance at 0x118a879e0>
 <__main__.Word instance at 0x118a878c0>
 <__main__.Word instance at 0x118a87a70>]",Violet,2_6,True,,,goodagaddagoodagaddagoodagaddaooh,,,NaN,NaN
61,61,"[<__main__.Word instance at 0x118a87d88>
 <__main__.Word instance at 0x118a87cb0>
 <__main__.Word instance at 0x118a87dd0>]",Violet,2_6,True,,,goodagaddagooda,,,NaN,NaN
62,62,"[<__main__.Word instance at 0x118a8b200>
 <__main__.Word instance at 0x118a8b0e0>
 <__main__.Word instance at 0x118a8b170>]",Violet,2_6,False,True,"[['you'], ['open'], ['that']]",youopenthat,youopenthat,0.166666666667,False,1.791759469228055
63,63,"[<__main__.Word instance at 0x118a8b488>
 <__main__.Word instance at 0x118a8b638>
 <__main__.Word instance at 0x118a8b830>]",Violet,2_6,False,True,"[['you'], ['get'], ['then']]",thenyouget,thenyouget,0.166666666667,False,1.791759469228055
64,64,"[<__main__.Word instance at 0x118a8bb90>
 <__main__.Word instance at 0x118a8bab8>
 <__main__.Word instance at 0x118a8bcf8>]",Violet,2_6,False,False,"[['I'], ['wanna', 'play']]",Iwannaplay,wannaplayI,0.5,False,-0.6931471805599453
65,65,[<__main__.Word instance at 0x118a8bdd0>],Violet,2_6,False,True,[['no']],no,no,1.0,False,-0.0
66,66,"[<__main__.Word instance at 0x118a8bfc8>
 <__main__.Word instance at 0x118a8be60>
 <__main__.Word instance at 0x118a8bcb0>]",Violet,2_6,False,False,"[['wanna', 'play'], ['I']]",Iwannaplay,wannaplayI,0.5,False,-0.6931471805599453
67,67,"[<__main__.Word instance at 0x118a8bf80>
 <__main__.Word instance at 0x118a8e098>]",Violet,2_6,False,True,"[['this', 'game']]",thisgame,thisgame,1.0,False,-0.0
68,68,"[<__main__.Word instance at 0x118a8e128>
 <__main__.Word instance at 0x118a8e368>
 <__main__.Word instance at 0x118a8e6c8>
 <__main__.Word instance at 0x118a8e3f8>]",Violet,2_6,False,False,"[['wanna', 'play'], ['this'], ['I']]",Iwannaplaythis,thisIwannaplay,0.166666666667,False,-0.1823215567939546
69,69,[<__main__.Word instance at 0x118a8e710>],Violet,2_6,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
70,70,"[<__main__.Word instance at 0x118a8e5a8>
 <__main__.Word instance at 0x118a8ea28>
 <__main__.Word instance at 0x118a8ecb0>]",Violet,2_6,False,False,"[[""there's""], ['one'], ['pig']]",there'sonepig,pigonethere's,0.166666666667,False,-0.1823215567939546
71,71,"[<__main__.Word instance at 0x118a8ecf8>
 <__main__.Word instance at 0x118a8ec20>]",Violet,2_6,False,False,"[['red'], ['yellow']]",yellowred,redyellow,0.5,False,-0.6931471805599453
72,72,[<__main__.Word instance at 0x118a8ed88>],Violet,2_6,False,True,[['red']],red,red,1.0,False,-0.0
73,73,"[<__main__.Word instance at 0x118a8e908>
 <__main__.Word instance at 0x118a91098>
 <__main__.Word instance at 0x118a91290>
 <__main__.Word instance at 0x118a91128>
 <__main__.Word instance at 0x118a91320>]",Violet,2_6,False,False,"[[""what's""], ['one'], ['in'], ['the', 'red']]",what'sintheredone,oneintheredwhat's,0.0416666666667,False,-0.04255961441879589
74,74,"[<__main__.Word instance at 0x118a913b0>
 <__main__.Word instance at 0x118a91710>
 <__main__.Word instance at 0x118a915a8>]",Violet,2_6,False,False,"[['is'], ['it'], ['who']]",whoisit,isitwho,0.166666666667,False,-0.1823215567939546
75,75,"[<__main__.Word instance at 0x118a91488>
 <__main__.Word instance at 0x118a91c68>]",Violet,2_6,True,,,twochickens,,,NaN,NaN
76,76,"[<__main__.Word instance at 0x118a91e18>
 <__main__.Word instance at 0x118a91830>
 <__main__.Word instance at 0x118a91fc8>]",Violet,2_6,True,,,twoskinnychickens,,,NaN,NaN
77,77,"[<__main__.Word instance at 0x118a91f38>
 <__main__.Word instance at 0x118a91b48>
 <__main__.Word instance at 0x118a91cf8>
 <__main__.Word instance at 0x118a940e0>
 <__main__.Word instance at 0x118a94170>
 <__main__.Word instance at 0x118a94290>]",Violet,2_6,False,False,"[['this'], ['what'], ['red'], ['ones'], [""what's""], ['in']]",whatwhat'sinthisredones,redinthiswhatwhat'sones,0.00138888888889,False,-0.0013898542890543016
78,78,"[<__main__.Word instance at 0x118a94488>
 <__main__.Word instance at 0x118a94320>]",Violet,2_6,False,True,"[['duck'], ['a']]",aduck,aduck,0.5,False,0.6931471805599453
79,79,"[<__main__.Word instance at 0x118a94518>
 <__main__.Word instance at 0x118a94710>
 <__main__.Word instance at 0x118a947a0>
 <__main__.Word instance at 0x118a944d0>]",Violet,2_6,False,False,"[['here'], ['this'], ['in'], [""what's""]]",what'sinthishere,herewhat'sthisin,0.0416666666667,False,-0.04255961441879589
80,80,"[<__main__.Word instance at 0x118a94830>
 <__main__.Word instance at 0x118a94b90>]",Violet,2_6,False,True,"[['a'], ['mouse']]",amouse,amouse,0.5,False,0.6931471805599453
81,81,"[<__main__.Word instance at 0x118a94c68>
 <__main__.Word instance at 0x118a94908>
 <__main__.Word instance at 0x118a94cf8>
 <__main__.Word instance at 0x118a943f8>]",Violet,2_6,False,False,"[['this', 'one'], [""what's""], ['in']]",what'sinthisone,inthisonewhat's,0.166666666667,False,-0.1823215567939546
82,82,"[<__main__.Word instance at 0x118a94d88>
 <__main__.Word instance at 0x118a94fc8>
 <__main__.Word instance at 0x118a94b48>
 <__main__.Word instance at 0x118a94ea8>]",Violet,2_6,False,False,"[['in'], ['this', 'one'], [""what's""]]",what'sinthisone,inthisonewhat's,0.166666666667,False,-0.1823215567939546
83,83,"[<__main__.Word instance at 0x118a97200>
 <__main__.Word instance at 0x118a97098>
 <__main__.Word instance at 0x118a972d8>
 <__main__.Word instance at 0x118a974d0>]",Violet,2_6,False,False,"[['in'], ['this', 'one'], [""what's""]]",what'sinthisone,inthisonewhat's,0.166666666667,False,-0.1823215567939546
84,84,"[<__main__.Word instance at 0x118a975a8>
 <__main__.Word instance at 0x118a971b8>]",Violet,2_6,False,True,"[['two', 'ducks']]",twoducks,twoducks,1.0,False,-0.0
85,85,"[<__main__.Word instance at 0x118a97638>
 <__main__.Word instance at 0x118a97a70>
 <__main__.Word instance at 0x118a97998>]",Violet,2_6,False,False,"[['and'], ['this'], ['two']]",andthistwo,thisandtwo,0.166666666667,False,-0.1823215567939546
86,86,[<__main__.Word instance at 0x118a97c20>],Violet,2_6,True,,,chickens,,,NaN,NaN
87,87,[<__main__.Word instance at 0x118a97f80>],Violet,2_6,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
88,88,"[<__main__.Word instance at 0x118a97ef0>
 <__main__.Word instance at 0x118a97c68>]",Violet,2_6,False,True,"[['a', 'cow']]",acow,acow,1.0,False,-0.0
89,89,[<__main__.Word instance at 0x118a9a050>],Violet,2_6,True,,,cows,,,NaN,NaN
90,90,"[<__main__.Word instance at 0x118a9a1b8>
 <__main__.Word instance at 0x118a9a368>
 <__main__.Word instance at 0x118a9a248>
 <__main__.Word instance at 0x118a9a710>
 <__main__.Word instance at 0x118a9a518>
 <__main__.Word instance at 0x118a9a758>
 <__main__.Word instance at 0x118a9a098>
 <__main__.Word instance at 0x118a9a908>
 <__main__.Word instance at 0x118a9a7e8>]",Violet,2_6,False,False,"[['this'], ['it'], ['it'], ['is'], ['this'], ['is'], ['is'], ['this'], ['it']]",isthisitisthisitisthisit,isitisitisitthisthisthis,0.000595238095238,True,-0.0005954153197637867
91,91,"[<__main__.Word instance at 0x118a9a9e0>
 <__main__.Word instance at 0x118a9acb0>
 <__main__.Word instance at 0x118a9ab90>]",Violet,2_6,False,False,"[['horses'], ['I', 'love']]",Ilovehorses,horsesIlove,0.5,False,-0.6931471805599453
92,92,[<__main__.Word instance at 0x118a9ad40>],Violet,2_6,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
93,93,"[<__main__.Word instance at 0x118a9a680>
 <__main__.Word instance at 0x118a9aef0>]",Violet,2_6,False,True,"[['what', 'they']]",whatthey,whatthey,1.0,False,-0.0
94,94,"[<__main__.Word instance at 0x118a9ae60>
 <__main__.Word instance at 0x118a9ac68>
 <__main__.Word instance at 0x118a9add0>
 <__main__.Word instance at 0x118a9d0e0>]",Violet,2_6,False,False,"[['sweet'], ['eat'], ['what', 'they']]",whattheyeatsweet,eatsweetwhatthey,0.166666666667,False,-0.1823215567939546
95,95,"[<__main__.Word instance at 0x118a9d320>
 <__main__.Word instance at 0x118a9d248>]",Violet,2_6,False,False,"[['out'], ['part']]",partout,outpart,0.5,False,-0.6931471805599453
96,96,"[<__main__.Word instance at 0x118a9d050>
 <__main__.Word instance at 0x118a9d4d0>
 <__main__.Word instance at 0x118a9d560>
 <__main__.Word instance at 0x118a9d638>
 <__main__.Word instance at 0x118a9d290>
 <__main__.Word instance at 0x118a9d878>]",Violet,2_6,True,,,itdoesn'thavelettersonit,,,NaN,NaN
97,97,"[<__main__.Word instance at 0x118a9d908>
 <__main__.Word instance at 0x118a9d7e8>
 <__main__.Word instance at 0x118a9d998>
 <__main__.Word instance at 0x118a9d758>
 <__main__.Word instance at 0x118a9db48>]",Violet,2_6,False,False,"[['can'], ['this'], ['I'], ['on'], ['put']]",canIputonthis,thisoncanIput,0.00833333333333,False,-0.00836824967051658
98,98,"[<__main__.Word instance at 0x118a9dcf8>
 <__main__.Word instance at 0x118a9dc20>
 <__main__.Word instance at 0x118a9df80>
 <__main__.Word instance at 0x118a9dbd8>
 <__main__.Word instance at 0x118aa1290>
 <__main__.Word instance at 0x118aa1128>
 <__main__.Word instance at 0x118aa12d8>]",Violet,2_6,False,False,"[['put'], ['this'], ['I'], ['back'], ['on'], ['can'], ['these']]",canIputthesebackonthis,thisbackontheseputcanI,0.000198412698413,False,-0.0001984323848162081
99,99,"[<__main__.Word instance at 0x118aa1440>
 <__main__.Word instance at 0x118aa15f0>
 <__main__.Word instance at 0x118aa15a8>
 <__main__.Word instance at 0x118aa17e8>
 <__main__.Word instance at 0x118aa1710>]",Violet,2_6,False,True,"[['flip'], ['over'], ['one'], ['the', 'other']]",flipovertheotherone,flipovertheotherone,0.0416666666667,False,3.1780538303479458
100,100,[<__main__.Word instance at 0x118aa16c8>],Violet,2_6,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
101,101,[<__main__.Word instance at 0x118aa1950>],Violet,2_6,False,True,[['shapes']],shapes,shapes,1.0,False,-0.0
102,102,"[<__main__.Word instance at 0x118aa17a0>
 <__main__.Word instance at 0x118aa1c20>
 <__main__.Word instance at 0x118aa1b00>
 <__main__.Word instance at 0x118aa1dd0>
 <__main__.Word instance at 0x118aa1cb0>
 <__main__.Word instance at 0x118aa1f38>]",Violet,2_6,False,False,"[['here'], ['this', 'one'], ['in'], ['come'], [""what's""]]",herecomewhat'sinthisone,herecomeinthisonewhat's,0.00833333333333,False,-0.00836824967051658
103,103,"[<__main__.Word instance at 0x118aa1638>
 <__main__.Word instance at 0x118aa1a70>
 <__main__.Word instance at 0x118aa4098>
 <__main__.Word instance at 0x118aa4200>]",Violet,2_6,False,False,"[[""what's""], ['this', 'one'], ['in']]",what'sinthisone,inthisonewhat's,0.166666666667,False,-0.1823215567939546
104,104,[<__main__.Word instance at 0x118aa43b0>],Violet,2_6,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
105,105,"[<__main__.Word instance at 0x118aa4518>
 <__main__.Word instance at 0x118aa4440>
 <__main__.Word instance at 0x118aa4638>
 <__main__.Word instance at 0x118aa43f8>
 <__main__.Word instance at 0x118aa46c8>]",Violet,2_6,True,,,heartwhere'stheotherheart,,,NaN,NaN
106,106,[<__main__.Word instance at 0x118aa4758>],Violet,2_6,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
107,107,"[<__main__.Word instance at 0x118aa44d0>
 <__main__.Word instance at 0x118aa4a70>
 <__main__.Word instance at 0x118aa4950>]",Violet,2_6,False,False,"[['the'], ['one'], ['in']]",intheone,oneinthe,0.166666666667,False,-0.1823215567939546
108,108,"[<__main__.Word instance at 0x118aa4b48>
 <__main__.Word instance at 0x118aa4dd0>
 <__main__.Word instance at 0x118aa4cf8>
 <__main__.Word instance at 0x118aa4f80>]",Violet,2_6,True,,,twoheartstwoheart,,,NaN,NaN
