,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,controlledscore,repetition,correctedscore
32,32,"[<__main__.Word instance at 0x114ed53b0>
 <__main__.Word instance at 0x114ed5248>
 <__main__.Word instance at 0x114ed5488>
 <__main__.Word instance at 0x114ed5560>
 <__main__.Word instance at 0x114ed53f8>
 <__main__.Word instance at 0x114ed5638>
 <__main__.Word instance at 0x114ed54d0>
 <__main__.Word instance at 0x114ed56c8>]",Naima,2_0,False,False,"[['to'], ['my'], ['wants'], ['out'], ['Naima'], ['get'], ['them'], ['of']]",Naimawantstogetthemoutofmy,Naimaofthemoutwantstogetmy,2.48015873016e-05,-2.4801894866e-05,False,-2.48018948660112e-05
33,33,"[<__main__.Word instance at 0x114ed58c0>
 <__main__.Word instance at 0x114ed5758>
 <__main__.Word instance at 0x114ed5998>]",Naima,2_0,False,False,"[['la'], ['moon'], ['la']]",lalamoon,lamoonla,0.166666666667,-0.182321556794,True,-0.4054651081081643
34,34,"[<__main__.Word instance at 0x114ed5908>
 <__main__.Word instance at 0x114ed5bd8>
 <__main__.Word instance at 0x114ed5b00>
 <__main__.Word instance at 0x114ed5d88>
 <__main__.Word instance at 0x114ed5cb0>]",Naima,2_0,False,False,"[['of'], ['moon'], ['name'], ['la'], ['la']]",lalamoonnameof,ofnamelamoonla,0.00833333333333,-0.00836824967052,True,-0.01680711831638129
35,35,[<__main__.Word instance at 0x114ed5e18>],Naima,2_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
36,36,"[<__main__.Word instance at 0x114ed5fc8>
 <__main__.Word instance at 0x114ed5e60>
 <__main__.Word instance at 0x114ed5320>
 <__main__.Word instance at 0x114ed9098>
 <__main__.Word instance at 0x114ed9170>
 <__main__.Word instance at 0x114ed90e0>
 <__main__.Word instance at 0x114ed9368>]",Naima,2_0,True,,,afreealittlebirdIbe,,,,NaN,NaN
37,37,"[<__main__.Word instance at 0x114ed9488>
 <__main__.Word instance at 0x114ed9248>]",Naima,2_0,True,,,tweettweet,,,,NaN,NaN
38,38,"[<__main__.Word instance at 0x114ed98c0>
 <__main__.Word instance at 0x114ed9830>
 <__main__.Word instance at 0x114ed9998>
 <__main__.Word instance at 0x114ed97e8>
 <__main__.Word instance at 0x114ed9b90>
 <__main__.Word instance at 0x114ed9a28>
 <__main__.Word instance at 0x114ed9c68>
 <__main__.Word instance at 0x114ed91b8>
 <__main__.Word instance at 0x114ed9cf8>]",Naima,2_0,True,,,Ihavebirdyhaveabirdymaketweettweet,,,,NaN,NaN
39,39,"[<__main__.Word instance at 0x114ed9ef0>
 <__main__.Word instance at 0x114ed9d88>
 <__main__.Word instance at 0x114ed9f80>
 <__main__.Word instance at 0x114ed9b48>
 <__main__.Word instance at 0x114ed9710>
 <__main__.Word instance at 0x114edc170>
 <__main__.Word instance at 0x114edc050>
 <__main__.Word instance at 0x114edc368>]",Naima,2_0,True,,,Ihavealittlebirdtweettweettweet,,,,NaN,NaN
40,40,"[<__main__.Word instance at 0x114edc440>
 <__main__.Word instance at 0x114edc128>]",Naima,2_0,True,,,birdybirdy,,,,NaN,NaN
41,41,"[<__main__.Word instance at 0x114edc3b0>
 <__main__.Word instance at 0x114edc6c8>]",Naima,2_0,False,True,"[['the', 'birds']]",thebirds,thebirds,1.0,0.0,False,-0.0
42,42,"[<__main__.Word instance at 0x114edc878>
 <__main__.Word instance at 0x114edc7a0>
 <__main__.Word instance at 0x114edc998>
 <__main__.Word instance at 0x114edca28>]",Naima,2_0,True,,,ablackcausethe,,,,NaN,NaN
43,43,"[<__main__.Word instance at 0x114edcb00>
 <__main__.Word instance at 0x114edc320>
 <__main__.Word instance at 0x114edcbd8>]",Naima,2_0,False,True,"[['that', 'one', 'called']]",thatonecalled,thatonecalled,1.0,0.0,False,-0.0
44,44,"[<__main__.Word instance at 0x114edccb0>
 <__main__.Word instance at 0x114edcb48>
 <__main__.Word instance at 0x114edcd88>
 <__main__.Word instance at 0x114edcc20>
 <__main__.Word instance at 0x114edce60>
 <__main__.Word instance at 0x114edc8c0>]",Naima,2_0,True,,,straighttothelalamoon,,,,NaN,NaN
45,45,"[<__main__.Word instance at 0x114edcd40>
 <__main__.Word instance at 0x114edc7e8>
 <__main__.Word instance at 0x114edc710>
 <__main__.Word instance at 0x114edcea8>
 <__main__.Word instance at 0x114edf050>]",Naima,2_0,False,False,"[['la'], ['la'], ['to'], ['moon'], ['the']]",tothelalamoon,themoonlalato,0.00833333333333,-0.00836824967052,True,-0.01680711831638129
46,46,[<__main__.Word instance at 0x114edf1b8>],Naima,2_0,True,,,crayon,,,,NaN,NaN
47,47,"[<__main__.Word instance at 0x114edf248>
 <__main__.Word instance at 0x114edf560>
 <__main__.Word instance at 0x114edf3f8>
 <__main__.Word instance at 0x114edf5f0>
 <__main__.Word instance at 0x114edf320>]",Naima,2_0,False,False,"[['la'], ['la'], ['going'], ['moon'], ['to']]",goingtolalamoon,tomoongoinglala,0.00833333333333,-0.00836824967052,True,-0.01680711831638129
48,48,"[<__main__.Word instance at 0x114edf680>
 <__main__.Word instance at 0x114edf998>]",Naima,2_0,False,True,"[['the', 'microphone']]",themicrophone,themicrophone,1.0,0.0,False,-0.0
49,49,[<__main__.Word instance at 0x114edfa70>],Naima,2_0,True,,,Amelia,,,,NaN,NaN
50,50,"[<__main__.Word instance at 0x114edfb48>
 <__main__.Word instance at 0x114edf9e0>]",Naima,2_0,False,True,"[['Amelia', 'Bedelia']]",AmeliaBedelia,AmeliaBedelia,1.0,0.0,False,-0.0
51,51,"[<__main__.Word instance at 0x114edfab8>
 <__main__.Word instance at 0x114edfdd0>]",Naima,2_0,False,False,"[[""what's""], ['that']]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
52,52,"[<__main__.Word instance at 0x114edfea8>
 <__main__.Word instance at 0x114edf950>]",Naima,2_0,False,False,"[['that'], [""what's""]]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
53,53,"[<__main__.Word instance at 0x114edf098>
 <__main__.Word instance at 0x114edff38>]",Naima,2_0,False,False,"[[""who's""], ['that']]",who'sthat,thatwho's,0.5,-0.69314718056,False,-0.6931471805599453
54,54,"[<__main__.Word instance at 0x114edfe18>
 <__main__.Word instance at 0x114edfd88>]",Naima,2_0,False,False,"[[""who's""], ['that']]",who'sthat,thatwho's,0.5,-0.69314718056,False,-0.6931471805599453
55,55,"[<__main__.Word instance at 0x114ee2290>
 <__main__.Word instance at 0x114ee2098>]",Naima,2_0,False,False,"[[""who's""], ['that']]",who'sthat,thatwho's,0.5,-0.69314718056,False,-0.6931471805599453
56,56,[<__main__.Word instance at 0x114ee23f8>],Naima,2_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
57,57,"[<__main__.Word instance at 0x114ee2320>
 <__main__.Word instance at 0x114ee2710>
 <__main__.Word instance at 0x114ee23b0>
 <__main__.Word instance at 0x114ee27e8>]",Naima,2_0,False,False,"[[""who's""], [""who's""], ['named'], ['that']]",who'swho'sthatnamed,thatnamedwho'swho's,0.0416666666667,-0.0425596144188,True,-0.08701137698962981
58,58,"[<__main__.Word instance at 0x114ee28c0>
 <__main__.Word instance at 0x114ee2758>
 <__main__.Word instance at 0x114ee2998>]",Naima,2_0,False,False,"[['that'], [""who's""], [""who's""]]",who'swho'sthat,thatwho'swho's,0.166666666667,-0.182321556794,True,-0.4054651081081643
59,59,"[<__main__.Word instance at 0x114ee2a70>
 <__main__.Word instance at 0x114ee2908>
 <__main__.Word instance at 0x114ee2680>
 <__main__.Word instance at 0x114ee29e0>
 <__main__.Word instance at 0x114ee2cb0>]",Naima,2_0,False,False,"[[""who's""], ['who'], ['that'], ['that'], [""who's""]]",whowho'sthatwho'sthat,thatwhowho'swho'sthat,0.00833333333333,-0.00836824967052,True,-0.03390155167568134
60,60,"[<__main__.Word instance at 0x114ee2d88>
 <__main__.Word instance at 0x114ee2e18>]",Naima,2_0,False,False,"[[""what's""], ['that']]",what'sthat,thatwhat's,0.5,-0.69314718056,False,-0.6931471805599453
61,61,"[<__main__.Word instance at 0x114ee2f38>
 <__main__.Word instance at 0x114ee2b48>
 <__main__.Word instance at 0x114ee2fc8>
 <__main__.Word instance at 0x114ee2440>]",Naima,2_0,True,,,Ithinkthekitty,,,,NaN,NaN
62,62,"[<__main__.Word instance at 0x114ee61b8>
 <__main__.Word instance at 0x114ee6098>
 <__main__.Word instance at 0x114ee6368>
 <__main__.Word instance at 0x114ee6248>
 <__main__.Word instance at 0x114ee63f8>]",Naima,2_0,True,,,Ithinkthat'sakitty,,,,NaN,NaN
63,63,"[<__main__.Word instance at 0x114ee64d0>
 <__main__.Word instance at 0x114ee6200>]",Naima,2_0,True,,,meowmeow,,,,NaN,NaN
64,64,"[<__main__.Word instance at 0x114ee6560>
 <__main__.Word instance at 0x114ee67a0>]",Naima,2_0,False,True,"[['a', 'pig']]",apig,apig,1.0,0.0,False,-0.0
65,65,[<__main__.Word instance at 0x114ee6830>],Naima,2_0,False,True,[['pig']],pig,pig,1.0,0.0,False,-0.0
66,66,[<__main__.Word instance at 0x114ee6a28>],Naima,2_0,False,True,[['pig']],pig,pig,1.0,0.0,False,-0.0
67,67,[<__main__.Word instance at 0x114ee6b00>],Naima,2_0,False,True,[['pig']],pig,pig,1.0,0.0,False,-0.0
68,68,"[<__main__.Word instance at 0x114ee6b90>
 <__main__.Word instance at 0x114ee6dd0>
 <__main__.Word instance at 0x114ee69e0>
 <__main__.Word instance at 0x114ee6e60>
 <__main__.Word instance at 0x114ee6d40>
 <__main__.Word instance at 0x114ee6f38>
 <__main__.Word instance at 0x114ee6cf8>
 <__main__.Word instance at 0x114ee6a70>
 <__main__.Word instance at 0x114ee6cb0>
 <__main__.Word instance at 0x114ee6ea8>]",Naima,2_0,False,False,"[['to'], ['is'], ['he'], ['pig'], ['what'], ['doing'], ['to', 'read'], ['read'], ['this']]",readthistoreadtopigwhatishedoing,ishedoingwhatthistoreadtoreadpig,2.7557319224e-06,-2.75573571947e-06,False,-2.7557357194686928e-06
69,69,"[<__main__.Word instance at 0x114ee9098>
 <__main__.Word instance at 0x114ee90e0>
 <__main__.Word instance at 0x114ee92d8>]",Naima,2_0,False,True,"[['this'], ['you'], ['read']]",youreadthis,youreadthis,0.166666666667,1.79175946923,False,1.791759469228055
70,70,"[<__main__.Word instance at 0x114ee9368>
 <__main__.Word instance at 0x114ee9518>]",Naima,2_0,False,True,"[['the'], ['pig']]",thepig,thepig,0.5,0.69314718056,False,0.6931471805599453
71,71,"[<__main__.Word instance at 0x114ee96c8>
 <__main__.Word instance at 0x114ee95a8>]",Naima,2_0,True,,,readagain,,,,NaN,NaN
72,72,[<__main__.Word instance at 0x114ee9758>],Naima,2_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
73,73,"[<__main__.Word instance at 0x114ee9680>
 <__main__.Word instance at 0x114ee9b00>
 <__main__.Word instance at 0x114ee99e0>
 <__main__.Word instance at 0x114ee9d40>]",Naima,2_0,False,False,"[['she'], ['what'], ['so'], ['does']]",whatdoessheso,doesshewhatso,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
74,74,"[<__main__.Word instance at 0x114ee9d88>
 <__main__.Word instance at 0x114ee9f80>
 <__main__.Word instance at 0x114ee9ef0>
 <__main__.Word instance at 0x114ee9878>]",Naima,2_0,False,False,"[['pig'], ['the'], ['ate'], ['pig']]",atethepigpig,thepigpigate,0.0416666666667,-0.0425596144188,True,-0.08701137698962981
75,75,[<__main__.Word instance at 0x114eec1b8>],Naima,2_0,False,True,[['see']],see,see,1.0,0.0,False,-0.0
76,76,"[<__main__.Word instance at 0x114eec3f8>
 <__main__.Word instance at 0x114eec2d8>
 <__main__.Word instance at 0x114eec5f0>]",Naima,2_0,False,True,"[['she', 'gets'], ['sticky']]",shegetssticky,shegetssticky,0.5,0.69314718056,False,0.6931471805599453
77,77,"[<__main__.Word instance at 0x114eec680>
 <__main__.Word instance at 0x114eec3b0>
 <__main__.Word instance at 0x114eec878>]",Naima,2_0,False,False,"[[""it's""], ['pig'], ['the']]",it'sthepig,thepigit's,0.166666666667,-0.182321556794,False,-0.1823215567939546
78,78,[<__main__.Word instance at 0x114eec908>],Naima,2_0,False,True,[['bath']],bath,bath,1.0,0.0,False,-0.0
79,79,[<__main__.Word instance at 0x114eeccf8>],Naima,2_0,False,True,[['bath']],bath,bath,1.0,0.0,False,-0.0
80,80,[<__main__.Word instance at 0x114eecd40>],Naima,2_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
81,81,"[<__main__.Word instance at 0x114eece18>
 <__main__.Word instance at 0x114eecb00>]",Naima,2_0,True,,,bubblebath,,,,NaN,NaN
82,82,[<__main__.Word instance at 0x114eecc20>],Naima,2_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
83,83,"[<__main__.Word instance at 0x114eef050>
 <__main__.Word instance at 0x114eef0e0>
 <__main__.Word instance at 0x114eef4d0>]",Naima,2_0,True,,,arubberducky,,,,NaN,NaN
84,84,"[<__main__.Word instance at 0x114eef6c8>
 <__main__.Word instance at 0x114eef560>
 <__main__.Word instance at 0x114eef758>
 <__main__.Word instance at 0x114eef950>
 <__main__.Word instance at 0x114eef7e8>]",Naima,2_0,True,,,shehasarubberducky,,,,NaN,NaN
85,85,"[<__main__.Word instance at 0x114eef680>
 <__main__.Word instance at 0x114eefb90>
 <__main__.Word instance at 0x114eefa70>
 <__main__.Word instance at 0x114eefd40>
 <__main__.Word instance at 0x114eefc20>
 <__main__.Word instance at 0x114eeff38>
 <__main__.Word instance at 0x114eefdd0>
 <__main__.Word instance at 0x114eefcf8>
 <__main__.Word instance at 0x114eeff80>]",Naima,2_0,False,False,"[['cat'], ['the'], ['over'], ['are'], ['and'], ['and'], ['the', 'dog'], ['there']]",andthedogandthecatareoverthere,therearethecatandandthedogover,2.48015873016e-05,-2.4801894866e-05,True,-4.9604404881379266e-05
86,86,[<__main__.Word instance at 0x114eef2d8>],Naima,2_0,False,True,[['duck']],duck,duck,1.0,0.0,False,-0.0
87,87,"[<__main__.Word instance at 0x114ef40e0>
 <__main__.Word instance at 0x114ef42d8>
 <__main__.Word instance at 0x114ef4170>
 <__main__.Word instance at 0x114ef4368>
 <__main__.Word instance at 0x114ef4518>
 <__main__.Word instance at 0x114ef43f8>
 <__main__.Word instance at 0x114ef46c8>]",Naima,2_0,False,False,"[[""it's""], ['pig'], ['the'], ['there'], ['pig'], ['the'], ['doing']]",it'sthepigthepigdoingthere,theredoingit'sthepigpigthe,0.000198412698413,-0.000198432384816,True,-0.000793965901176512
88,88,"[<__main__.Word instance at 0x114ef47a0>
 <__main__.Word instance at 0x114ef4488>
 <__main__.Word instance at 0x114ef4830>
 <__main__.Word instance at 0x114ef4710>]",Naima,2_0,False,False,"[['doing'], ['the'], ['there'], ['pig']]",thepigdoingthere,therethepigdoing,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
89,89,[<__main__.Word instance at 0x114ef4560>],Naima,2_0,False,True,[['yeah']],yeah,yeah,1.0,0.0,False,-0.0
90,90,"[<__main__.Word instance at 0x114ef4ab8>
 <__main__.Word instance at 0x114ef4998>
 <__main__.Word instance at 0x114ef4c68>
 <__main__.Word instance at 0x114ef4b48>]",Naima,2_0,False,False,"[['and'], ['to', 'sit'], ['has']]",hastositand,andtosithas,0.166666666667,-0.182321556794,False,-0.1823215567939546
91,91,"[<__main__.Word instance at 0x114ef4cf8>
 <__main__.Word instance at 0x114ef4ea8>
 <__main__.Word instance at 0x114ef4dd0>
 <__main__.Word instance at 0x114ef4290>
 <__main__.Word instance at 0x114ef7050>
 <__main__.Word instance at 0x114ef7128>
 <__main__.Word instance at 0x114ef71b8>]",Naima,2_0,False,False,"[['to', 'sit'], ['and'], ['to'], ['has'], ['has'], ['nurse']]",hastohastositandnurse,nursehastohastositand,0.00138888888889,-0.00138985428905,True,-0.002781642961876803
92,92,"[<__main__.Word instance at 0x114ef7368>
 <__main__.Word instance at 0x114ef7248>
 <__main__.Word instance at 0x114ef7560>]",Naima,2_0,False,False,"[['is'], ['who'], ['that']]",whoisthat,isthatwho,0.166666666667,-0.182321556794,False,-0.1823215567939546
93,93,"[<__main__.Word instance at 0x114ef7638>
 <__main__.Word instance at 0x114ef7320>]",Naima,2_0,False,False,"[[""who's""], ['that']]",who'sthat,thatwho's,0.5,-0.69314718056,False,-0.6931471805599453
94,94,"[<__main__.Word instance at 0x114ef7878>
 <__main__.Word instance at 0x114ef77e8>
 <__main__.Word instance at 0x114ef7950>]",Naima,2_0,False,False,"[['that'], ['to', 'read']]",toreadthat,thattoread,0.5,-0.69314718056,False,-0.6931471805599453
95,95,"[<__main__.Word instance at 0x114ef7b48>
 <__main__.Word instance at 0x114ef79e0>
 <__main__.Word instance at 0x114ef7c20>
 <__main__.Word instance at 0x114ef7680>
 <__main__.Word instance at 0x114ef7cf8>]",Naima,2_0,False,False,"[['book'], ['that'], ['to', 'read'], ['pig']]",toreadthatpigbook,thatpigbooktoread,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
96,96,"[<__main__.Word instance at 0x114ef7d88>
 <__main__.Word instance at 0x114ef7758>
 <__main__.Word instance at 0x114ef7f80>
 <__main__.Word instance at 0x114ef7e18>
 <__main__.Word instance at 0x114ef7b00>
 <__main__.Word instance at 0x114ef7fc8>
 <__main__.Word instance at 0x114ef7f38>
 <__main__.Word instance at 0x114ef7c68>
 <__main__.Word instance at 0x114ef9098>]",Naima,2_0,False,False,"[['him'], ['the', 'air'], ['the', 'chair'], ['go'], ['making'], ['in'], ['up']]",himmakingthechairgoupintheair,thechairgointheairuphimmaking,0.000198412698413,-0.000198432384816,False,-0.0001984323848162081
97,97,"[<__main__.Word instance at 0x114ef9200>
 <__main__.Word instance at 0x114ef90e0>
 <__main__.Word instance at 0x114ef93f8>
 <__main__.Word instance at 0x114ef9560>
 <__main__.Word instance at 0x114ef9440>
 <__main__.Word instance at 0x114ef97a0>]",Naima,2_0,False,False,"[['doing'], ['over'], ['pig'], ['the'], [""what's""], ['there']]",what'sthepigdoingoverthere,therethepigoverwhat'sdoing,0.00138888888889,-0.00138985428905,False,-0.0013898542890543016
